0 ['79', '118', '38', '149', '208', '225', '239', '173', '192', '142', '65', '107', '124', '110', '159', '109', '126', '94', '227', '81', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '180', '62', '217', '104', '197', '11', '169', '207', '154']
12 ['118', '38', '149', '225', '142', '65', '107', '124', '109', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '104', '241', '64', '159', '89', '56', '19']
13 ['38', '149', '142', '65', '107', '124', '109', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '104', '241', '64', '159', '89', '56', '19', '174', '48']
14 ['38', '149', '142', '65', '124', '109', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '104', '241', '64', '159', '89', '56', '19', '174', '48', '83']
15 ['38', '149', '142', '65', '124', '109', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '104', '241', '64', '159', '89', '56', '19', '174', '48', '83']
16 ['38', '149', '142', '65', '124', '109', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '104', '241', '64', '159', '89', '56', '19', '174', '48', '83']
17 ['38', '149', '142', '65', '124', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138']
18 ['38', '149', '142', '65', '124', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138']
19 ['38', '149', '142', '65', '124', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138']
20 ['38', '149', '142', '65', '124', '126', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '115', '151', '24', '42', '184', '242', '175', '111', '26', '224', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138']
21 ['38', '149', '142', '65', '124', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176']
22 ['38', '149', '142', '65', '124', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176']
23 ['38', '149', '142', '65', '124', '94', '227', '230', '58', '46', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176']
24 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
25 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
26 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
27 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
28 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
29 ['38', '149', '142', '65', '124', '94', '58', '61', '13', '131', '221', '59', '140', '196', '151', '24', '42', '184', '242', '175', '111', '26', '127', '217', '197', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116']
30 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
31 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
32 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
33 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
34 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
35 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
36 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
37 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
38 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '24', '42', '184', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '89', '56', '19', '174', '48', '83', '40', '138', '136', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52']
39 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '138', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52', '174', '89', '101', '233', '136', '112']
40 ['38', '149', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '138', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52', '174', '89', '101', '233', '136', '112']
41 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '138', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52', '174', '89', '101', '233', '136', '112', '37']
42 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '138', '115', '176', '243', '212', '116', '66', '95', '148', '103', '52', '174', '89', '101', '233', '136', '112', '37']
43 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '136', '112', '37', '103', '167']
44 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27']
45 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27']
46 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27']
47 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '242', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '159', '56', '19', '48', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27']
48 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '175', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '16']
49 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '52', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '16', '1']
50 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '16', '1', '178']
51 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '16', '1', '178']
52 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98']
53 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98']
54 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98']
55 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '217', '11', '169', '207', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '95', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98']
56 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99']
57 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99']
58 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99']
59 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99']
60 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '154', '81', '214', '62', '168', '241', '64', '56', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99']
61 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '40', '115', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186']
62 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '40', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23']
63 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
64 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
65 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
66 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
67 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
68 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
69 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
70 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
71 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
72 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
73 ['38', '142', '65', '124', '94', '58', '13', '131', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '83', '176', '243', '212', '116', '66', '148', '174', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '129', '99', '84', '152', '234', '107', '186', '23', '156']
84 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
85 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
86 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
87 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
88 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
89 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
90 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
91 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
92 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
93 ['38', '142', '65', '124', '94', '58', '59', '140', '111', '26', '127', '11', '169', '81', '62', '64', '19', '116', '89', '101', '233', '112', '37', '103', '167', '27', '48', '125', '1', '178', '98', '95', '99', '84', '152', '234', '107', '156', '214', '161', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106']
104 ['38', '142', '65', '124', '94', '59', '140', '26', '127', '11', '81', '62', '19', '116', '89', '112', '37', '103', '125', '1', '99', '152', '35', '147', '129', '5', '144', '115', '206', '102', '242', '106', '191', '92', '48', '150', '237', '111', '201', '4', '58', '61', '153', '107', '27', '169', '9', '220', '36', '30']
105 ['38', '142', '65', '124', '94', '59', '140', '26', '127', '11', '81', '62', '19', '116', '89', '112', '37', '103', '125', '1', '99', '152', '35', '129', '5', '144', '115', '206', '102', '242', '106', '191', '92', '48', '150', '237', '111', '201', '4', '58', '61', '153', '107', '27', '169', '9', '220', '36', '30', '178']
106 ['38', '142', '65', '124', '94', '59', '140', '26', '127', '11', '81', '62', '19', '116', '89', '112', '37', '103', '125', '1', '99', '152', '35', '129', '5', '144', '115', '206', '102', '242', '106', '191', '92', '48', '150', '237', '111', '201', '4', '58', '61', '153', '107', '27', '169', '9', '220', '36', '30', '178']
107 ['38', '142', '65', '124', '94', '140', '26', '127', '81', '62', '19', '116', '89', '112', '37', '103', '125', '1', '99', '152', '35', '129', '5', '144', '115', '206', '102', '242', '106', '191', '92', '48', '150', '237', '111', '201', '4', '58', '61', '153', '107', '27', '169', '9', '220', '36', '30', '178', '11', '146']
108 ['38', '142', '65', '124', '94', '140', '26', '127', '81', '62', '19', '116', '89', '112', '37', '103', '125', '1', '99', '152', '35', '129', '5', '144', '115', '206', '102', '242', '106', '191', '92', '48', '150', '237', '111', '201', '4', '58', '61', '153', '107', '27', '169', '9', '220', '36', '30', '178', '11', '146']
