0 ['37', '147', '18', '197', '192', '54', '229', '136', '73', '33', '145', '8', '169', '186', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '61', '243', '149', '212', '244', '217', '233', '63', '208', '200', '28', '75', '95', '237', '0', '81', '118', '35', '138', '219']
11 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
12 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
13 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
14 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
15 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
16 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
17 ['37', '147', '18', '197', '192', '54', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '236', '92', '23', '72', '171', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '193', '208', '199', '148', '20', '5', '94']
18 ['37', '147', '18', '197', '192', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '199', '148', '5', '193', '20', '236', '94', '54', '158']
19 ['37', '147', '18', '197', '192', '73', '33', '145', '8', '169', '238', '128', '65', '222', '205', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221']
20 ['37', '147', '18', '197', '192', '73', '33', '145', '169', '238', '128', '65', '222', '205', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89']
21 ['37', '147', '18', '197', '192', '73', '33', '145', '169', '238', '128', '65', '222', '205', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89']
22 ['37', '147', '18', '197', '73', '33', '145', '169', '238', '128', '65', '222', '205', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89', '36']
23 ['37', '147', '18', '197', '73', '33', '145', '169', '238', '128', '65', '222', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '63', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89', '36', '133']
24 ['37', '147', '18', '197', '73', '33', '145', '169', '238', '128', '65', '222', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153']
25 ['37', '147', '18', '197', '73', '33', '145', '169', '238', '128', '65', '222', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153']
26 ['37', '147', '18', '197', '73', '33', '145', '169', '238', '128', '65', '222', '220', '92', '23', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '193', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153']
27 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
28 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
29 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
30 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
31 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
32 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
33 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
34 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
35 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
36 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
37 ['37', '147', '18', '197', '73', '33', '145', '238', '128', '65', '222', '220', '92', '72', '27', '164', '150', '84', '64', '243', '149', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195']
48 ['37', '18', '73', '33', '145', '65', '27', '150', '64', '243', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83']
49 ['37', '18', '73', '33', '145', '65', '27', '150', '64', '243', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83']
50 ['37', '18', '73', '33', '145', '65', '27', '150', '64', '243', '212', '217', '233', '200', '75', '95', '0', '81', '118', '35', '28', '99', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83']
51 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '36', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21']
52 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
53 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
54 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
55 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
56 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
57 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
58 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
59 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
60 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
61 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
62 ['37', '18', '73', '33', '145', '65', '27', '64', '217', '75', '95', '0', '81', '118', '35', '28', '155', '208', '148', '5', '20', '236', '94', '54', '158', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '200', '69', '233', '79', '99', '21', '48']
73 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '221', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71']
74 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '76', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1']
75 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213']
76 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213']
77 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213']
78 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213']
79 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '153', '193', '169', '195', '88', '110', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213']
80 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '169', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38']
81 ['37', '33', '145', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '169', '101', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38']
82 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '155', '5', '20', '94', '89', '133', '169', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176']
83 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104']
84 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '149', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104']
85 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104', '124']
86 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104', '124']
87 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104', '124']
88 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104', '124']
89 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '150', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '104', '124']
90 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
91 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
92 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
93 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
94 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
95 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
96 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
97 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '191', '108', '84', '128', '240', '83', '69', '233', '79', '99', '21', '48', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153']
98 ['37', '33', '65', '27', '64', '0', '81', '118', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6']
99 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
100 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
101 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
102 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
103 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
104 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
105 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
106 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
107 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '84', '128', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '142', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '240', '48', '183', '6', '172']
108 ['37', '33', '65', '27', '64', '0', '81', '28', '5', '20', '94', '89', '133', '169', '83', '233', '79', '99', '21', '2', '18', '96', '178', '10', '54', '51', '91', '126', '71', '1', '213', '207', '16', '74', '168', '38', '101', '176', '124', '150', '153', '69', '48', '183', '6', '172', '187', '240', '142', '26']
