0 ['234', '138', '72', '245', '28', '142', '75', '244', '176', '177', '1', '15', '162', '63', '137', '58', '200', '100', '111', '140', '26', '82', '182', '25', '73', '45', '108', '3', '131', '232', '90', '192', '54', '103', '55', '34', '110', '49', '218', '102', '89', '205', '186', '12', '121', '7', '173', '88', '118', '20']
21 ['234', '138', '72', '245', '28', '142', '75', '244', '176', '177', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '49', '218', '102', '89', '186', '12', '7', '118', '20', '174', '190', '36', '160', '182', '227', '65', '25', '115', '139', '116', '47']
22 ['234', '138', '72', '245', '28', '142', '75', '244', '176', '177', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '118', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '184']
23 ['234', '138', '72', '245', '28', '142', '75', '244', '176', '177', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '118', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '184']
24 ['234', '138', '72', '245', '28', '142', '75', '176', '177', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '184', '118', '169']
25 ['234', '138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '184', '118', '169', '33']
26 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '184', '118', '169', '33', '53']
27 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '188']
28 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74']
29 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74']
30 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74']
31 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74']
32 ['138', '72', '245', '28', '142', '75', '176', '1', '15', '162', '137', '58', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '174', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74']
33 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
34 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
35 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
36 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
37 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
38 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
39 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
40 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
41 ['28', '142', '75', '176', '1', '15', '162', '137', '200', '100', '111', '140', '26', '73', '45', '108', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143']
42 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '163', '81']
43 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '163', '81']
44 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '163', '81']
45 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '131', '232', '90', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '163', '81']
46 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '163', '94']
47 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '163', '94']
48 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '163', '94']
49 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '116', '47', '49', '118', '169', '33', '53', '74', '69', '138', '51', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '163', '94']
50 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '47', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10']
51 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '47', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10']
52 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
53 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
54 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
55 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
56 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
57 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
58 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
59 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
60 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
61 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '55', '218', '102', '89', '186', '12', '7', '20', '190', '36', '160', '182', '227', '25', '115', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50']
62 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
63 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
64 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
65 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
66 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
67 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
68 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
69 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
70 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
71 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
72 ['28', '142', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '12', '7', '20', '36', '25', '139', '49', '118', '169', '33', '53', '74', '69', '138', '174', '143', '134', '85', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '151', '109', '101', '127', '5', '172', '35', '212', '125']
83 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '101', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '12', '108', '33', '109', '230', '142', '151', '96', '152']
84 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '101', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '12', '108', '33', '109', '230', '142', '151', '96', '152']
85 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '123', '129', '81', '233', '9', '94', '51', '116', '10', '50', '101', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '12', '108', '33', '109', '230', '142', '151', '96', '152']
86 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '233', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41']
87 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '121']
88 ['28', '15', '162', '100', '111', '140', '26', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '121']
89 ['28', '15', '162', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134']
90 ['28', '15', '162', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134']
91 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '42']
92 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
93 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
94 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
95 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
96 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
97 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
98 ['28', '15', '100', '111', '140', '45', '3', '103', '89', '7', '20', '36', '25', '49', '169', '138', '143', '153', '129', '81', '9', '94', '51', '116', '10', '50', '127', '5', '172', '35', '212', '125', '122', '38', '102', '232', '108', '33', '109', '230', '142', '151', '96', '152', '12', '101', '41', '26', '134', '178']
