0 ['120', '60', '238', '230', '126', '156', '160', '132', '89', '100', '3', '136', '0', '16', '237', '21', '165', '74', '63', '19', '43', '62', '241', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '36', '171', '142', '33', '4', '247']
23 ['230', '126', '156', '160', '132', '89', '100', '3', '0', '16', '165', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50']
24 ['230', '126', '156', '160', '132', '89', '100', '3', '0', '16', '165', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50']
25 ['160', '132', '89', '100', '3', '0', '16', '165', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67']
26 ['132', '89', '100', '3', '0', '16', '165', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '124']
27 ['132', '89', '100', '3', '0', '16', '165', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149']
28 ['132', '89', '100', '3', '0', '16', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '228']
29 ['132', '89', '100', '3', '0', '16', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77']
30 ['132', '89', '100', '3', '0', '16', '74', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77']
31 ['132', '89', '100', '3', '0', '16', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14']
32 ['132', '89', '100', '3', '0', '16', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14']
33 ['132', '89', '100', '3', '0', '16', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14']
34 ['132', '89', '100', '3', '0', '16', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14']
35 ['132', '89', '100', '3', '0', '16', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '154', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '81', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14']
36 ['132', '89', '100', '3', '0', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217']
37 ['132', '89', '100', '3', '0', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217']
38 ['132', '89', '100', '3', '0', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217']
39 ['132', '89', '100', '3', '0', '19', '62', '31', '186', '91', '13', '64', '45', '5', '213', '150', '193', '145', '158', '246', '187', '148', '235', '46', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217']
40 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '150', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26']
41 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '150', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26']
42 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '34', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7']
43 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61']
44 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '87', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61']
45 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78']
46 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78']
47 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '193', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '218', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78']
48 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
49 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
50 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
51 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
52 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
53 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
54 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '158', '246', '187', '148', '235', '249', '41', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '67', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98']
55 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
56 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
57 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
58 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
59 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
60 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
61 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
62 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
63 ['132', '89', '100', '3', '0', '19', '62', '31', '91', '13', '64', '45', '145', '246', '187', '148', '235', '249', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '24']
64 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
65 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
66 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
67 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
68 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
69 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
70 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
71 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
72 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
73 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
74 ['132', '89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '35', '142', '4', '247', '92', '135', '32', '39', '102', '69', '33', '50', '146', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29']
85 ['89', '100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '229', '146', '248', '58', '80', '96']
86 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
87 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
88 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
89 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
90 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
91 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
92 ['100', '3', '0', '19', '31', '91', '13', '64', '45', '145', '142', '135', '32', '39', '102', '69', '33', '50', '90', '149', '77', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196']
93 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '96', '229', '196', '19', '139', '180', '3', '75', '30']
94 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '229', '196', '19', '139', '180', '3', '75', '30', '235']
95 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '229', '196', '19', '139', '180', '3', '75', '30', '235']
96 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '229', '196', '19', '139', '180', '3', '75', '30', '235']
97 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '229', '196', '19', '139', '180', '3', '75', '30', '235']
98 ['100', '0', '31', '91', '13', '64', '45', '145', '142', '135', '39', '102', '33', '50', '149', '14', '81', '154', '217', '220', '46', '181', '26', '7', '61', '78', '218', '98', '18', '41', '62', '187', '24', '42', '230', '95', '29', '146', '248', '58', '80', '229', '196', '19', '139', '180', '3', '75', '30', '235']
