0 ['441', '235', '211', '84', '507', '375', '197', '340', '291', '302', '361', '400', '391', '454', '401', '287', '362', '153', '120', '131', '99', '170', '36', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '215', '193', '212', '221', '337', '273', '354', '344', '41', '357', '253', '452', '385']
11 ['441', '235', '84', '507', '375', '340', '291', '302', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348']
12 ['441', '235', '84', '507', '375', '340', '291', '302', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348']
13 ['441', '235', '84', '507', '375', '340', '291', '302', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348']
14 ['441', '235', '84', '507', '375', '340', '291', '302', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348']
15 ['84', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114']
16 ['84', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114']
17 ['84', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114']
18 ['84', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114']
19 ['84', '361', '400', '391', '454', '401', '287', '153', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114']
20 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
21 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
22 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
23 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
24 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
25 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
26 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
27 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
28 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
29 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
30 ['84', '391', '454', '401', '120', '131', '99', '170', '258', '367', '305', '136', '496', '418', '29', '430', '23', '281', '240', '365', '330', '403', '466', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '85', '114', '319', '2', '483', '216']
41 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
42 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
43 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
44 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
45 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
46 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
47 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
48 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
49 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
50 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '212', '221', '337', '354', '344', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '170', '290', '515', '93', '320', '282', '291', '261', '435', '387']
61 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335']
62 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335']
63 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '357', '452', '385', '362', '244', '423', '501', '293', '254', '348', '511', '27', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335']
64 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
65 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
66 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
67 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
68 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
69 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
70 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
71 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
72 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
73 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
74 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '293', '348', '128', '210', '113', '114', '319', '2', '483', '216', '433', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '232', '46', '470', '109', '55', '44']
85 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '296', '119', '124', '201', '382', '515', '93', '320', '282', '291', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '232', '207', '74', '293', '111', '380', '240', '438']
86 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '172', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247']
87 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
88 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
89 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
90 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
91 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
92 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
93 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
94 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
95 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
96 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
97 ['391', '454', '401', '120', '131', '258', '305', '23', '80', '193', '41', '501', '348', '114', '216', '515', '261', '435', '387', '13', '290', '404', '439', '266', '335', '278', '98', '161', '46', '470', '109', '55', '44', '262', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409']
108 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '278', '98', '161', '46', '470', '109', '55', '44', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37']
109 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '278', '98', '161', '46', '470', '109', '55', '44', '207', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37']
110 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336']
111 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336']
112 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336']
113 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '74', '293', '111', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336']
114 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405']
115 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '380', '240', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405']
116 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
117 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
118 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
119 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
120 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
121 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
122 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
123 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '438', '232', '129', '430', '426', '194', '234', '12', '17', '322', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96']
124 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '12', '17', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '423', '96', '403', '231', '445', '146', '322', '378', '301', '251']
125 ['391', '454', '401', '120', '131', '258', '305', '23', '193', '41', '501', '348', '114', '216', '515', '261', '435', '290', '335', '44', '293', '12', '17', '247', '409', '285', '262', '259', '494', '160', '80', '37', '230', '140', '468', '274', '159', '353', '134', '336', '439', '405', '96', '403', '231', '445', '146', '322', '378', '301', '251', '299']
