0 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '871', '449', '14', '397', '487', '335', '437', '991', '787', '681', '847', '705', '880', '842', '804', '275', '197', '676', '344', '205', '520', '970', '529', '208', '821', '593', '483', '56', '447', '334', '926', '562', '120', '472', '489', '664', '400', '232', '243', '301', '826', '233', '326', '940', '858', '827', '883', '965', '601', '9', '396', '253', '872', '6', '220', '273', '78', '199', '531', '644', '77', '881', '917', '714', '272', '90']
11 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '520', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '400', '232', '243', '301', '826', '326', '940', '858', '827', '883', '965', '601', '9', '253', '872', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907']
12 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '400', '232', '243', '301', '826', '326', '940', '858', '827', '883', '965', '601', '9', '253', '872', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '210']
13 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '400', '232', '243', '301', '826', '326', '940', '858', '827', '883', '965', '601', '9', '253', '872', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672']
14 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '232', '243', '301', '826', '326', '940', '858', '827', '883', '965', '601', '9', '253', '872', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96']
15 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '872', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596']
16 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '926', '562', '120', '472', '489', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703']
17 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '489', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703', '862']
18 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '531', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703', '862', '211']
19 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703', '862', '211', '168']
20 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '970', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '301', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703', '862', '211', '168']
21 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '96', '596', '703', '862', '211', '168', '970', '967']
22 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '211', '168', '970', '967', '777']
23 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '232', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '211', '168', '970', '967', '777']
24 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '211', '168', '970', '967', '777', '793']
25 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '78', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237']
26 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '9', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910']
27 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230']
28 ['451', '183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230']
29 ['183', '223', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547']
30 ['183', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324']
31 ['183', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324']
32 ['183', '276', '745', '891', '733', '146', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324']
33 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
34 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
35 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
36 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
37 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
38 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
39 ['183', '276', '733', '239', '449', '14', '487', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54']
40 ['183', '276', '733', '449', '14', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536']
41 ['183', '276', '733', '449', '14', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536']
42 ['183', '276', '733', '449', '14', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536']
43 ['183', '276', '733', '449', '14', '335', '437', '991', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536']
44 ['183', '276', '733', '449', '14', '335', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682']
45 ['183', '276', '733', '449', '14', '335', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682']
46 ['183', '276', '733', '449', '14', '335', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682']
47 ['183', '276', '733', '449', '14', '335', '787', '681', '847', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '120', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682']
48 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '826', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12']
49 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '655', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579']
50 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
51 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
52 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
53 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
54 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
55 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
56 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
57 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
58 ['183', '276', '733', '449', '14', '335', '880', '842', '804', '275', '676', '344', '205', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263']
59 ['183', '276', '733', '449', '14', '335', '275', '344', '529', '208', '821', '593', '483', '56', '334', '562', '472', '664', '243', '940', '858', '827', '883', '965', '601', '253', '6', '220', '273', '199', '77', '881', '917', '714', '90', '89', '390', '819', '954', '465', '2', '378', '907', '672', '596', '703', '862', '168', '970', '967', '777', '793', '237', '910', '230', '547', '324', '962', '468', '54', '812', '536', '558', '682', '313', '781', '120', '12', '579', '263', '856', '797', '266', '105', '277']
