0 ['46', '313', '410', '221', '449', '463', '345', '373', '260', '417', '45', '77', '237', '192', '416', '484', '238', '320', '439', '33', '337', '499', '283', '248', '475', '262', '318', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127']
11 ['463', '345', '373', '260', '417', '45', '77', '237', '192', '416', '484', '238', '320', '439', '33', '337', '499', '283', '248', '475', '262', '318', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336']
12 ['463', '345', '373', '260', '417', '45', '77', '237', '192', '416', '484', '238', '320', '439', '33', '337', '499', '283', '248', '475', '262', '318', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336']
13 ['463', '345', '373', '260', '417', '45', '77', '237', '192', '416', '484', '238', '320', '439', '33', '337', '499', '283', '248', '475', '262', '318', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336']
14 ['463', '345', '373', '260', '417', '45', '77', '237', '192', '416', '484', '238', '320', '439', '33', '337', '499', '283', '248', '475', '262', '318', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336']
25 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
26 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
27 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
28 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
29 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
30 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
31 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
32 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
33 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
34 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
35 ['475', '426', '222', '103', '513', '37', '108', '10', '39', '231', '90', '226', '394', '202', '198', '240', '215', '107', '242', '514', '143', '453', '334', '82', '329', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139']
46 ['475', '514', '143', '453', '334', '82', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460']
47 ['475', '514', '82', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96']
48 ['475', '514', '82', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96']
49 ['475', '514', '82', '127', '184', '136', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96']
50 ['475', '514', '82', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23']
51 ['475', '514', '82', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23']
52 ['475', '514', '82', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23']
53 ['475', '514', '82', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23']
54 ['475', '514', '82', '216', '49', '336', '278', '312', '60', '123', '233', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23']
55 ['475', '514', '82', '216', '49', '336', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '390', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142']
56 ['475', '514', '82', '216', '49', '336', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47']
57 ['475', '514', '82', '216', '49', '336', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47']
58 ['475', '514', '82', '216', '49', '336', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47']
59 ['475', '514', '82', '216', '49', '336', '477', '492', '488', '344', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47']
60 ['475', '514', '82', '216', '49', '336', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509']
61 ['475', '514', '82', '216', '49', '336', '340', '305', '262', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509']
62 ['475', '514', '82', '216', '49', '336', '305', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51']
63 ['475', '514', '82', '216', '49', '336', '305', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51']
64 ['475', '514', '82', '216', '49', '336', '305', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51']
65 ['475', '514', '82', '216', '49', '336', '305', '344', '167', '346', '266', '110', '8', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51']
66 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '221', '356', '44']
67 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
68 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
69 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
70 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
71 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
72 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
73 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
74 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
75 ['475', '514', '82', '216', '49', '336', '305', '167', '110', '93', '491', '139', '169', '210', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167']
76 ['475', '514', '216', '49', '336', '305', '110', '139', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469']
77 ['475', '514', '216', '49', '336', '305', '110', '139', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469']
78 ['475', '514', '216', '49', '336', '305', '110', '139', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469']
79 ['475', '514', '216', '49', '336', '305', '110', '139', '78', '477', '416', '427', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469']
80 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
81 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
82 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
83 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
84 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
85 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
86 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
87 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
88 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
89 ['475', '514', '216', '49', '336', '305', '110', '139', '374', '254', '200', '141', '468', '47', '19', '196', '179', '118', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28']
90 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '460', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284']
91 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186']
92 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186']
93 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186']
94 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '161', '108', '96', '196', '98', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186']
95 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401']
96 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '409', '237', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401']
97 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176']
98 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176']
99 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176']
100 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176']
101 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '407', '160', '142', '47', '282', '278', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176']
102 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '142', '47', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176', '196', '102', '195', '320']
103 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '142', '47', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176', '196', '102', '195', '320']
104 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '142', '47', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176', '196', '102', '195', '320']
105 ['475', '514', '216', '49', '336', '305', '110', '139', '251', '96', '23', '142', '47', '405', '509', '489', '51', '360', '356', '44', '167', '82', '212', '362', '282', '445', '469', '453', '420', '150', '28', '346', '196', '509', '141', '161', '36', '487', '135', '478', '284', '186', '0', '252', '155', '401', '246', '176', '196', '102', '195', '320']
