0 ['118', '70', '69']
337 ['2', '0', '34']
338 ['2', '0', '34']
339 ['2', '0', '34']
340 ['2', '0', '34']
341 ['2', '0', '34']
352 ['2', '0', '9']
353 ['2', '0', '9']
354 ['2', '0', '9']
355 ['2', '0', '9']
356 ['2', '0', '9']
357 ['2', '0', '9']
358 ['2', '0', '9']
359 ['2', '0', '9']
360 ['2', '0', '9']
361 ['2', '0', '9']
372 ['2', '0', '31']
373 ['2', '0', '31']
374 ['2', '0', '31']
375 ['2', '0', '31']
376 ['2', '0', '31']
377 ['2', '0', '31']
378 ['2', '0', '31']
379 ['2', '0', '34']
380 ['2', '0', '34']
381 ['2', '0', '34']
382 ['2', '0', '34']
383 ['2', '0', '34']
384 ['2', '0', '34']
385 ['2', '0', '34']
386 ['2', '0', '9']
387 ['2', '0', '9']
388 ['2', '0', '9']
389 ['2', '0', '9']
390 ['2', '0', '9']
391 ['2', '0', '9']
392 ['2', '0', '9']
393 ['2', '0', '9']
394 ['2', '0', '9']
395 ['2', '0', '9']
396 ['2', '0', '9']
407 ['2', '0', '15']
408 ['2', '0', '15']
409 ['2', '0', '15']
410 ['2', '0', '15']
411 ['2', '0', '15']
412 ['2', '0', '15']
413 ['2', '0', '15']
414 ['2', '0', '15']
415 ['2', '0', '15']
416 ['2', '0', '15']
427 ['2', '0', '76']
428 ['2', '0', '72']
429 ['2', '0', '72']
430 ['2', '0', '72']
431 ['2', '0', '72']
432 ['2', '0', '72']
433 ['2', '0', '72']
434 ['2', '0', '72']
435 ['2', '0', '72']
436 ['2', '0', '72']
437 ['2', '0', '72']
438 ['2', '0', '72']
449 ['2', '0', '34']
450 ['2', '0', '34']
451 ['2', '0', '34']
452 ['2', '0', '34']
453 ['2', '0', '34']
454 ['2', '0', '34']
455 ['2', '0', '34']
456 ['2', '0', '34']
457 ['2', '0', '34']
458 ['2', '0', '34']
469 ['2', '0', '41']
470 ['2', '0', '41']
471 ['2', '0', '41']
472 ['2', '0', '41']
473 ['2', '0', '41']
474 ['2', '0', '41']
475 ['2', '0', '41']
476 ['2', '0', '41']
477 ['2', '0', '41']
478 ['2', '0', '41']
489 ['0', '2', '67']
490 ['0', '2', '67']
491 ['0', '2', '67']
492 ['0', '2', '67']
493 ['0', '2', '67']
494 ['0', '2', '67']
495 ['0', '2', '67']
496 ['0', '2', '67']
497 ['0', '2', '67']
498 ['0', '2', '67']
509 ['0', '2', '15']
510 ['0', '2', '15']
511 ['0', '2', '15']
512 ['0', '2', '15']
513 ['0', '2', '15']
514 ['0', '2', '15']
515 ['0', '2', '15']
516 ['0', '2', '15']
517 ['0', '2', '15']
518 ['0', '2', '15']
529 ['0', '2', '25']
530 ['0', '2', '25']
531 ['0', '2', '25']
532 ['0', '2', '25']
533 ['0', '2', '25']
534 ['0', '2', '25']
535 ['0', '2', '25']
536 ['0', '2', '25']
537 ['0', '2', '25']
538 ['0', '2', '25']
549 ['2', '0', '76']
550 ['2', '0', '76']
551 ['2', '0', '76']
552 ['2', '0', '76']
553 ['2', '0', '76']
554 ['2', '0', '76']
555 ['2', '0', '76']
556 ['2', '0', '76']
557 ['2', '0', '76']
558 ['2', '0', '76']
569 ['2', '0', '81']
570 ['2', '0', '81']
571 ['2', '0', '81']
572 ['2', '0', '9']
573 ['2', '0', '9']
574 ['2', '0', '9']
575 ['2', '0', '9']
576 ['2', '0', '9']
577 ['2', '0', '9']
578 ['2', '0', '9']
579 ['2', '0', '9']
580 ['2', '0', '9']
581 ['2', '0', '9']
582 ['2', '0', '9']
593 ['2', '0', '19']
594 ['2', '0', '19']
595 ['2', '0', '19']
596 ['2', '0', '19']
597 ['2', '0', '19']
598 ['2', '0', '19']
599 ['2', '0', '19']
600 ['2', '0', '19']
601 ['2', '0', '19']
602 ['2', '0', '19']
613 ['2', '0', '19']
614 ['2', '0', '19']
615 ['2', '0', '19']
616 ['2', '0', '19']
617 ['2', '0', '19']
618 ['2', '0', '19']
619 ['2', '0', '19']
620 ['2', '0', '19']
621 ['2', '0', '19']
622 ['2', '0', '19']
633 ['2', '0', '72']
634 ['2', '0', '72']
635 ['2', '0', '72']
636 ['2', '0', '72']
637 ['2', '0', '72']
638 ['2', '0', '72']
639 ['2', '0', '72']
640 ['2', '0', '72']
641 ['2', '0', '72']
642 ['2', '0', '72']
653 ['0', '2', '70']
654 ['0', '2', '9']
655 ['0', '2', '9']
656 ['0', '2', '9']
657 ['0', '2', '9']
658 ['0', '2', '9']
659 ['0', '2', '9']
660 ['0', '2', '9']
661 ['0', '2', '9']
662 ['0', '2', '9']
663 ['0', '2', '9']
664 ['0', '2', '9']
675 ['0', '2', '48']
676 ['0', '2', '48']
677 ['0', '2', '48']
678 ['0', '2', '48']
679 ['0', '2', '48']
680 ['0', '2', '70']
681 ['0', '2', '70']
682 ['0', '2', '70']
683 ['0', '2', '70']
684 ['0', '2', '9']
685 ['0', '2', '9']
686 ['0', '2', '9']
687 ['0', '2', '9']
688 ['0', '2', '9']
689 ['0', '2', '9']
690 ['0', '2', '9']
691 ['0', '2', '9']
692 ['0', '2', '9']
693 ['0', '2', '9']
694 ['0', '2', '9']
705 ['0', '2', '19']
706 ['0', '2', '19']
707 ['0', '2', '19']
708 ['0', '2', '19']
709 ['0', '2', '19']
710 ['0', '2', '19']
711 ['0', '2', '19']
712 ['0', '2', '19']
713 ['0', '2', '19']
714 ['0', '2', '19']
725 ['0', '2', '48']
726 ['0', '2', '48']
727 ['0', '2', '48']
728 ['0', '2', '48']
729 ['0', '2', '48']
730 ['0', '2', '48']
731 ['0', '2', '48']
732 ['0', '2', '48']
733 ['0', '2', '48']
734 ['0', '2', '48']
745 ['0', '2', '47']
746 ['0', '2', '47']
747 ['0', '2', '47']
748 ['0', '2', '47']
749 ['0', '2', '47']
750 ['0', '2', '72']
751 ['0', '2', '72']
752 ['0', '2', '72']
753 ['0', '2', '72']
754 ['0', '2', '72']
755 ['0', '2', '72']
756 ['0', '2', '70']
757 ['0', '2', '70']
758 ['0', '2', '70']
759 ['0', '2', '70']
760 ['0', '2', '9']
761 ['0', '2', '9']
762 ['0', '2', '9']
763 ['0', '2', '9']
764 ['0', '2', '9']
765 ['0', '2', '9']
766 ['0', '2', '9']
767 ['0', '2', '9']
768 ['0', '2', '9']
769 ['0', '2', '9']
770 ['0', '2', '9']
781 ['0', '2', '27']
782 ['0', '2', '27']
783 ['0', '2', '27']
784 ['0', '2', '27']
785 ['0', '2', '27']
786 ['0', '2', '27']
787 ['0', '2', '27']
788 ['0', '2', '27']
789 ['0', '2', '27']
790 ['0', '2', '27']
801 ['0', '2', '72']
802 ['0', '2', '72']
803 ['0', '2', '72']
804 ['0', '2', '72']
805 ['0', '2', '72']
806 ['0', '2', '72']
807 ['0', '2', '72']
808 ['0', '2', '72']
809 ['0', '2', '72']
810 ['0', '2', '72']
821 ['0', '2', '70']
822 ['0', '2', '70']
823 ['0', '2', '70']
824 ['0', '2', '70']
825 ['0', '2', '70']
826 ['0', '2', '70']
827 ['0', '2', '70']
828 ['0', '2', '70']
829 ['0', '2', '70']
830 ['0', '2', '70']
841 ['0', '2', '47']
842 ['0', '2', '47']
843 ['0', '2', '47']
844 ['0', '2', '47']
845 ['0', '2', '47']
846 ['0', '2', '47']
847 ['0', '2', '47']
848 ['0', '2', '47']
849 ['0', '2', '47']
850 ['0', '2', '47']
861 ['0', '2', '91']
862 ['0', '2', '91']
863 ['0', '2', '91']
864 ['0', '2', '91']
865 ['0', '2', '91']
866 ['0', '2', '91']
867 ['0', '2', '91']
868 ['0', '2', '91']
869 ['0', '2', '91']
870 ['0', '2', '91']
881 ['0', '2', '14']
882 ['0', '2', '14']
883 ['0', '2', '14']
884 ['0', '2', '14']
885 ['0', '2', '14']
886 ['0', '2', '14']
887 ['0', '2', '14']
888 ['0', '2', '14']
889 ['0', '2', '14']
890 ['0', '2', '14']
901 ['0', '2', '14']
902 ['0', '2', '14']
903 ['0', '2', '14']
904 ['0', '2', '72']
905 ['0', '2', '72']
906 ['0', '2', '72']
907 ['0', '2', '72']
908 ['0', '2', '72']
909 ['0', '2', '72']
910 ['0', '2', '72']
911 ['0', '2', '72']
912 ['0', '2', '72']
913 ['0', '2', '72']
914 ['0', '2', '72']
925 ['2', '0', '9']
926 ['2', '0', '9']
927 ['2', '0', '9']
928 ['2', '0', '9']
929 ['2', '0', '9']
930 ['2', '0', '9']
931 ['2', '0', '9']
932 ['2', '0', '9']
933 ['2', '0', '9']
934 ['2', '0', '9']
945 ['2', '0', '119']
946 ['2', '0', '119']
947 ['2', '0', '119']
948 ['2', '0', '119']
949 ['2', '0', '119']
950 ['2', '0', '119']
951 ['2', '0', '119']
952 ['2', '0', '119']
953 ['2', '0', '119']
954 ['2', '0', '119']
965 ['2', '0', '70']
966 ['2', '0', '70']
967 ['2', '0', '9']
968 ['2', '0', '9']
969 ['2', '0', '9']
970 ['2', '0', '9']
971 ['2', '0', '9']
972 ['2', '0', '9']
973 ['2', '0', '9']
974 ['2', '0', '9']
975 ['2', '0', '9']
976 ['2', '0', '9']
977 ['2', '0', '9']
988 ['2', '0', '88']
989 ['2', '0', '88']
990 ['2', '0', '88']
991 ['2', '0', '88']
992 ['2', '0', '88']
993 ['2', '0', '88']
994 ['2', '0', '88']
995 ['2', '0', '88']
996 ['2', '0', '88']
997 ['2', '0', '88']
1008 ['2', '0', '99']
1009 ['2', '0', '99']
1010 ['2', '0', '99']
1011 ['2', '0', '99']
1012 ['2', '0', '99']
1013 ['2', '0', '99']
1014 ['2', '0', '99']
1015 ['2', '0', '99']
1016 ['2', '0', '99']
1017 ['2', '0', '99']
1028 ['2', '0', '10']
1029 ['2', '0', '10']
1030 ['2', '0', '10']
1031 ['2', '0', '10']
1032 ['2', '0', '10']
1033 ['2', '0', '10']
1034 ['2', '0', '10']
1035 ['2', '0', '10']
1036 ['2', '0', '10']
1037 ['2', '0', '10']
1048 ['0', '2', '91']
1049 ['0', '2', '91']
1050 ['0', '2', '91']
1051 ['0', '2', '91']
1052 ['0', '2', '91']
1053 ['0', '2', '91']
1054 ['0', '2', '91']
1055 ['0', '2', '91']
1056 ['0', '2', '91']
1057 ['0', '2', '91']
1068 ['0', '2', '1']
1069 ['0', '2', '1']
1070 ['0', '2', '1']
1071 ['0', '2', '72']
1072 ['0', '2', '72']
1073 ['0', '2', '72']
1074 ['0', '2', '72']
1075 ['0', '2', '72']
1076 ['0', '2', '70']
1077 ['0', '2', '70']
1078 ['0', '2', '70']
1079 ['0', '2', '70']
1080 ['0', '2', '70']
1081 ['0', '2', '70']
1082 ['0', '2', '70']
1083 ['0', '2', '70']
1084 ['0', '2', '70']
1085 ['0', '2', '70']
1086 ['0', '2', '70']
1097 ['0', '2', '78']
1098 ['0', '2', '78']
1099 ['0', '2', '78']
1100 ['0', '2', '78']
1101 ['0', '2', '70']
1102 ['0', '2', '70']
1103 ['0', '2', '70']
1104 ['0', '2', '70']
1105 ['0', '2', '70']
1106 ['0', '2', '70']
1107 ['0', '2', '70']
1108 ['0', '2', '70']
1109 ['0', '2', '70']
1110 ['0', '2', '70']
1111 ['0', '2', '70']
1122 ['0', '2', '9']
1123 ['0', '2', '9']
1124 ['0', '2', '9']
1125 ['0', '2', '9']
1126 ['0', '2', '9']
1127 ['0', '2', '9']
1128 ['0', '2', '9']
1129 ['0', '2', '9']
1130 ['0', '2', '9']
1131 ['0', '2', '9']
1142 ['0', '2', '77']
1143 ['0', '2', '77']
1144 ['0', '2', '77']
1145 ['0', '2', '77']
1146 ['0', '2', '77']
1147 ['0', '2', '77']
1148 ['0', '2', '77']
1149 ['0', '2', '77']
1150 ['0', '2', '77']
1151 ['0', '2', '77']
1162 ['0', '2', '9']
1163 ['0', '2', '9']
1164 ['0', '2', '9']
1165 ['0', '2', '9']
1166 ['0', '2', '9']
1167 ['0', '2', '9']
1168 ['0', '2', '9']
1169 ['0', '2', '9']
1170 ['0', '2', '9']
1171 ['0', '2', '9']
1182 ['0', '2', '72']
1183 ['0', '2', '72']
1184 ['0', '2', '72']
1185 ['0', '2', '72']
1186 ['0', '2', '72']
1187 ['0', '2', '72']
1188 ['0', '2', '72']
1189 ['0', '2', '72']
1190 ['0', '2', '72']
1191 ['0', '2', '72']
1202 ['0', '2', '99']
1203 ['0', '2', '99']
1204 ['0', '2', '99']
1205 ['0', '2', '99']
1206 ['0', '2', '99']
1207 ['0', '2', '99']
1208 ['0', '2', '99']
1209 ['0', '2', '99']
1210 ['0', '2', '99']
1211 ['0', '2', '99']
1222 ['0', '2', '41']
1223 ['0', '2', '41']
1224 ['0', '2', '41']
1225 ['0', '2', '41']
1226 ['0', '2', '41']
1227 ['0', '2', '41']
1228 ['0', '2', '41']
1229 ['0', '2', '41']
1230 ['0', '2', '41']
1231 ['0', '2', '41']
1242 ['0', '2', '112']
1243 ['0', '2', '112']
1244 ['0', '2', '112']
1245 ['0', '2', '112']
1246 ['0', '2', '112']
1247 ['0', '2', '34']
1248 ['0', '2', '34']
1249 ['0', '2', '34']
1250 ['0', '2', '34']
1251 ['0', '2', '34']
1252 ['0', '2', '34']
1253 ['0', '2', '34']
1254 ['0', '2', '34']
1255 ['0', '2', '34']
1256 ['0', '2', '34']
1257 ['0', '2', '34']
1268 ['0', '2', '33']
1269 ['0', '2', '33']
1270 ['0', '2', '33']
1271 ['0', '2', '33']
1272 ['0', '2', '33']
1273 ['0', '2', '33']
1274 ['0', '2', '33']
1275 ['0', '2', '33']
1276 ['0', '2', '33']
1277 ['0', '2', '33']
1288 ['0', '2', '70']
1289 ['0', '2', '70']
1290 ['0', '2', '70']
1291 ['0', '2', '70']
1292 ['0', '2', '70']
1293 ['0', '2', '70']
1294 ['0', '2', '70']
1295 ['0', '2', '70']
1296 ['0', '2', '70']
1297 ['0', '2', '70']
1308 ['0', '2', '70']
1309 ['0', '2', '70']
1310 ['0', '2', '70']
1311 ['0', '2', '70']
1312 ['0', '2', '70']
1313 ['0', '2', '70']
1314 ['0', '2', '70']
1315 ['0', '2', '70']
1316 ['0', '2', '70']
1317 ['0', '2', '70']
1318 ['0', '2', '70']
1329 ['0', '2', '16']
1330 ['2', '0', '34']
1331 ['2', '0', '34']
1332 ['2', '0', '34']
1333 ['2', '0', '34']
1334 ['2', '0', '34']
1335 ['2', '0', '34']
1336 ['2', '0', '34']
1337 ['2', '0', '34']
1338 ['2', '0', '34']
1339 ['2', '0', '34']
1340 ['2', '0', '34']
1351 ['2', '0', '88']
1352 ['2', '0', '88']
1353 ['2', '0', '88']
1354 ['2', '0', '88']
1355 ['2', '0', '88']
1356 ['2', '0', '88']
1357 ['2', '0', '88']
1358 ['2', '0', '88']
1359 ['2', '0', '88']
1360 ['2', '0', '88']
1371 ['2', '0', '34']
1372 ['2', '0', '34']
1373 ['2', '0', '34']
1374 ['2', '0', '34']
1375 ['2', '0', '34']
1376 ['2', '0', '34']
1377 ['2', '0', '34']
1378 ['2', '0', '34']
1379 ['2', '0', '34']
1380 ['2', '0', '34']
1391 ['2', '0', '72']
1392 ['2', '0', '72']
1393 ['2', '0', '72']
1394 ['2', '0', '72']
1395 ['2', '0', '72']
1396 ['2', '0', '72']
1397 ['2', '0', '72']
1398 ['2', '0', '72']
1399 ['2', '0', '72']
1400 ['2', '0', '72']
1411 ['2', '0', '34']
1412 ['2', '0', '34']
1413 ['2', '0', '34']
1414 ['2', '0', '34']
1415 ['2', '0', '34']
1416 ['2', '0', '34']
1417 ['2', '0', '34']
1418 ['2', '0', '34']
1419 ['2', '0', '34']
1420 ['2', '0', '34']
1431 ['2', '0', '20']
1432 ['2', '0', '20']
1433 ['2', '0', '72']
1434 ['2', '0', '72']
1435 ['2', '0', '72']
1436 ['2', '0', '72']
1437 ['2', '0', '72']
1438 ['2', '0', '72']
1439 ['2', '0', '72']
1440 ['2', '0', '34']
1441 ['2', '0', '34']
1442 ['2', '0', '34']
1443 ['2', '0', '34']
1444 ['2', '0', '34']
1445 ['2', '0', '34']
1446 ['2', '0', '34']
1447 ['2', '0', '34']
1448 ['2', '0', '34']
1449 ['2', '0', '34']
1450 ['2', '0', '34']
1461 ['2', '0', '72']
1462 ['2', '0', '72']
1463 ['2', '0', '72']
1464 ['2', '0', '72']
1465 ['2', '0', '72']
1466 ['2', '0', '72']
1467 ['2', '0', '72']
1468 ['2', '0', '72']
1469 ['2', '0', '72']
1470 ['2', '0', '72']
1481 ['2', '0', '47']
1482 ['2', '0', '47']
1483 ['2', '0', '47']
1484 ['2', '0', '47']
1485 ['2', '0', '47']
1486 ['2', '0', '47']
1487 ['2', '0', '47']
1488 ['2', '0', '47']
1489 ['2', '0', '47']
1490 ['2', '0', '47']
1501 ['2', '0', '11']
1502 ['2', '0', '11']
1503 ['2', '0', '11']
1504 ['2', '0', '11']
1505 ['2', '0', '11']
1506 ['2', '0', '11']
1507 ['2', '0', '11']
1508 ['2', '0', '11']
1509 ['2', '0', '11']
1510 ['2', '0', '11']
1521 ['2', '0', '76']
1522 ['2', '0', '76']
1523 ['2', '0', '76']
1524 ['2', '0', '70']
1525 ['2', '0', '70']
1526 ['2', '0', '70']
1527 ['2', '0', '70']
1528 ['2', '0', '70']
1529 ['2', '0', '70']
1530 ['2', '0', '70']
1531 ['2', '0', '70']
1532 ['2', '0', '70']
1533 ['2', '0', '70']
1534 ['2', '0', '70']
1545 ['0', '2', '68']
1546 ['0', '2', '68']
1547 ['0', '2', '68']
1548 ['0', '2', '68']
1549 ['0', '2', '68']
1550 ['0', '2', '68']
1551 ['0', '2', '68']
1552 ['0', '2', '68']
1553 ['0', '2', '68']
1554 ['0', '2', '68']
1565 ['0', '2', '32']
1566 ['0', '2', '32']
1567 ['0', '2', '32']
1568 ['0', '2', '70']
1569 ['0', '2', '70']
1570 ['0', '2', '70']
1571 ['0', '2', '70']
1572 ['0', '2', '70']
1573 ['0', '2', '70']
1574 ['0', '2', '70']
1575 ['0', '2', '70']
1576 ['0', '2', '70']
1577 ['0', '2', '34']
1578 ['0', '2', '34']
1579 ['0', '2', '34']
1580 ['0', '2', '34']
1581 ['0', '2', '34']
1582 ['0', '2', '34']
1583 ['0', '2', '34']
1584 ['0', '2', '34']
1585 ['0', '2', '34']
1586 ['0', '2', '34']
1587 ['0', '2', '34']
1598 ['0', '2', '18']
1599 ['0', '2', '18']
1600 ['0', '2', '18']
1601 ['0', '2', '18']
1602 ['0', '2', '18']
1603 ['0', '2', '18']
1604 ['0', '2', '18']
1605 ['0', '2', '18']
1606 ['0', '2', '18']
1607 ['0', '2', '18']
1618 ['0', '2', '114']
1619 ['0', '2', '114']
1620 ['0', '2', '114']
1621 ['0', '2', '114']
1622 ['0', '2', '114']
1623 ['0', '2', '114']
1624 ['0', '2', '114']
1625 ['0', '2', '114']
1626 ['0', '2', '114']
1627 ['0', '2', '114']
1638 ['0', '2', '33']
1639 ['0', '2', '33']
1640 ['0', '2', '33']
1641 ['0', '2', '70']
1642 ['0', '2', '70']
1643 ['0', '2', '70']
1644 ['0', '2', '70']
1645 ['0', '2', '70']
1646 ['0', '2', '70']
1647 ['0', '2', '70']
1648 ['0', '2', '70']
1649 ['0', '2', '70']
1650 ['0', '2', '70']
1651 ['0', '2', '70']
1662 ['0', '2', '111']
1663 ['0', '2', '111']
1664 ['0', '2', '111']
1665 ['0', '2', '111']
1666 ['0', '2', '111']
1667 ['0', '2', '111']
1668 ['0', '2', '111']
1669 ['0', '2', '111']
1670 ['0', '2', '111']
1671 ['0', '2', '111']
1682 ['0', '2', '14']
1683 ['0', '2', '14']
1684 ['0', '2', '14']
1685 ['0', '2', '14']
1686 ['0', '2', '14']
1687 ['0', '2', '14']
1688 ['0', '2', '14']
1689 ['0', '2', '14']
1690 ['0', '2', '14']
1691 ['0', '2', '14']
1702 ['0', '2', '10']
1703 ['0', '2', '10']
1704 ['0', '2', '10']
1705 ['0', '2', '10']
1706 ['0', '2', '9']
1707 ['0', '2', '9']
1708 ['0', '2', '9']
1709 ['0', '2', '9']
1710 ['0', '2', '9']
1711 ['0', '2', '9']
1712 ['0', '2', '9']
1713 ['0', '2', '9']
1714 ['0', '2', '9']
1715 ['0', '2', '9']
1716 ['0', '2', '9']
1727 ['0', '2', '78']
1728 ['0', '2', '78']
1729 ['0', '2', '78']
1730 ['0', '2', '78']
1731 ['0', '2', '78']
1732 ['0', '2', '78']
1733 ['0', '2', '78']
1734 ['0', '2', '78']
1735 ['0', '2', '78']
1736 ['0', '2', '78']
1747 ['0', '2', '14']
1748 ['0', '2', '14']
1749 ['0', '2', '14']
1750 ['0', '2', '70']
1751 ['0', '2', '70']
1752 ['0', '2', '70']
1753 ['0', '2', '70']
1754 ['0', '2', '70']
1755 ['0', '2', '70']
1756 ['0', '2', '70']
1757 ['0', '2', '70']
1758 ['0', '2', '70']
1759 ['0', '2', '70']
1760 ['0', '2', '70']
1771 ['0', '2', '34']
1772 ['0', '2', '34']
1773 ['0', '2', '34']
1774 ['0', '2', '34']
1775 ['0', '2', '34']
1776 ['0', '2', '34']
1777 ['0', '2', '34']
1778 ['0', '2', '34']
1779 ['0', '2', '34']
1780 ['0', '2', '34']
1791 ['0', '2', '111']
1792 ['0', '2', '111']
1793 ['0', '2', '111']
1794 ['0', '2', '111']
1795 ['0', '2', '111']
1796 ['0', '2', '111']
1797 ['0', '2', '111']
1798 ['0', '2', '111']
1799 ['0', '2', '111']
1800 ['0', '2', '111']
1811 ['0', '2', '9']
1812 ['0', '2', '9']
1813 ['0', '2', '9']
1814 ['0', '2', '9']
1815 ['0', '2', '9']
1816 ['0', '2', '9']
1817 ['0', '2', '9']
1818 ['0', '2', '9']
1819 ['0', '2', '9']
1820 ['0', '2', '9']
1831 ['2', '0', '44']
1832 ['2', '0', '44']
1833 ['2', '0', '44']
1834 ['2', '0', '44']
1835 ['2', '0', '44']
1836 ['2', '0', '44']
1837 ['2', '0', '44']
1838 ['2', '0', '44']
1839 ['2', '0', '44']
1840 ['2', '0', '44']
1851 ['0', '2', '1']
1852 ['0', '2', '1']
1853 ['0', '2', '1']
1854 ['0', '2', '1']
1855 ['0', '2', '1']
1856 ['0', '2', '1']
1857 ['0', '2', '1']
1858 ['0', '2', '1']
1859 ['0', '2', '1']
1860 ['0', '2', '1']
1871 ['0', '2', '11']
1872 ['0', '2', '34']
1873 ['0', '2', '34']
1874 ['0', '2', '34']
1875 ['0', '2', '34']
1876 ['0', '2', '34']
1877 ['0', '2', '34']
1878 ['0', '2', '34']
1879 ['0', '2', '34']
1880 ['0', '2', '34']
1881 ['0', '2', '34']
1882 ['0', '2', '34']
1893 ['0', '2', '34']
1894 ['0', '2', '34']
1895 ['0', '2', '34']
1896 ['0', '2', '34']
1897 ['0', '2', '34']
