0 ['82', '40', '77']
773 ['2', '0', '72']
774 ['2', '0', '72']
775 ['2', '0', '72']
776 ['2', '0', '72']
777 ['2', '0', '72']
788 ['2', '0', '78']
789 ['2', '0', '78']
790 ['2', '0', '78']
791 ['2', '0', '78']
792 ['2', '0', '78']
793 ['2', '0', '78']
794 ['2', '0', '78']
795 ['2', '0', '78']
796 ['2', '0', '78']
797 ['2', '0', '78']
808 ['0', '2', '67']
809 ['0', '2', '72']
810 ['0', '2', '72']
811 ['0', '2', '72']
812 ['0', '2', '72']
813 ['0', '2', '72']
814 ['0', '2', '72']
815 ['0', '2', '72']
816 ['0', '2', '72']
817 ['0', '2', '72']
818 ['0', '2', '72']
819 ['0', '2', '72']
830 ['0', '2', '34']
831 ['0', '2', '34']
832 ['0', '2', '34']
833 ['0', '2', '34']
834 ['0', '2', '34']
835 ['0', '2', '34']
836 ['0', '2', '34']
837 ['0', '2', '34']
838 ['0', '2', '34']
839 ['0', '2', '34']
840 ['0', '2', '34']
851 ['0', '2', '96']
852 ['0', '2', '96']
853 ['0', '2', '96']
854 ['0', '2', '96']
855 ['0', '2', '96']
856 ['0', '2', '96']
857 ['0', '2', '96']
858 ['0', '2', '96']
859 ['0', '2', '96']
860 ['0', '2', '96']
871 ['0', '2', '34']
872 ['0', '2', '34']
873 ['0', '2', '34']
874 ['0', '2', '34']
875 ['0', '2', '34']
876 ['0', '2', '34']
877 ['0', '2', '34']
878 ['0', '2', '34']
879 ['0', '2', '34']
880 ['0', '2', '34']
891 ['0', '2', '42']
892 ['0', '2', '42']
893 ['0', '2', '42']
894 ['0', '2', '42']
895 ['0', '2', '42']
896 ['0', '2', '42']
897 ['0', '2', '42']
898 ['0', '2', '42']
899 ['0', '2', '42']
900 ['0', '2', '42']
911 ['0', '2', '11']
912 ['0', '2', '11']
913 ['0', '2', '11']
914 ['0', '2', '11']
915 ['0', '2', '11']
916 ['0', '2', '11']
917 ['0', '2', '11']
918 ['0', '2', '11']
919 ['0', '2', '11']
920 ['0', '2', '11']
931 ['0', '2', '1']
932 ['0', '2', '1']
933 ['0', '2', '1']
934 ['0', '2', '1']
935 ['0', '2', '1']
936 ['0', '2', '1']
937 ['0', '2', '1']
938 ['0', '2', '1']
939 ['0', '2', '1']
940 ['0', '2', '1']
951 ['0', '2', '10']
952 ['0', '2', '10']
953 ['0', '2', '10']
954 ['0', '2', '10']
955 ['0', '2', '10']
956 ['0', '2', '10']
957 ['0', '2', '10']
958 ['0', '2', '10']
959 ['0', '2', '10']
960 ['0', '2', '10']
971 ['2', '0', '9']
972 ['2', '0', '9']
973 ['2', '0', '9']
974 ['2', '0', '9']
975 ['2', '0', '9']
976 ['2', '0', '9']
977 ['2', '0', '9']
978 ['2', '0', '9']
979 ['2', '0', '9']
980 ['2', '0', '9']
991 ['2', '0', '68']
992 ['2', '0', '68']
993 ['2', '0', '68']
994 ['2', '0', '68']
995 ['2', '0', '68']
996 ['2', '0', '68']
997 ['2', '0', '68']
998 ['2', '0', '68']
999 ['2', '0', '68']
1000 ['2', '0', '68']
1011 ['2', '0', '15']
1012 ['2', '0', '15']
1013 ['2', '0', '15']
1014 ['2', '0', '15']
1015 ['2', '0', '15']
1016 ['2', '0', '15']
1017 ['2', '0', '34']
1018 ['2', '0', '34']
1019 ['2', '0', '34']
1020 ['2', '0', '34']
1021 ['2', '0', '34']
1022 ['2', '0', '34']
1023 ['2', '0', '34']
1024 ['2', '0', '34']
1025 ['2', '0', '34']
1026 ['2', '0', '34']
1027 ['2', '0', '34']
1038 ['2', '0', '70']
1039 ['2', '0', '70']
1040 ['2', '0', '70']
1041 ['2', '0', '70']
1042 ['2', '0', '70']
1043 ['2', '0', '70']
1044 ['2', '0', '70']
1045 ['2', '0', '70']
1046 ['2', '0', '70']
1047 ['2', '0', '70']
1058 ['2', '0', '76']
1059 ['2', '0', '76']
1060 ['2', '0', '76']
1061 ['2', '0', '76']
1062 ['2', '0', '76']
1063 ['2', '0', '76']
1064 ['2', '0', '76']
1065 ['2', '0', '76']
1066 ['2', '0', '76']
1067 ['2', '0', '76']
1078 ['2', '0', '70']
1079 ['2', '0', '70']
1080 ['2', '0', '70']
1081 ['2', '0', '70']
1082 ['2', '0', '70']
1083 ['2', '0', '70']
1084 ['2', '0', '70']
1085 ['2', '0', '70']
1086 ['2', '0', '70']
1087 ['2', '0', '70']
1088 ['2', '0', '70']
1099 ['2', '0', '88']
1100 ['2', '0', '88']
1101 ['2', '0', '88']
1102 ['2', '0', '88']
1103 ['2', '0', '88']
1104 ['2', '0', '88']
1105 ['2', '0', '88']
1106 ['2', '0', '88']
1107 ['2', '0', '88']
1108 ['2', '0', '88']
1119 ['2', '0', '70']
1120 ['2', '0', '70']
1121 ['2', '0', '70']
1122 ['2', '0', '70']
1123 ['2', '0', '70']
1124 ['2', '0', '70']
1125 ['2', '0', '70']
1126 ['2', '0', '70']
1127 ['2', '0', '70']
1128 ['2', '0', '70']
1139 ['2', '0', '72']
1140 ['2', '0', '72']
1141 ['2', '0', '72']
1142 ['2', '0', '72']
1143 ['2', '0', '72']
1144 ['2', '0', '72']
1145 ['2', '0', '72']
1146 ['2', '0', '72']
1147 ['2', '0', '72']
1148 ['2', '0', '72']
1159 ['2', '0', '34']
1160 ['2', '0', '34']
1161 ['2', '0', '34']
1162 ['2', '0', '34']
1163 ['2', '0', '34']
1164 ['2', '0', '34']
1165 ['2', '0', '34']
1166 ['2', '0', '34']
1167 ['2', '0', '34']
1168 ['2', '0', '34']
1179 ['2', '0', '9']
1180 ['2', '0', '9']
1181 ['2', '0', '9']
1182 ['2', '0', '9']
1183 ['2', '0', '9']
1184 ['2', '0', '9']
1185 ['2', '0', '9']
1186 ['2', '0', '9']
1187 ['2', '0', '9']
1188 ['2', '0', '9']
1199 ['2', '0', '18']
1200 ['2', '0', '18']
1201 ['2', '0', '18']
1202 ['2', '0', '18']
1203 ['2', '0', '18']
1204 ['2', '0', '18']
1205 ['2', '0', '18']
1206 ['2', '0', '18']
1207 ['2', '0', '18']
1208 ['2', '0', '18']
1219 ['2', '0', '24']
1220 ['2', '0', '24']
1221 ['2', '0', '24']
1222 ['2', '0', '24']
1223 ['2', '0', '24']
1224 ['2', '0', '24']
1225 ['2', '0', '24']
1226 ['2', '0', '24']
1227 ['2', '0', '24']
1228 ['2', '0', '24']
1239 ['2', '0', '34']
1240 ['2', '0', '34']
1241 ['2', '0', '34']
1242 ['2', '0', '34']
1243 ['2', '0', '34']
1244 ['2', '0', '34']
1245 ['2', '0', '34']
1246 ['2', '0', '34']
1247 ['2', '0', '34']
1248 ['2', '0', '34']
1259 ['2', '0', '15']
1260 ['2', '0', '15']
1261 ['2', '0', '15']
1262 ['2', '0', '15']
1263 ['2', '0', '15']
1264 ['2', '0', '15']
1265 ['2', '0', '15']
1266 ['2', '0', '15']
1267 ['2', '0', '15']
1268 ['2', '0', '15']
1279 ['2', '0', '9']
1280 ['2', '0', '9']
1281 ['2', '0', '9']
1282 ['2', '0', '9']
1283 ['2', '0', '9']
1284 ['2', '0', '9']
1285 ['2', '0', '9']
1286 ['2', '0', '9']
1287 ['2', '0', '9']
1288 ['2', '0', '9']
1299 ['2', '0', '119']
1300 ['2', '0', '119']
1301 ['2', '0', '119']
1302 ['2', '0', '119']
1303 ['2', '0', '119']
1304 ['2', '0', '34']
1305 ['2', '0', '34']
1306 ['2', '0', '34']
1307 ['2', '0', '34']
1308 ['2', '0', '34']
1309 ['2', '0', '34']
1310 ['2', '0', '34']
1311 ['2', '0', '34']
1312 ['2', '0', '34']
1313 ['2', '0', '34']
1314 ['2', '0', '34']
1325 ['2', '0', '43']
1326 ['2', '0', '43']
1327 ['2', '0', '43']
1328 ['2', '0', '43']
1329 ['2', '0', '43']
1330 ['2', '0', '43']
1331 ['2', '0', '43']
1332 ['2', '0', '43']
1333 ['2', '0', '43']
1334 ['2', '0', '43']
1345 ['2', '0', '72']
1346 ['2', '0', '72']
1347 ['2', '0', '72']
1348 ['2', '0', '72']
1349 ['2', '0', '72']
1350 ['2', '0', '72']
1351 ['2', '0', '72']
1352 ['2', '0', '72']
1353 ['2', '0', '72']
1354 ['2', '0', '72']
1365 ['2', '0', '14']
1366 ['2', '0', '14']
1367 ['2', '0', '14']
1368 ['2', '0', '14']
1369 ['2', '0', '9']
1370 ['2', '0', '9']
1371 ['2', '0', '9']
1372 ['2', '0', '9']
1373 ['2', '0', '9']
1374 ['2', '0', '9']
1375 ['2', '0', '9']
1376 ['2', '0', '9']
1377 ['2', '0', '9']
1378 ['2', '0', '9']
1379 ['2', '0', '9']
1390 ['2', '0', '11']
1391 ['2', '0', '11']
1392 ['2', '0', '11']
1393 ['2', '0', '11']
1394 ['2', '0', '11']
1395 ['2', '0', '11']
1396 ['2', '0', '11']
1397 ['2', '0', '34']
1398 ['2', '0', '34']
1399 ['2', '0', '34']
1400 ['2', '0', '34']
1401 ['2', '0', '34']
1402 ['2', '0', '34']
1403 ['2', '0', '34']
1404 ['2', '0', '34']
1405 ['2', '0', '34']
1406 ['2', '0', '34']
1407 ['2', '0', '34']
1418 ['2', '0', '47']
1419 ['2', '0', '47']
1420 ['2', '0', '47']
1421 ['2', '0', '47']
1422 ['2', '0', '47']
1423 ['2', '0', '47']
1424 ['2', '0', '47']
1425 ['2', '0', '47']
1426 ['2', '0', '47']
1427 ['2', '0', '47']
1438 ['2', '0', '70']
1439 ['2', '0', '70']
1440 ['2', '0', '70']
1441 ['2', '0', '70']
1442 ['2', '0', '70']
1443 ['2', '0', '70']
1444 ['2', '0', '70']
1445 ['2', '0', '70']
1446 ['2', '0', '70']
1447 ['2', '0', '70']
1458 ['0', '2', '70']
1459 ['0', '2', '70']
1460 ['0', '2', '70']
1461 ['0', '2', '70']
1462 ['0', '2', '70']
1463 ['0', '2', '70']
1464 ['0', '2', '70']
1465 ['0', '2', '70']
1466 ['0', '2', '70']
1467 ['0', '2', '70']
1478 ['2', '0', '9']
1479 ['2', '0', '9']
1480 ['2', '0', '9']
1481 ['2', '0', '9']
1482 ['2', '0', '9']
1483 ['2', '0', '9']
1484 ['2', '0', '9']
1485 ['2', '0', '9']
1486 ['2', '0', '9']
1487 ['2', '0', '9']
1488 ['2', '0', '9']
1499 ['2', '0', '72']
1500 ['2', '0', '72']
1501 ['2', '0', '72']
1502 ['2', '0', '72']
1503 ['2', '0', '72']
1504 ['2', '0', '72']
1505 ['2', '0', '72']
1506 ['2', '0', '72']
1507 ['2', '0', '72']
1508 ['2', '0', '72']
1519 ['2', '0', '78']
1520 ['2', '0', '78']
1521 ['2', '0', '78']
1522 ['2', '0', '78']
1523 ['2', '0', '78']
1524 ['2', '0', '78']
1525 ['2', '0', '78']
1526 ['2', '0', '78']
1527 ['2', '0', '78']
1528 ['2', '0', '78']
1539 ['2', '0', '99']
1540 ['2', '0', '99']
1541 ['2', '0', '99']
1542 ['2', '0', '99']
1543 ['2', '0', '99']
1544 ['2', '0', '99']
1545 ['2', '0', '99']
1546 ['2', '0', '99']
1547 ['2', '0', '34']
1548 ['2', '0', '34']
1549 ['2', '0', '34']
1550 ['2', '0', '34']
1551 ['2', '0', '34']
1552 ['2', '0', '34']
1553 ['2', '0', '34']
1554 ['2', '0', '34']
1555 ['2', '0', '34']
1556 ['2', '0', '34']
1557 ['2', '0', '34']
1568 ['2', '0', '34']
1569 ['2', '0', '34']
1570 ['2', '0', '34']
1571 ['2', '0', '34']
1572 ['2', '0', '34']
1573 ['2', '0', '34']
1574 ['2', '0', '34']
1575 ['2', '0', '34']
1576 ['2', '0', '34']
1577 ['2', '0', '34']
1588 ['2', '0', '33']
1589 ['2', '0', '33']
1590 ['2', '0', '33']
1591 ['2', '0', '33']
1592 ['2', '0', '33']
1593 ['2', '0', '33']
1594 ['2', '0', '33']
1595 ['2', '0', '33']
1596 ['2', '0', '33']
1597 ['2', '0', '33']
1608 ['2', '0', '31']
1609 ['2', '0', '31']
1610 ['2', '0', '31']
1611 ['2', '0', '31']
1612 ['2', '0', '31']
1613 ['2', '0', '31']
1614 ['2', '0', '31']
1615 ['2', '0', '31']
1616 ['2', '0', '31']
1617 ['2', '0', '31']
1628 ['2', '0', '70']
1629 ['2', '0', '70']
1630 ['2', '0', '70']
1631 ['2', '0', '70']
1632 ['2', '0', '70']
1633 ['2', '0', '70']
1634 ['2', '0', '70']
1635 ['2', '0', '70']
1636 ['2', '0', '70']
1637 ['2', '0', '70']
1648 ['0', '2', '72']
1649 ['0', '2', '72']
1650 ['0', '2', '72']
1651 ['0', '2', '72']
1652 ['0', '2', '9']
1653 ['0', '2', '9']
1654 ['0', '2', '9']
1655 ['0', '2', '9']
1656 ['0', '2', '9']
1657 ['0', '2', '9']
1658 ['0', '2', '9']
1659 ['0', '2', '9']
1660 ['0', '2', '9']
1661 ['0', '2', '9']
1662 ['0', '2', '9']
1673 ['0', '2', '52']
1674 ['0', '2', '52']
1675 ['0', '2', '52']
1676 ['0', '2', '72']
1677 ['0', '2', '72']
1678 ['0', '2', '34']
1679 ['0', '2', '34']
1680 ['0', '2', '34']
1681 ['0', '2', '34']
1682 ['0', '2', '34']
1683 ['0', '2', '34']
1684 ['0', '2', '34']
1685 ['0', '2', '34']
1686 ['0', '2', '34']
1687 ['0', '2', '34']
1688 ['0', '2', '34']
1699 ['2', '0', '68']
1700 ['2', '0', '68']
1701 ['2', '0', '68']
1702 ['2', '0', '68']
1703 ['2', '0', '68']
1704 ['2', '0', '68']
1705 ['2', '0', '68']
1706 ['2', '0', '68']
1707 ['2', '0', '68']
1708 ['2', '0', '68']
1719 ['0', '2', '20']
1720 ['0', '2', '34']
1721 ['0', '2', '34']
1722 ['0', '2', '34']
1723 ['0', '2', '34']
1724 ['0', '2', '34']
1725 ['0', '2', '34']
1726 ['0', '2', '34']
1727 ['0', '2', '34']
1728 ['0', '2', '34']
1729 ['0', '2', '34']
1730 ['0', '2', '34']
1741 ['0', '2', '88']
1742 ['0', '2', '88']
1743 ['0', '2', '88']
1744 ['0', '2', '88']
1745 ['0', '2', '88']
1746 ['0', '2', '88']
1747 ['0', '2', '88']
1748 ['0', '2', '88']
1749 ['0', '2', '88']
1750 ['0', '2', '88']
1761 ['0', '2', '114']
1762 ['0', '2', '114']
1763 ['0', '2', '114']
1764 ['0', '2', '114']
1765 ['0', '2', '114']
1766 ['0', '2', '114']
1767 ['0', '2', '114']
1768 ['0', '2', '114']
1769 ['0', '2', '114']
1770 ['0', '2', '114']
1781 ['2', '0', '50']
1782 ['2', '0', '50']
1783 ['2', '0', '50']
1784 ['2', '0', '50']
1785 ['2', '0', '50']
1786 ['2', '0', '50']
1787 ['2', '0', '50']
1788 ['2', '0', '50']
1789 ['2', '0', '50']
1790 ['2', '0', '50']
1801 ['2', '0', '68']
1802 ['2', '0', '68']
1803 ['2', '0', '68']
1804 ['2', '0', '68']
1805 ['2', '0', '68']
1806 ['2', '0', '68']
1807 ['2', '0', '68']
1808 ['2', '0', '68']
1809 ['2', '0', '68']
1810 ['2', '0', '68']
1821 ['0', '2', '9']
1822 ['0', '2', '9']
1823 ['0', '2', '9']
1824 ['0', '2', '9']
1825 ['0', '2', '9']
1826 ['0', '2', '9']
1827 ['0', '2', '9']
1828 ['0', '2', '9']
1829 ['0', '2', '9']
1830 ['0', '2', '9']
1831 ['0', '2', '9']
1842 ['0', '2', '33']
1843 ['0', '2', '33']
1844 ['0', '2', '33']
1845 ['0', '2', '33']
1846 ['0', '2', '33']
1847 ['0', '2', '33']
1848 ['0', '2', '33']
1849 ['0', '2', '33']
1850 ['0', '2', '33']
1851 ['0', '2', '33']
1862 ['0', '2', '96']
1863 ['0', '2', '96']
1864 ['0', '2', '96']
1865 ['0', '2', '96']
1866 ['0', '2', '96']
1867 ['0', '2', '96']
1868 ['0', '2', '96']
1869 ['0', '2', '96']
1870 ['0', '2', '96']
1871 ['0', '2', '96']
1882 ['2', '0', '70']
1883 ['2', '0', '9']
1884 ['2', '0', '9']
1885 ['2', '0', '9']
1886 ['2', '0', '9']
1887 ['2', '0', '9']
1888 ['2', '0', '9']
1889 ['2', '0', '9']
1890 ['2', '0', '9']
1891 ['2', '0', '9']
1892 ['2', '0', '9']
1893 ['2', '0', '9']
1904 ['2', '0', '9']
1905 ['2', '0', '9']
1906 ['2', '0', '9']
1907 ['2', '0', '9']
1908 ['2', '0', '9']
1909 ['2', '0', '9']
1910 ['2', '0', '9']
1911 ['2', '0', '9']
1912 ['2', '0', '9']
1913 ['2', '0', '9']
1924 ['2', '0', '48']
1925 ['2', '0', '48']
1926 ['2', '0', '48']
1927 ['2', '0', '48']
