0 ['100', '85', '66']
259 ['0', '9', '103']
270 ['9', '0', '51']
271 ['9', '0', '51']
272 ['9', '0', '51']
273 ['9', '0', '51']
274 ['9', '0', '51']
275 ['9', '0', '51']
276 ['9', '0', '51']
277 ['9', '0', '51']
278 ['9', '0', '1']
279 ['9', '0', '1']
280 ['9', '0', '1']
281 ['9', '0', '1']
282 ['9', '0', '1']
283 ['9', '0', '1']
284 ['9', '0', '1']
285 ['9', '0', '1']
286 ['9', '0', '1']
287 ['9', '0', '1']
288 ['9', '0', '1']
299 ['9', '0', '63']
300 ['9', '0', '63']
301 ['9', '0', '63']
302 ['9', '0', '63']
303 ['9', '0', '63']
304 ['9', '0', '63']
305 ['9', '0', '63']
306 ['9', '0', '63']
307 ['9', '0', '63']
308 ['9', '0', '63']
319 ['9', '0', '1']
320 ['9', '0', '1']
321 ['9', '0', '1']
322 ['9', '0', '1']
323 ['9', '0', '1']
324 ['9', '0', '1']
325 ['9', '0', '1']
326 ['9', '0', '1']
327 ['9', '0', '1']
328 ['9', '0', '1']
339 ['0', '9', '95']
340 ['0', '9', '95']
341 ['0', '9', '95']
342 ['0', '9', '95']
343 ['0', '9', '95']
344 ['0', '9', '95']
345 ['0', '9', '95']
346 ['0', '9', '95']
347 ['0', '9', '95']
348 ['0', '9', '95']
359 ['0', '9', '70']
360 ['0', '9', '70']
361 ['0', '9', '70']
362 ['0', '9', '70']
363 ['0', '9', '70']
364 ['0', '9', '70']
365 ['0', '9', '70']
366 ['0', '9', '70']
367 ['0', '9', '70']
368 ['0', '9', '70']
379 ['0', '9', '34']
380 ['0', '9', '34']
381 ['0', '9', '34']
382 ['0', '9', '34']
383 ['0', '9', '34']
384 ['0', '9', '34']
385 ['0', '9', '34']
386 ['0', '9', '34']
387 ['0', '9', '34']
388 ['0', '9', '34']
399 ['0', '9', '90']
400 ['0', '9', '90']
401 ['0', '9', '90']
402 ['0', '9', '90']
403 ['0', '9', '72']
404 ['0', '9', '72']
405 ['0', '9', '72']
406 ['0', '9', '72']
407 ['0', '9', '72']
408 ['0', '9', '72']
409 ['0', '9', '72']
410 ['0', '9', '72']
411 ['0', '9', '72']
412 ['0', '9', '72']
413 ['0', '9', '72']
424 ['0', '9', '39']
425 ['0', '9', '39']
426 ['0', '9', '39']
427 ['0', '9', '39']
428 ['0', '9', '39']
429 ['0', '9', '39']
430 ['0', '9', '39']
431 ['0', '9', '39']
432 ['0', '9', '39']
433 ['0', '9', '1']
434 ['0', '9', '1']
435 ['0', '9', '1']
436 ['0', '9', '1']
437 ['0', '9', '1']
438 ['0', '9', '1']
439 ['0', '9', '1']
440 ['0', '9', '1']
441 ['0', '9', '1']
442 ['0', '9', '1']
443 ['0', '9', '2']
444 ['0', '9', '2']
445 ['0', '9', '2']
446 ['0', '9', '2']
447 ['0', '9', '2']
448 ['0', '9', '2']
449 ['0', '9', '2']
450 ['0', '9', '2']
451 ['0', '9', '2']
452 ['0', '9', '2']
453 ['0', '9', '2']
464 ['0', '2', '34']
465 ['0', '2', '34']
466 ['0', '2', '34']
467 ['0', '2', '34']
468 ['0', '2', '34']
469 ['0', '2', '34']
470 ['0', '2', '34']
471 ['0', '2', '34']
472 ['0', '2', '34']
473 ['0', '2', '34']
484 ['0', '2', '34']
485 ['0', '2', '34']
486 ['0', '2', '34']
487 ['0', '2', '34']
488 ['0', '2', '34']
489 ['0', '2', '34']
490 ['0', '2', '34']
491 ['0', '2', '34']
492 ['0', '2', '34']
493 ['0', '2', '34']
504 ['0', '2', '25']
505 ['0', '2', '25']
506 ['0', '2', '25']
507 ['0', '2', '25']
508 ['0', '2', '25']
509 ['0', '2', '25']
510 ['0', '2', '25']
511 ['0', '2', '25']
512 ['0', '2', '25']
513 ['0', '2', '25']
524 ['2', '0', '70']
525 ['2', '0', '70']
526 ['2', '0', '70']
527 ['2', '0', '34']
528 ['2', '0', '34']
529 ['2', '0', '34']
530 ['2', '0', '34']
531 ['2', '0', '34']
532 ['2', '0', '34']
533 ['2', '0', '34']
534 ['2', '0', '34']
535 ['2', '0', '34']
536 ['2', '0', '34']
537 ['2', '0', '34']
548 ['0', '2', '70']
549 ['0', '2', '70']
550 ['0', '2', '70']
551 ['0', '2', '70']
552 ['0', '2', '70']
553 ['0', '2', '70']
554 ['0', '2', '70']
555 ['0', '2', '70']
556 ['0', '2', '70']
557 ['0', '2', '70']
568 ['0', '2', '15']
569 ['0', '2', '15']
570 ['0', '2', '15']
571 ['0', '2', '15']
572 ['0', '2', '15']
573 ['0', '2', '15']
574 ['0', '2', '15']
575 ['0', '2', '15']
576 ['0', '2', '15']
577 ['0', '2', '15']
588 ['0', '2', '9']
589 ['0', '2', '9']
590 ['0', '2', '9']
591 ['0', '2', '9']
592 ['0', '2', '9']
593 ['0', '2', '9']
594 ['0', '2', '9']
595 ['0', '2', '9']
596 ['0', '2', '9']
597 ['0', '2', '9']
608 ['0', '2', '9']
609 ['0', '2', '9']
610 ['0', '2', '9']
611 ['0', '2', '9']
612 ['0', '2', '9']
613 ['0', '2', '9']
614 ['0', '2', '9']
615 ['0', '2', '9']
616 ['0', '2', '9']
617 ['0', '2', '9']
628 ['0', '2', '48']
629 ['0', '2', '48']
630 ['0', '2', '48']
631 ['0', '2', '48']
632 ['0', '2', '48']
633 ['0', '2', '48']
634 ['0', '2', '48']
635 ['0', '2', '48']
636 ['0', '2', '48']
637 ['0', '2', '48']
648 ['2', '0', '25']
649 ['2', '0', '25']
650 ['2', '0', '25']
651 ['2', '0', '25']
652 ['2', '0', '25']
653 ['2', '0', '25']
654 ['2', '0', '25']
655 ['2', '0', '25']
656 ['2', '0', '70']
657 ['2', '0', '70']
658 ['2', '0', '70']
659 ['2', '0', '70']
660 ['2', '0', '70']
661 ['2', '0', '70']
662 ['2', '0', '70']
663 ['2', '0', '70']
664 ['2', '0', '70']
665 ['2', '0', '70']
666 ['2', '0', '70']
677 ['2', '0', '50']
678 ['2', '0', '50']
679 ['2', '0', '50']
680 ['2', '0', '50']
681 ['2', '0', '50']
682 ['2', '0', '50']
683 ['2', '0', '50']
684 ['2', '0', '50']
685 ['2', '0', '50']
686 ['2', '0', '50']
697 ['2', '0', '72']
698 ['2', '0', '72']
699 ['2', '0', '72']
700 ['2', '0', '72']
701 ['2', '0', '72']
702 ['2', '0', '72']
703 ['2', '0', '72']
704 ['2', '0', '72']
705 ['2', '0', '72']
706 ['2', '0', '72']
717 ['2', '0', '68']
718 ['2', '0', '68']
719 ['2', '0', '68']
720 ['2', '0', '68']
721 ['2', '0', '68']
722 ['2', '0', '9']
723 ['2', '0', '9']
724 ['2', '0', '9']
725 ['2', '0', '9']
726 ['2', '0', '9']
727 ['2', '0', '9']
728 ['2', '0', '9']
729 ['2', '0', '9']
730 ['2', '0', '9']
731 ['2', '0', '9']
732 ['2', '0', '9']
743 ['2', '0', '33']
744 ['2', '0', '33']
745 ['2', '0', '33']
746 ['2', '0', '33']
747 ['2', '0', '33']
748 ['2', '0', '33']
749 ['2', '0', '33']
750 ['2', '0', '33']
751 ['2', '0', '33']
752 ['2', '0', '33']
763 ['2', '0', '49']
764 ['2', '0', '49']
765 ['2', '0', '49']
766 ['2', '0', '49']
767 ['2', '0', '49']
768 ['2', '0', '49']
769 ['2', '0', '49']
770 ['2', '0', '49']
771 ['2', '0', '49']
772 ['2', '0', '49']
783 ['2', '0', '76']
784 ['2', '0', '76']
785 ['2', '0', '76']
786 ['2', '0', '76']
787 ['2', '0', '76']
788 ['2', '0', '76']
789 ['2', '0', '76']
790 ['2', '0', '76']
791 ['2', '0', '76']
792 ['2', '0', '76']
803 ['2', '0', '117']
804 ['2', '0', '117']
805 ['2', '0', '117']
806 ['2', '0', '117']
807 ['2', '0', '117']
808 ['2', '0', '117']
809 ['2', '0', '117']
810 ['2', '0', '117']
811 ['2', '0', '117']
812 ['2', '0', '117']
823 ['2', '0', '72']
824 ['2', '0', '72']
825 ['2', '0', '72']
826 ['2', '0', '72']
827 ['2', '0', '72']
828 ['2', '0', '72']
829 ['2', '0', '72']
830 ['2', '0', '72']
831 ['2', '0', '72']
832 ['2', '0', '34']
833 ['2', '0', '34']
834 ['2', '0', '34']
835 ['2', '0', '34']
836 ['2', '0', '34']
837 ['2', '0', '34']
838 ['2', '0', '34']
839 ['2', '0', '34']
840 ['2', '0', '34']
841 ['2', '0', '34']
842 ['2', '0', '34']
853 ['2', '0', '19']
854 ['2', '0', '19']
855 ['2', '0', '19']
856 ['2', '0', '19']
857 ['2', '0', '19']
858 ['2', '0', '19']
859 ['2', '0', '19']
860 ['2', '0', '19']
861 ['2', '0', '19']
862 ['2', '0', '19']
873 ['2', '0', '9']
874 ['2', '0', '9']
875 ['2', '0', '9']
876 ['2', '0', '9']
877 ['2', '0', '9']
878 ['2', '0', '9']
879 ['2', '0', '9']
880 ['2', '0', '9']
881 ['2', '0', '9']
882 ['2', '0', '9']
893 ['2', '0', '9']
894 ['2', '0', '9']
895 ['2', '0', '9']
896 ['2', '0', '9']
897 ['2', '0', '9']
898 ['2', '0', '9']
899 ['2', '0', '9']
900 ['2', '0', '9']
901 ['2', '0', '9']
902 ['2', '0', '9']
913 ['2', '0', '89']
914 ['2', '0', '89']
915 ['2', '0', '41']
916 ['2', '0', '41']
917 ['2', '0', '41']
918 ['2', '0', '41']
919 ['2', '0', '41']
920 ['2', '0', '41']
921 ['2', '0', '41']
922 ['2', '0', '41']
923 ['2', '0', '41']
924 ['2', '0', '41']
925 ['2', '0', '41']
936 ['2', '0', '14']
937 ['2', '0', '14']
938 ['2', '0', '14']
939 ['2', '0', '14']
940 ['2', '0', '14']
941 ['0', '2', '72']
942 ['0', '2', '72']
943 ['0', '2', '72']
944 ['0', '2', '72']
945 ['0', '2', '72']
946 ['0', '2', '72']
947 ['0', '2', '72']
948 ['0', '2', '72']
949 ['0', '2', '72']
950 ['0', '2', '72']
951 ['0', '2', '72']
962 ['0', '2', '76']
963 ['0', '2', '76']
964 ['0', '2', '76']
965 ['0', '2', '76']
966 ['0', '2', '76']
967 ['0', '2', '76']
968 ['0', '2', '76']
969 ['0', '2', '76']
970 ['0', '2', '76']
971 ['0', '2', '76']
982 ['2', '0', '78']
983 ['2', '0', '78']
984 ['2', '0', '78']
985 ['2', '0', '78']
986 ['2', '0', '78']
987 ['2', '0', '78']
988 ['2', '0', '78']
989 ['2', '0', '78']
990 ['2', '0', '78']
991 ['2', '0', '78']
1002 ['2', '0', '77']
1003 ['2', '0', '77']
1004 ['2', '0', '77']
1005 ['2', '0', '77']
1006 ['2', '0', '77']
1007 ['2', '0', '77']
1008 ['2', '0', '77']
1009 ['2', '0', '9']
1010 ['2', '0', '9']
1011 ['2', '0', '9']
1012 ['2', '0', '9']
1013 ['2', '0', '9']
1014 ['2', '0', '9']
1015 ['2', '0', '9']
1016 ['2', '0', '9']
1017 ['2', '0', '9']
1018 ['2', '0', '9']
1019 ['2', '0', '9']
1030 ['2', '0', '42']
1031 ['2', '0', '42']
1032 ['2', '0', '42']
1033 ['2', '0', '42']
1034 ['2', '0', '42']
1035 ['2', '0', '42']
1036 ['2', '0', '42']
1037 ['2', '0', '42']
1038 ['2', '0', '42']
1039 ['2', '0', '42']
1050 ['2', '0', '43']
1051 ['2', '0', '43']
1052 ['2', '0', '43']
1053 ['2', '0', '43']
1054 ['2', '0', '43']
1055 ['2', '0', '43']
1056 ['2', '0', '43']
1057 ['2', '0', '43']
1058 ['2', '0', '43']
1059 ['2', '0', '43']
1070 ['2', '0', '42']
1071 ['2', '0', '42']
1072 ['2', '0', '42']
1073 ['2', '0', '42']
1074 ['2', '0', '42']
1075 ['2', '0', '42']
1076 ['2', '0', '42']
1077 ['2', '0', '42']
1078 ['2', '0', '42']
1079 ['2', '0', '42']
1090 ['2', '0', '49']
1091 ['2', '0', '49']
1092 ['2', '0', '49']
1093 ['2', '0', '49']
1094 ['2', '0', '49']
1095 ['2', '0', '49']
1096 ['2', '0', '49']
1097 ['2', '0', '49']
1098 ['2', '0', '49']
1099 ['2', '0', '49']
1110 ['0', '2', '41']
1111 ['0', '2', '41']
1112 ['0', '2', '41']
1113 ['0', '2', '41']
1114 ['0', '2', '41']
1115 ['0', '2', '41']
1116 ['0', '2', '41']
1117 ['0', '2', '41']
1118 ['0', '2', '41']
1119 ['0', '2', '41']
1130 ['0', '2', '28']
1131 ['0', '2', '70']
1132 ['0', '2', '70']
1133 ['0', '2', '70']
1134 ['0', '2', '70']
1135 ['0', '2', '70']
1136 ['0', '2', '70']
1137 ['0', '2', '70']
1138 ['0', '2', '70']
1139 ['0', '2', '70']
1140 ['0', '2', '70']
1141 ['0', '2', '70']
1152 ['0', '2', '33']
1153 ['0', '2', '33']
1154 ['0', '2', '33']
1155 ['0', '2', '33']
1156 ['0', '2', '33']
1157 ['0', '2', '33']
1158 ['0', '2', '33']
1159 ['0', '2', '33']
1160 ['0', '2', '33']
1161 ['0', '2', '33']
1172 ['2', '0', '70']
1173 ['2', '0', '70']
1174 ['2', '0', '70']
1175 ['2', '0', '70']
1176 ['2', '0', '70']
1177 ['2', '0', '70']
1178 ['2', '0', '70']
1179 ['2', '0', '70']
1180 ['2', '0', '70']
1181 ['2', '0', '70']
1192 ['2', '0', '34']
1193 ['2', '0', '34']
1194 ['2', '0', '34']
1195 ['2', '0', '34']
1196 ['2', '0', '34']
1197 ['2', '0', '34']
1198 ['2', '0', '34']
1199 ['2', '0', '34']
1200 ['2', '0', '34']
1201 ['2', '0', '34']
1212 ['2', '0', '19']
1213 ['2', '0', '19']
1214 ['2', '0', '19']
1215 ['2', '0', '19']
1216 ['2', '0', '19']
1217 ['2', '0', '19']
1218 ['2', '0', '19']
1219 ['2', '0', '19']
1220 ['2', '0', '19']
1221 ['2', '0', '19']
1232 ['2', '0', '41']
1233 ['2', '0', '41']
1234 ['2', '0', '41']
1235 ['2', '0', '41']
1236 ['2', '0', '41']
1237 ['2', '0', '41']
1238 ['2', '0', '41']
1239 ['2', '0', '41']
1240 ['2', '0', '41']
1241 ['2', '0', '41']
1252 ['2', '0', '20']
1253 ['2', '0', '20']
1254 ['2', '0', '20']
1255 ['2', '0', '20']
1256 ['2', '0', '20']
1257 ['2', '0', '20']
1258 ['2', '0', '20']
1259 ['2', '0', '20']
1260 ['2', '0', '20']
1261 ['2', '0', '20']
1272 ['0', '2', '33']
1273 ['0', '2', '33']
1274 ['0', '2', '33']
1275 ['0', '2', '33']
1276 ['0', '2', '33']
1277 ['0', '2', '33']
1278 ['0', '2', '33']
1279 ['0', '2', '33']
1280 ['0', '2', '33']
1281 ['0', '2', '33']
1292 ['0', '2', '34']
1293 ['0', '2', '34']
1294 ['0', '2', '34']
1295 ['0', '2', '34']
1296 ['0', '2', '34']
1297 ['0', '2', '34']
1298 ['0', '2', '34']
1299 ['0', '2', '34']
1300 ['0', '2', '34']
1301 ['0', '2', '34']
1312 ['0', '2', '43']
1313 ['0', '2', '43']
1314 ['0', '2', '43']
1315 ['0', '2', '43']
1316 ['0', '2', '43']
1317 ['0', '2', '43']
1318 ['0', '2', '43']
1319 ['0', '2', '43']
1320 ['2', '0', '9']
1321 ['2', '0', '9']
1322 ['2', '0', '9']
1323 ['2', '0', '9']
1324 ['2', '0', '9']
1325 ['2', '0', '9']
1326 ['2', '0', '9']
1327 ['2', '0', '9']
1328 ['2', '0', '9']
1329 ['2', '0', '9']
1330 ['2', '0', '9']
1341 ['2', '0', '70']
1342 ['2', '0', '70']
1343 ['2', '0', '70']
1344 ['2', '0', '70']
1345 ['2', '0', '70']
1346 ['2', '0', '70']
1347 ['2', '0', '70']
1348 ['2', '0', '70']
1349 ['2', '0', '70']
1350 ['2', '0', '70']
1361 ['2', '0', '1']
1362 ['2', '0', '1']
1363 ['2', '0', '1']
1364 ['2', '0', '70']
1365 ['2', '0', '70']
1366 ['2', '0', '70']
1367 ['2', '0', '70']
1368 ['2', '0', '70']
1369 ['2', '0', '70']
1370 ['2', '0', '70']
1371 ['2', '0', '70']
1372 ['2', '0', '70']
1373 ['2', '0', '70']
1374 ['2', '0', '70']
1385 ['0', '2', '70']
1386 ['0', '2', '70']
1387 ['0', '2', '70']
1388 ['0', '2', '34']
1389 ['0', '2', '34']
1390 ['0', '2', '34']
1391 ['0', '2', '34']
1392 ['0', '2', '34']
1393 ['0', '2', '34']
1394 ['0', '2', '34']
1395 ['0', '2', '34']
1396 ['0', '2', '34']
1397 ['0', '2', '34']
1398 ['0', '2', '34']
1409 ['0', '2', '32']
1410 ['0', '2', '32']
1411 ['0', '2', '32']
1412 ['0', '2', '32']
1413 ['0', '2', '32']
1414 ['0', '2', '32']
1415 ['0', '2', '70']
1416 ['0', '2', '70']
1417 ['0', '2', '70']
1418 ['0', '2', '34']
1419 ['0', '2', '34']
1420 ['0', '2', '34']
1421 ['0', '2', '34']
1422 ['0', '2', '34']
1423 ['0', '2', '34']
1424 ['0', '2', '34']
1425 ['0', '2', '34']
1426 ['0', '2', '34']
1427 ['0', '2', '34']
1428 ['0', '2', '34']
1439 ['0', '2', '9']
1440 ['0', '2', '9']
1441 ['0', '2', '9']
1442 ['0', '2', '9']
1443 ['0', '2', '9']
1444 ['0', '2', '9']
1445 ['0', '2', '9']
1446 ['0', '2', '9']
1447 ['0', '2', '9']
1448 ['0', '2', '9']
1459 ['0', '2', '9']
1460 ['0', '2', '9']
1461 ['0', '2', '9']
1462 ['0', '2', '9']
1463 ['0', '2', '9']
1464 ['0', '2', '9']
1465 ['0', '2', '9']
1466 ['0', '2', '9']
1467 ['0', '2', '9']
1468 ['0', '2', '9']
1479 ['2', '0', '9']
1480 ['2', '0', '9']
1481 ['2', '0', '9']
1482 ['2', '0', '9']
1483 ['2', '0', '9']
1484 ['2', '0', '9']
1485 ['2', '0', '9']
1486 ['2', '0', '9']
1487 ['2', '0', '9']
1488 ['2', '0', '9']
1499 ['2', '0', '78']
1500 ['2', '0', '78']
1501 ['2', '0', '78']
1502 ['2', '0', '78']
1503 ['2', '0', '78']
1504 ['2', '0', '78']
1505 ['2', '0', '78']
1506 ['2', '0', '78']
1507 ['2', '0', '78']
1508 ['2', '0', '78']
1519 ['0', '2', '112']
1520 ['0', '2', '112']
1521 ['0', '2', '112']
1522 ['0', '2', '112']
1523 ['0', '2', '112']
1524 ['0', '2', '112']
1525 ['0', '2', '112']
1526 ['0', '2', '112']
1527 ['0', '2', '112']
1528 ['0', '2', '112']
1539 ['0', '2', '34']
1540 ['0', '2', '34']
1541 ['0', '2', '34']
1542 ['0', '2', '34']
1543 ['0', '2', '34']
1544 ['0', '2', '34']
1545 ['0', '2', '34']
1546 ['0', '2', '34']
1547 ['0', '2', '34']
1548 ['0', '2', '34']
1559 ['2', '0', '76']
1560 ['2', '0', '76']
1561 ['2', '0', '76']
1562 ['2', '0', '76']
1563 ['2', '0', '76']
1564 ['2', '0', '76']
1565 ['2', '0', '76']
1566 ['2', '0', '76']
1567 ['2', '0', '76']
1568 ['2', '0', '76']
1579 ['2', '0', '72']
1580 ['2', '0', '72']
1581 ['2', '0', '72']
1582 ['2', '0', '70']
1583 ['2', '0', '70']
1584 ['2', '0', '70']
1585 ['2', '0', '70']
1586 ['2', '0', '70']
1587 ['2', '0', '70']
1588 ['2', '0', '70']
1589 ['2', '0', '70']
1590 ['2', '0', '70']
1591 ['2', '0', '70']
1592 ['2', '0', '70']
1603 ['2', '0', '25']
1604 ['2', '0', '25']
1605 ['2', '0', '25']
1606 ['2', '0', '25']
1607 ['2', '0', '25']
1608 ['2', '0', '25']
1609 ['2', '0', '25']
1610 ['2', '0', '25']
1611 ['2', '0', '25']
1612 ['2', '0', '25']
1623 ['2', '0', '10']
1624 ['2', '0', '10']
1625 ['2', '0', '10']
1626 ['2', '0', '10']
1627 ['2', '0', '9']
1628 ['2', '0', '9']
1629 ['2', '0', '9']
1630 ['2', '0', '9']
1631 ['2', '0', '9']
1632 ['2', '0', '9']
1633 ['2', '0', '9']
1634 ['2', '0', '9']
1635 ['2', '0', '9']
1636 ['2', '0', '9']
1637 ['2', '0', '9']
1648 ['2', '0', '41']
1649 ['2', '0', '41']
1650 ['2', '0', '41']
1651 ['2', '0', '41']
1652 ['2', '0', '41']
1653 ['2', '0', '41']
1654 ['2', '0', '41']
1655 ['2', '0', '41']
1656 ['2', '0', '41']
1657 ['2', '0', '41']
1668 ['2', '0', '52']
1669 ['2', '0', '52']
1670 ['2', '0', '52']
1671 ['2', '0', '52']
1672 ['2', '0', '52']
1673 ['2', '0', '52']
1674 ['2', '0', '52']
1675 ['2', '0', '52']
1676 ['2', '0', '52']
1677 ['2', '0', '72']
1678 ['2', '0', '72']
1679 ['2', '0', '72']
1680 ['2', '0', '72']
1681 ['2', '0', '72']
1682 ['2', '0', '72']
1683 ['2', '0', '72']
1684 ['2', '0', '72']
1685 ['2', '0', '70']
1686 ['2', '0', '70']
1687 ['2', '0', '70']
1688 ['2', '0', '70']
1689 ['2', '0', '70']
1690 ['2', '0', '70']
1691 ['2', '0', '70']
1692 ['2', '0', '70']
1693 ['2', '0', '70']
1694 ['2', '0', '70']
1695 ['2', '0', '70']
1706 ['0', '2', '33']
1707 ['0', '2', '33']
1708 ['0', '2', '33']
1709 ['0', '2', '33']
1710 ['0', '2', '33']
1711 ['0', '2', '33']
1712 ['0', '2', '33']
1713 ['0', '2', '33']
1714 ['0', '2', '33']
1715 ['0', '2', '33']
1726 ['0', '2', '41']
1727 ['0', '2', '41']
1728 ['0', '2', '41']
1729 ['0', '2', '41']
1730 ['0', '2', '41']
1731 ['0', '2', '41']
1732 ['0', '2', '41']
1733 ['0', '2', '41']
1734 ['0', '2', '41']
1735 ['0', '2', '41']
1746 ['0', '2', '19']
1747 ['0', '2', '19']
1748 ['0', '2', '19']
1749 ['0', '2', '19']
1750 ['0', '2', '19']
1751 ['0', '2', '19']
1752 ['0', '2', '19']
1753 ['0', '2', '19']
1754 ['0', '2', '19']
1755 ['0', '2', '19']
1766 ['2', '0', '32']
1767 ['2', '0', '32']
1768 ['2', '0', '32']
1769 ['2', '0', '32']
1770 ['2', '0', '34']
1771 ['2', '0', '34']
1772 ['2', '0', '34']
1773 ['2', '0', '34']
1774 ['2', '0', '34']
1775 ['2', '0', '34']
1776 ['2', '0', '9']
1777 ['2', '0', '9']
1778 ['2', '0', '9']
1779 ['2', '0', '9']
1780 ['2', '0', '9']
1781 ['2', '0', '9']
1782 ['2', '0', '9']
1783 ['2', '0', '9']
1784 ['2', '0', '9']
1785 ['2', '0', '9']
1786 ['2', '0', '9']
1797 ['2', '0', '72']
1798 ['2', '0', '72']
1799 ['2', '0', '72']
1800 ['2', '0', '72']
1801 ['2', '0', '72']
1802 ['2', '0', '72']
1803 ['2', '0', '72']
1804 ['2', '0', '72']
1805 ['2', '0', '72']
1806 ['2', '0', '72']
1817 ['2', '0', '10']
1818 ['2', '0', '10']
1819 ['2', '0', '10']
1820 ['2', '0', '10']
1821 ['2', '0', '10']
1822 ['2', '0', '10']
1823 ['2', '0', '10']
1824 ['2', '0', '70']
1825 ['2', '0', '70']
1826 ['2', '0', '70']
1827 ['2', '0', '70']
1828 ['2', '0', '70']
1829 ['2', '0', '70']
1830 ['2', '0', '70']
1831 ['2', '0', '70']
1832 ['2', '0', '70']
1833 ['2', '0', '70']
1834 ['2', '0', '70']
1845 ['2', '0', '70']
1846 ['2', '0', '70']
1847 ['2', '0', '70']
1848 ['2', '0', '34']
1849 ['2', '0', '34']
1850 ['2', '0', '34']
1851 ['2', '0', '34']
1852 ['2', '0', '34']
1853 ['2', '0', '34']
1854 ['2', '0', '34']
1855 ['2', '0', '34']
1856 ['2', '0', '34']
1857 ['2', '0', '34']
1858 ['2', '0', '34']
1869 ['2', '0', '99']
1870 ['2', '0', '99']
1871 ['2', '0', '99']
1872 ['2', '0', '99']
1873 ['2', '0', '99']
1874 ['2', '0', '99']
1875 ['2', '0', '99']
1876 ['2', '0', '99']
1877 ['2', '0', '99']
1878 ['2', '0', '99']
1889 ['2', '0', '70']
1890 ['2', '0', '70']
1891 ['2', '0', '70']
1892 ['2', '0', '70']
1893 ['2', '0', '70']
1894 ['2', '0', '70']
1895 ['2', '0', '70']
1896 ['2', '0', '70']
