0 ['9', '78', '89']
208 ['0', '2', '70']
219 ['0', '2', '49']
220 ['0', '2', '49']
221 ['0', '2', '49']
222 ['0', '2', '49']
223 ['0', '2', '49']
224 ['0', '2', '49']
225 ['0', '2', '49']
226 ['0', '2', '49']
227 ['0', '2', '49']
228 ['0', '2', '49']
239 ['0', '2', '70']
240 ['0', '2', '70']
241 ['0', '2', '70']
242 ['0', '2', '70']
243 ['0', '2', '70']
244 ['0', '2', '70']
245 ['0', '2', '70']
246 ['0', '2', '70']
247 ['0', '2', '70']
248 ['0', '2', '70']
259 ['0', '2', '52']
260 ['0', '2', '52']
261 ['0', '2', '52']
262 ['0', '2', '52']
263 ['0', '2', '52']
264 ['0', '2', '52']
265 ['0', '2', '52']
266 ['0', '2', '52']
267 ['0', '2', '52']
268 ['0', '2', '52']
279 ['0', '2', '117']
280 ['0', '2', '117']
281 ['0', '2', '117']
282 ['0', '2', '117']
283 ['2', '0', '34']
284 ['2', '0', '34']
285 ['2', '0', '34']
286 ['2', '0', '34']
287 ['2', '0', '34']
288 ['2', '0', '34']
289 ['2', '0', '34']
290 ['2', '0', '34']
291 ['2', '0', '34']
292 ['2', '0', '34']
293 ['2', '0', '34']
304 ['0', '2', '72']
305 ['0', '2', '72']
306 ['0', '2', '72']
307 ['0', '2', '72']
308 ['0', '2', '72']
309 ['0', '2', '72']
310 ['0', '2', '72']
311 ['0', '2', '72']
312 ['0', '2', '72']
313 ['0', '2', '72']
324 ['0', '2', '34']
325 ['0', '2', '34']
326 ['0', '2', '34']
327 ['0', '2', '34']
328 ['0', '2', '34']
329 ['0', '2', '34']
330 ['0', '2', '34']
331 ['0', '2', '34']
332 ['0', '2', '34']
333 ['0', '2', '34']
344 ['0', '2', '34']
345 ['0', '2', '34']
346 ['0', '2', '34']
347 ['0', '2', '34']
348 ['0', '2', '34']
349 ['0', '2', '34']
350 ['0', '2', '34']
351 ['0', '2', '34']
352 ['0', '2', '34']
353 ['0', '2', '34']
364 ['0', '2', '9']
365 ['0', '2', '9']
366 ['0', '2', '9']
367 ['0', '2', '9']
368 ['0', '2', '9']
369 ['0', '2', '9']
370 ['0', '2', '9']
371 ['0', '2', '9']
372 ['0', '2', '9']
373 ['0', '2', '9']
384 ['0', '2', '78']
385 ['0', '2', '78']
386 ['0', '2', '78']
387 ['0', '2', '78']
388 ['0', '2', '78']
389 ['0', '2', '72']
390 ['0', '2', '72']
391 ['0', '2', '72']
392 ['0', '2', '72']
393 ['0', '2', '72']
394 ['0', '2', '72']
395 ['0', '2', '72']
396 ['0', '2', '72']
397 ['0', '2', '72']
398 ['0', '2', '72']
399 ['0', '2', '72']
410 ['0', '2', '72']
411 ['0', '2', '72']
412 ['0', '2', '72']
413 ['0', '2', '72']
414 ['0', '2', '72']
415 ['0', '2', '72']
416 ['0', '2', '72']
417 ['0', '2', '72']
418 ['0', '2', '72']
419 ['0', '2', '72']
430 ['0', '2', '9']
431 ['0', '2', '9']
432 ['0', '2', '9']
433 ['0', '2', '9']
434 ['0', '2', '9']
435 ['0', '2', '9']
436 ['0', '2', '9']
437 ['0', '2', '9']
438 ['0', '2', '9']
439 ['0', '2', '9']
450 ['0', '2', '1']
451 ['0', '2', '1']
452 ['0', '2', '1']
453 ['0', '2', '1']
454 ['0', '2', '1']
455 ['0', '2', '1']
456 ['0', '2', '1']
457 ['0', '2', '1']
458 ['0', '2', '1']
459 ['0', '2', '1']
470 ['2', '0', '34']
471 ['2', '0', '34']
472 ['2', '0', '34']
473 ['2', '0', '34']
474 ['2', '0', '34']
475 ['2', '0', '34']
476 ['2', '0', '34']
477 ['2', '0', '34']
478 ['2', '0', '34']
479 ['2', '0', '34']
480 ['2', '0', '34']
491 ['2', '0', '96']
492 ['2', '0', '96']
493 ['2', '0', '96']
494 ['2', '0', '96']
495 ['2', '0', '96']
496 ['2', '0', '96']
497 ['2', '0', '96']
498 ['2', '0', '96']
499 ['2', '0', '96']
500 ['2', '0', '96']
511 ['2', '0', '9']
512 ['2', '0', '9']
513 ['2', '0', '9']
514 ['2', '0', '9']
515 ['2', '0', '9']
516 ['2', '0', '9']
517 ['2', '0', '9']
518 ['2', '0', '9']
519 ['2', '0', '9']
520 ['2', '0', '9']
531 ['2', '0', '114']
532 ['2', '0', '114']
533 ['2', '0', '114']
534 ['2', '0', '114']
535 ['2', '0', '114']
536 ['2', '0', '114']
537 ['2', '0', '114']
538 ['2', '0', '114']
539 ['2', '0', '114']
540 ['2', '0', '114']
551 ['2', '0', '28']
552 ['2', '0', '28']
553 ['2', '0', '28']
554 ['2', '0', '28']
555 ['2', '0', '28']
556 ['2', '0', '28']
557 ['2', '0', '28']
558 ['2', '0', '28']
559 ['2', '0', '28']
560 ['2', '0', '28']
571 ['2', '0', '99']
572 ['2', '0', '99']
573 ['2', '0', '99']
574 ['2', '0', '99']
575 ['2', '0', '99']
576 ['2', '0', '99']
577 ['2', '0', '99']
578 ['2', '0', '99']
579 ['2', '0', '99']
580 ['2', '0', '99']
591 ['2', '0', '31']
592 ['2', '0', '31']
593 ['2', '0', '31']
594 ['2', '0', '31']
595 ['2', '0', '31']
596 ['2', '0', '31']
597 ['2', '0', '31']
598 ['2', '0', '31']
599 ['2', '0', '31']
600 ['2', '0', '31']
611 ['2', '0', '44']
612 ['2', '0', '44']
613 ['2', '0', '44']
614 ['2', '0', '72']
615 ['2', '0', '72']
616 ['2', '0', '72']
617 ['2', '0', '72']
618 ['2', '0', '72']
619 ['2', '0', '72']
620 ['2', '0', '72']
621 ['2', '0', '72']
622 ['2', '0', '72']
623 ['2', '0', '72']
624 ['2', '0', '72']
635 ['2', '0', '78']
636 ['2', '0', '78']
637 ['2', '0', '78']
638 ['2', '0', '78']
639 ['2', '0', '78']
640 ['2', '0', '78']
641 ['2', '0', '78']
642 ['2', '0', '78']
643 ['2', '0', '78']
644 ['2', '0', '78']
655 ['2', '0', '72']
656 ['2', '0', '72']
657 ['2', '0', '72']
658 ['2', '0', '72']
659 ['2', '0', '72']
660 ['2', '0', '72']
661 ['2', '0', '72']
662 ['2', '0', '72']
663 ['2', '0', '72']
664 ['2', '0', '72']
675 ['2', '0', '48']
676 ['2', '0', '48']
677 ['2', '0', '48']
678 ['2', '0', '48']
679 ['2', '0', '48']
680 ['2', '0', '48']
681 ['2', '0', '48']
682 ['2', '0', '48']
683 ['2', '0', '48']
684 ['2', '0', '48']
695 ['2', '0', '44']
696 ['2', '0', '44']
697 ['2', '0', '44']
698 ['2', '0', '44']
699 ['2', '0', '44']
700 ['2', '0', '44']
701 ['2', '0', '44']
702 ['2', '0', '44']
703 ['2', '0', '44']
704 ['2', '0', '44']
715 ['2', '0', '14']
716 ['2', '0', '14']
717 ['2', '0', '14']
718 ['2', '0', '14']
719 ['2', '0', '14']
720 ['2', '0', '14']
721 ['2', '0', '14']
722 ['2', '0', '14']
723 ['2', '0', '14']
724 ['2', '0', '14']
735 ['2', '0', '70']
736 ['2', '0', '70']
737 ['2', '0', '70']
738 ['2', '0', '70']
739 ['2', '0', '70']
740 ['2', '0', '70']
741 ['2', '0', '70']
742 ['2', '0', '70']
743 ['2', '0', '70']
744 ['2', '0', '70']
755 ['2', '0', '34']
756 ['2', '0', '34']
757 ['2', '0', '34']
758 ['2', '0', '34']
759 ['2', '0', '34']
760 ['2', '0', '34']
761 ['2', '0', '34']
762 ['2', '0', '34']
763 ['2', '0', '34']
764 ['2', '0', '34']
775 ['2', '0', '106']
776 ['2', '0', '112']
777 ['2', '0', '112']
778 ['2', '0', '112']
779 ['2', '0', '112']
780 ['2', '0', '112']
781 ['2', '0', '112']
782 ['2', '0', '112']
783 ['2', '0', '112']
784 ['2', '0', '112']
785 ['2', '0', '112']
786 ['2', '0', '112']
797 ['2', '0', '96']
798 ['2', '0', '96']
799 ['2', '0', '96']
800 ['0', '2', '34']
801 ['0', '2', '34']
802 ['0', '2', '34']
803 ['0', '2', '34']
804 ['0', '2', '34']
805 ['0', '2', '34']
806 ['0', '2', '9']
807 ['0', '2', '9']
808 ['0', '2', '9']
809 ['0', '2', '9']
810 ['0', '2', '9']
811 ['0', '2', '9']
812 ['0', '2', '9']
813 ['0', '2', '9']
814 ['0', '2', '9']
815 ['0', '2', '9']
816 ['0', '2', '9']
827 ['0', '2', '9']
828 ['0', '2', '9']
829 ['0', '2', '9']
830 ['0', '2', '9']
831 ['0', '2', '9']
832 ['0', '2', '9']
833 ['0', '2', '9']
834 ['0', '2', '9']
835 ['0', '2', '9']
836 ['0', '2', '9']
847 ['0', '2', '9']
848 ['0', '2', '9']
849 ['0', '2', '9']
850 ['0', '2', '9']
851 ['0', '2', '9']
852 ['0', '2', '9']
853 ['0', '2', '9']
854 ['0', '2', '9']
855 ['0', '2', '9']
856 ['0', '2', '9']
867 ['0', '2', '72']
868 ['0', '2', '72']
869 ['0', '2', '72']
870 ['0', '2', '72']
871 ['0', '2', '72']
872 ['0', '2', '72']
873 ['0', '2', '72']
874 ['0', '2', '72']
875 ['0', '2', '72']
876 ['0', '2', '72']
887 ['0', '2', '20']
888 ['0', '2', '20']
889 ['0', '2', '20']
890 ['0', '2', '20']
891 ['0', '2', '20']
892 ['0', '2', '20']
893 ['0', '2', '20']
894 ['0', '2', '20']
895 ['0', '2', '20']
896 ['0', '2', '20']
907 ['0', '2', '34']
908 ['0', '2', '34']
909 ['0', '2', '34']
910 ['0', '2', '34']
911 ['0', '2', '34']
912 ['0', '2', '34']
913 ['0', '2', '34']
914 ['0', '2', '34']
915 ['0', '2', '34']
916 ['0', '2', '9']
917 ['0', '2', '9']
918 ['0', '2', '9']
919 ['0', '2', '9']
920 ['0', '2', '9']
921 ['0', '2', '9']
922 ['0', '2', '9']
923 ['0', '2', '9']
924 ['0', '2', '9']
925 ['0', '2', '9']
926 ['0', '2', '9']
937 ['0', '2', '33']
938 ['0', '2', '33']
939 ['0', '2', '33']
940 ['0', '2', '33']
941 ['0', '2', '33']
942 ['0', '2', '33']
943 ['0', '2', '33']
944 ['0', '2', '33']
945 ['0', '2', '33']
946 ['0', '2', '33']
957 ['2', '0', '44']
958 ['2', '0', '44']
959 ['2', '0', '44']
960 ['2', '0', '44']
961 ['2', '0', '44']
962 ['2', '0', '44']
963 ['2', '0', '44']
964 ['2', '0', '44']
965 ['2', '0', '44']
966 ['2', '0', '44']
977 ['2', '0', '72']
978 ['2', '0', '72']
979 ['2', '0', '72']
980 ['2', '0', '72']
981 ['2', '0', '72']
982 ['2', '0', '72']
983 ['2', '0', '72']
984 ['2', '0', '72']
985 ['2', '0', '72']
986 ['2', '0', '72']
997 ['2', '0', '32']
998 ['2', '0', '32']
999 ['2', '0', '32']
1000 ['2', '0', '32']
1001 ['2', '0', '32']
1002 ['2', '0', '32']
1003 ['2', '0', '32']
1004 ['2', '0', '32']
1005 ['2', '0', '32']
1006 ['2', '0', '32']
1017 ['2', '0', '119']
1018 ['2', '0', '34']
1019 ['2', '0', '34']
1020 ['2', '0', '34']
1021 ['2', '0', '34']
1022 ['2', '0', '34']
1023 ['2', '0', '34']
1024 ['2', '0', '34']
1025 ['2', '0', '34']
1026 ['2', '0', '34']
1027 ['2', '0', '34']
1028 ['2', '0', '34']
1039 ['2', '0', '41']
1040 ['2', '0', '34']
1041 ['2', '0', '34']
1042 ['2', '0', '34']
1043 ['2', '0', '34']
1044 ['2', '0', '34']
1045 ['2', '0', '34']
1046 ['2', '0', '34']
1047 ['2', '0', '34']
1048 ['2', '0', '34']
1049 ['2', '0', '34']
1050 ['2', '0', '34']
1061 ['2', '0', '19']
1062 ['2', '0', '19']
1063 ['2', '0', '19']
1064 ['2', '0', '19']
1065 ['2', '0', '72']
1066 ['2', '0', '72']
1067 ['2', '0', '72']
1068 ['2', '0', '72']
1069 ['2', '0', '72']
1070 ['2', '0', '72']
1071 ['2', '0', '72']
1072 ['2', '0', '72']
1073 ['2', '0', '72']
1074 ['2', '0', '72']
1075 ['2', '0', '72']
1086 ['2', '0', '9']
1087 ['2', '0', '9']
1088 ['2', '0', '9']
1089 ['2', '0', '9']
1090 ['2', '0', '9']
1091 ['2', '0', '9']
1092 ['2', '0', '9']
1093 ['2', '0', '9']
1094 ['2', '0', '9']
1095 ['2', '0', '9']
1106 ['2', '0', '9']
1107 ['2', '0', '9']
1108 ['2', '0', '9']
1109 ['2', '0', '9']
1110 ['2', '0', '9']
1111 ['2', '0', '9']
1112 ['2', '0', '9']
1113 ['2', '0', '9']
1114 ['2', '0', '9']
1115 ['2', '0', '9']
1126 ['2', '0', '48']
1127 ['2', '0', '48']
1128 ['2', '0', '48']
1129 ['2', '0', '48']
1130 ['2', '0', '48']
1131 ['2', '0', '48']
1132 ['2', '0', '48']
1133 ['2', '0', '48']
1134 ['2', '0', '48']
1135 ['2', '0', '48']
1146 ['2', '0', '32']
1147 ['2', '0', '32']
1148 ['2', '0', '32']
1149 ['2', '0', '32']
1150 ['2', '0', '32']
1151 ['2', '0', '32']
1152 ['2', '0', '32']
1153 ['2', '0', '32']
1154 ['2', '0', '32']
1155 ['2', '0', '32']
1166 ['2', '0', '15']
1167 ['2', '0', '15']
1168 ['2', '0', '15']
1169 ['2', '0', '15']
1170 ['2', '0', '34']
1171 ['2', '0', '34']
1172 ['2', '0', '34']
1173 ['2', '0', '34']
1174 ['2', '0', '34']
1175 ['2', '0', '34']
1176 ['2', '0', '34']
1177 ['2', '0', '34']
1178 ['2', '0', '34']
1179 ['2', '0', '34']
1180 ['2', '0', '34']
1191 ['2', '0', '33']
1192 ['2', '0', '33']
1193 ['2', '0', '33']
1194 ['2', '0', '33']
1195 ['2', '0', '33']
1196 ['2', '0', '33']
1197 ['2', '0', '33']
1198 ['2', '0', '33']
1199 ['2', '0', '33']
1200 ['2', '0', '33']
1211 ['2', '0', '88']
1212 ['2', '0', '88']
1213 ['2', '0', '88']
1214 ['2', '0', '88']
1215 ['2', '0', '88']
1216 ['2', '0', '88']
1217 ['2', '0', '88']
1218 ['2', '0', '88']
1219 ['2', '0', '88']
1220 ['2', '0', '88']
1231 ['2', '0', '91']
1232 ['2', '0', '91']
1233 ['2', '0', '91']
1234 ['2', '0', '91']
1235 ['2', '0', '91']
1236 ['2', '0', '91']
1237 ['2', '0', '91']
1238 ['2', '0', '91']
1239 ['2', '0', '91']
1240 ['2', '0', '91']
1251 ['0', '2', '68']
1252 ['0', '2', '68']
1253 ['0', '2', '68']
1254 ['0', '2', '68']
1255 ['0', '2', '68']
1256 ['0', '2', '68']
1257 ['0', '2', '68']
1258 ['0', '2', '68']
1259 ['0', '2', '70']
1260 ['0', '2', '70']
1261 ['0', '2', '70']
1262 ['0', '2', '70']
1263 ['0', '2', '70']
1264 ['0', '2', '70']
1265 ['0', '2', '70']
1266 ['0', '2', '70']
1267 ['0', '2', '70']
1268 ['0', '2', '70']
1269 ['0', '2', '70']
1280 ['0', '2', '43']
1281 ['0', '2', '43']
1282 ['0', '2', '43']
1283 ['0', '2', '43']
1284 ['0', '2', '43']
1285 ['0', '2', '43']
1286 ['0', '2', '43']
1287 ['0', '2', '43']
1288 ['0', '2', '43']
1289 ['0', '2', '43']
1290 ['0', '2', '43']
1301 ['2', '0', '96']
1302 ['2', '0', '96']
1303 ['2', '0', '96']
1304 ['2', '0', '96']
1305 ['2', '0', '96']
1306 ['2', '0', '96']
1307 ['2', '0', '96']
1308 ['2', '0', '96']
1309 ['2', '0', '96']
1310 ['2', '0', '34']
1311 ['2', '0', '34']
1312 ['2', '0', '34']
1313 ['2', '0', '34']
1314 ['2', '0', '34']
1315 ['2', '0', '34']
1316 ['2', '0', '34']
1317 ['2', '0', '34']
1318 ['2', '0', '34']
1319 ['2', '0', '34']
1320 ['2', '0', '34']
1331 ['2', '0', '68']
1332 ['2', '0', '68']
1333 ['2', '0', '68']
1334 ['2', '0', '68']
1335 ['2', '0', '68']
1336 ['2', '0', '68']
1337 ['2', '0', '68']
1338 ['2', '0', '68']
1339 ['2', '0', '68']
1340 ['2', '0', '68']
1351 ['2', '0', '48']
1352 ['2', '0', '48']
1353 ['2', '0', '48']
1354 ['2', '0', '48']
1355 ['2', '0', '48']
1356 ['2', '0', '48']
1357 ['2', '0', '48']
1358 ['2', '0', '48']
1359 ['2', '0', '48']
1360 ['2', '0', '48']
1371 ['2', '0', '10']
1372 ['2', '0', '10']
1373 ['2', '0', '10']
1374 ['2', '0', '10']
1375 ['2', '0', '10']
1376 ['2', '0', '10']
1377 ['2', '0', '10']
1378 ['2', '0', '10']
1379 ['2', '0', '10']
1380 ['2', '0', '10']
1391 ['2', '0', '34']
1392 ['2', '0', '34']
1393 ['2', '0', '34']
1394 ['2', '0', '34']
1395 ['2', '0', '34']
1396 ['2', '0', '34']
1397 ['2', '0', '34']
1398 ['2', '0', '34']
1399 ['2', '0', '34']
1400 ['2', '0', '34']
1401 ['2', '0', '9']
1402 ['2', '0', '9']
1403 ['2', '0', '9']
1404 ['2', '0', '9']
1405 ['2', '0', '9']
1406 ['2', '0', '9']
1407 ['2', '0', '9']
1408 ['2', '0', '9']
1409 ['2', '0', '9']
1410 ['2', '0', '9']
1411 ['2', '0', '9']
1422 ['2', '0', '70']
1423 ['2', '0', '70']
1424 ['2', '0', '70']
1425 ['2', '0', '70']
1426 ['2', '0', '70']
1427 ['2', '0', '70']
1428 ['2', '0', '70']
1429 ['2', '0', '70']
1430 ['2', '0', '70']
1431 ['2', '0', '70']
1442 ['2', '0', '11']
1443 ['2', '0', '11']
1444 ['2', '0', '11']
1445 ['2', '0', '11']
1446 ['2', '0', '11']
1447 ['2', '0', '11']
1448 ['2', '0', '11']
1449 ['2', '0', '11']
1450 ['2', '0', '11']
1451 ['2', '0', '11']
1462 ['2', '0', '14']
1463 ['2', '0', '14']
1464 ['2', '0', '14']
1465 ['2', '0', '14']
1466 ['2', '0', '14']
1467 ['2', '0', '14']
1468 ['2', '0', '14']
1469 ['2', '0', '14']
1470 ['2', '0', '14']
1471 ['2', '0', '14']
1482 ['0', '2', '49']
1483 ['0', '2', '49']
1484 ['0', '2', '49']
1485 ['0', '2', '49']
1486 ['0', '2', '49']
1487 ['0', '2', '49']
1488 ['0', '2', '49']
1489 ['0', '2', '49']
1490 ['0', '2', '49']
1491 ['0', '2', '49']
1502 ['0', '2', '47']
1503 ['0', '2', '47']
1504 ['0', '2', '47']
1505 ['0', '2', '47']
1506 ['0', '2', '47']
1507 ['0', '2', '47']
1508 ['0', '2', '47']
1509 ['0', '2', '47']
1510 ['0', '2', '47']
1511 ['0', '2', '47']
1522 ['0', '2', '119']
1523 ['0', '2', '119']
1524 ['0', '2', '119']
1525 ['0', '2', '119']
1526 ['0', '2', '119']
1527 ['0', '2', '119']
1528 ['0', '2', '119']
1529 ['0', '2', '119']
1530 ['0', '2', '119']
1531 ['0', '2', '119']
1542 ['0', '2', '48']
1543 ['0', '2', '48']
1544 ['0', '2', '48']
1545 ['0', '2', '48']
1546 ['0', '2', '48']
1547 ['0', '2', '34']
1548 ['0', '2', '34']
1549 ['0', '2', '34']
1550 ['0', '2', '34']
1551 ['0', '2', '34']
1552 ['0', '2', '34']
1553 ['0', '2', '34']
1554 ['0', '2', '34']
1555 ['0', '2', '34']
1556 ['0', '2', '34']
1557 ['0', '2', '34']
1568 ['0', '2', '117']
1569 ['0', '2', '117']
1570 ['0', '2', '117']
1571 ['0', '2', '117']
1572 ['0', '2', '117']
1573 ['0', '2', '117']
1574 ['0', '2', '117']
1575 ['0', '2', '117']
1576 ['0', '2', '117']
1577 ['0', '2', '117']
1588 ['2', '0', '24']
1589 ['2', '0', '24']
1590 ['2', '0', '24']
1591 ['2', '0', '72']
1592 ['2', '0', '72']
1593 ['2', '0', '72']
1594 ['2', '0', '72']
1595 ['2', '0', '72']
1596 ['2', '0', '72']
1597 ['2', '0', '72']
1598 ['2', '0', '72']
1599 ['2', '0', '72']
1600 ['2', '0', '72']
1601 ['2', '0', '72']
1612 ['2', '0', '57']
1613 ['2', '0', '57']
1614 ['2', '0', '57']
1615 ['2', '0', '57']
1616 ['2', '0', '57']
1617 ['2', '0', '57']
1618 ['2', '0', '57']
1619 ['2', '0', '57']
1620 ['2', '0', '57']
1621 ['2', '0', '57']
1632 ['0', '2', '70']
1633 ['0', '2', '70']
1634 ['0', '2', '70']
1635 ['0', '2', '70']
1636 ['0', '2', '70']
1637 ['0', '2', '70']
1638 ['0', '2', '70']
1639 ['0', '2', '70']
1640 ['0', '2', '70']
1641 ['0', '2', '34']
1642 ['0', '2', '34']
1643 ['0', '2', '34']
1644 ['0', '2', '34']
1645 ['0', '2', '34']
1646 ['0', '2', '34']
1647 ['0', '2', '34']
1648 ['0', '2', '34']
1649 ['0', '2', '34']
1650 ['0', '2', '34']
1651 ['0', '2', '34']
1662 ['0', '2', '18']
1663 ['0', '2', '18']
1664 ['0', '2', '18']
1665 ['0', '2', '18']
1666 ['0', '2', '18']
1667 ['0', '2', '18']
1668 ['0', '2', '18']
1669 ['0', '2', '18']
1670 ['0', '2', '18']
1671 ['0', '2', '34']
1672 ['0', '2', '34']
1673 ['0', '2', '34']
1674 ['0', '2', '34']
1675 ['0', '2', '34']
1676 ['0', '2', '34']
1677 ['0', '2', '34']
1678 ['0', '2', '34']
1679 ['0', '2', '34']
1680 ['0', '2', '34']
1681 ['0', '2', '34']
1692 ['0', '2', '33']
1693 ['0', '2', '33']
1694 ['0', '2', '33']
1695 ['0', '2', '33']
1696 ['0', '2', '33']
1697 ['0', '2', '33']
1698 ['0', '2', '33']
1699 ['0', '2', '9']
1700 ['0', '2', '9']
1701 ['0', '2', '9']
1702 ['0', '2', '9']
1703 ['0', '2', '9']
1704 ['0', '2', '9']
1705 ['0', '2', '9']
1706 ['0', '2', '9']
1707 ['0', '2', '9']
1708 ['0', '2', '9']
1709 ['0', '2', '9']
1720 ['0', '2', '91']
1721 ['0', '2', '91']
1722 ['0', '2', '91']
1723 ['0', '2', '91']
1724 ['0', '2', '91']
1725 ['0', '2', '91']
1726 ['0', '2', '91']
1727 ['0', '2', '91']
1728 ['0', '2', '91']
1729 ['0', '2', '91']
1740 ['0', '2', '52']
1741 ['0', '2', '34']
1742 ['0', '2', '34']
1743 ['0', '2', '34']
1744 ['0', '2', '34']
1745 ['0', '2', '34']
1746 ['0', '2', '34']
1747 ['0', '2', '34']
1748 ['0', '2', '34']
1749 ['0', '2', '34']
1750 ['0', '2', '34']
1751 ['0', '2', '34']
1762 ['0', '2', '9']
1763 ['0', '2', '9']
1764 ['0', '2', '9']
1765 ['0', '2', '9']
1766 ['0', '2', '9']
1767 ['0', '2', '9']
1768 ['0', '2', '9']
1769 ['0', '2', '9']
1770 ['0', '2', '9']
1771 ['0', '2', '9']
1782 ['0', '2', '34']
1783 ['0', '2', '34']
1784 ['0', '2', '34']
1785 ['0', '2', '34']
1786 ['0', '2', '34']
1787 ['0', '2', '34']
1788 ['0', '2', '34']
1789 ['0', '2', '34']
1790 ['0', '2', '34']
1791 ['0', '2', '34']
1802 ['0', '2', '70']
1803 ['0', '2', '70']
1804 ['0', '2', '70']
1805 ['0', '2', '70']
1806 ['0', '2', '70']
1807 ['0', '2', '70']
1808 ['0', '2', '70']
1809 ['0', '2', '70']
1810 ['0', '2', '70']
1811 ['0', '2', '70']
1822 ['0', '2', '67']
1823 ['0', '2', '67']
1824 ['0', '2', '67']
1825 ['0', '2', '67']
1826 ['0', '2', '67']
1827 ['0', '2', '67']
1828 ['0', '2', '67']
1829 ['0', '2', '67']
1830 ['0', '2', '67']
1831 ['0', '2', '67']
1842 ['0', '2', '70']
1843 ['0', '2', '70']
1844 ['0', '2', '70']
1845 ['0', '2', '70']
1846 ['0', '2', '70']
1847 ['0', '2', '70']
1848 ['0', '2', '70']
1849 ['0', '2', '70']
1850 ['0', '2', '70']
1851 ['0', '2', '70']
1862 ['0', '2', '9']
1863 ['0', '2', '9']
1864 ['0', '2', '9']
1865 ['0', '2', '9']
1866 ['0', '2', '9']
1867 ['0', '2', '9']
1868 ['0', '2', '9']
1869 ['0', '2', '9']
1870 ['0', '2', '9']
1871 ['0', '2', '9']
1882 ['0', '2', '42']
1883 ['0', '2', '42']
1884 ['0', '2', '42']
1885 ['0', '2', '42']
1886 ['0', '2', '42']
1887 ['0', '2', '42']
1888 ['0', '2', '42']
1889 ['0', '2', '42']
1890 ['0', '2', '42']
1891 ['0', '2', '42']
1902 ['0', '2', '34']
1903 ['0', '2', '34']
1904 ['0', '2', '34']
1905 ['0', '2', '34']
1906 ['0', '2', '34']
