0 ['10', '38', '78']
496 ['2', '0', '68']
497 ['2', '0', '68']
498 ['2', '0', '68']
509 ['2', '0', '18']
510 ['2', '0', '18']
511 ['2', '0', '18']
512 ['2', '0', '18']
513 ['2', '0', '18']
514 ['2', '0', '18']
515 ['2', '0', '18']
516 ['2', '0', '18']
517 ['2', '0', '18']
518 ['2', '0', '18']
529 ['2', '0', '19']
530 ['2', '0', '19']
531 ['2', '0', '19']
532 ['2', '0', '19']
533 ['2', '0', '19']
534 ['2', '0', '19']
535 ['2', '0', '19']
536 ['2', '0', '19']
537 ['2', '0', '19']
538 ['2', '0', '19']
549 ['0', '2', '70']
550 ['0', '2', '70']
551 ['0', '2', '70']
552 ['0', '2', '70']
553 ['0', '2', '70']
554 ['0', '2', '70']
555 ['0', '2', '70']
556 ['0', '2', '70']
557 ['0', '2', '70']
558 ['0', '2', '70']
569 ['0', '2', '117']
570 ['0', '2', '117']
571 ['0', '2', '117']
572 ['0', '2', '117']
573 ['0', '2', '117']
574 ['0', '2', '117']
575 ['0', '2', '117']
576 ['0', '2', '117']
577 ['0', '2', '117']
578 ['0', '2', '117']
589 ['0', '2', '34']
590 ['0', '2', '34']
591 ['0', '2', '34']
592 ['0', '2', '34']
593 ['0', '2', '34']
594 ['0', '2', '34']
595 ['0', '2', '34']
596 ['0', '2', '34']
597 ['0', '2', '34']
598 ['0', '2', '34']
609 ['0', '2', '24']
610 ['0', '2', '24']
611 ['0', '2', '24']
612 ['0', '2', '24']
613 ['0', '2', '24']
614 ['0', '2', '24']
615 ['0', '2', '24']
616 ['0', '2', '24']
617 ['0', '2', '24']
618 ['0', '2', '24']
629 ['0', '2', '10']
630 ['0', '2', '10']
631 ['0', '2', '10']
632 ['0', '2', '10']
633 ['0', '2', '10']
634 ['0', '2', '10']
635 ['0', '2', '10']
636 ['0', '2', '10']
637 ['0', '2', '10']
638 ['0', '2', '10']
649 ['2', '0', '117']
650 ['2', '0', '117']
651 ['2', '0', '117']
652 ['2', '0', '117']
653 ['2', '0', '117']
654 ['2', '0', '117']
655 ['2', '0', '117']
656 ['2', '0', '117']
657 ['2', '0', '117']
658 ['2', '0', '117']
669 ['2', '0', '96']
670 ['2', '0', '96']
671 ['2', '0', '96']
672 ['2', '0', '96']
673 ['2', '0', '96']
674 ['2', '0', '96']
675 ['2', '0', '96']
676 ['2', '0', '96']
677 ['2', '0', '96']
678 ['2', '0', '96']
689 ['2', '0', '49']
690 ['2', '0', '49']
691 ['2', '0', '49']
692 ['2', '0', '49']
693 ['2', '0', '49']
694 ['2', '0', '49']
695 ['2', '0', '49']
696 ['2', '0', '49']
697 ['2', '0', '49']
698 ['2', '0', '49']
709 ['2', '0', '52']
710 ['2', '0', '52']
711 ['2', '0', '52']
712 ['2', '0', '52']
713 ['2', '0', '52']
714 ['2', '0', '52']
715 ['2', '0', '52']
716 ['2', '0', '52']
717 ['2', '0', '52']
718 ['2', '0', '52']
729 ['2', '0', '77']
730 ['2', '0', '77']
731 ['2', '0', '77']
732 ['2', '0', '77']
733 ['2', '0', '77']
734 ['2', '0', '77']
735 ['2', '0', '77']
736 ['2', '0', '77']
737 ['2', '0', '77']
738 ['2', '0', '77']
749 ['0', '2', '24']
750 ['0', '2', '24']
751 ['0', '2', '24']
752 ['0', '2', '24']
753 ['0', '2', '9']
754 ['0', '2', '9']
755 ['0', '2', '9']
756 ['0', '2', '9']
757 ['0', '2', '9']
758 ['0', '2', '9']
759 ['0', '2', '9']
760 ['0', '2', '9']
761 ['0', '2', '9']
762 ['0', '2', '9']
763 ['0', '2', '9']
774 ['0', '2', '96']
775 ['0', '2', '96']
776 ['0', '2', '96']
777 ['0', '2', '96']
778 ['0', '2', '96']
779 ['0', '2', '96']
780 ['0', '2', '96']
781 ['0', '2', '96']
782 ['0', '2', '96']
783 ['0', '2', '96']
794 ['0', '2', '68']
795 ['0', '2', '68']
796 ['0', '2', '68']
797 ['0', '2', '68']
798 ['0', '2', '68']
799 ['0', '2', '68']
800 ['0', '2', '68']
801 ['0', '2', '68']
802 ['0', '2', '68']
803 ['0', '2', '68']
814 ['0', '2', '81']
815 ['0', '2', '34']
816 ['0', '2', '34']
817 ['0', '2', '34']
818 ['0', '2', '9']
819 ['0', '2', '9']
820 ['0', '2', '9']
821 ['0', '2', '9']
822 ['0', '2', '9']
823 ['0', '2', '9']
824 ['0', '2', '9']
825 ['0', '2', '9']
826 ['0', '2', '9']
827 ['0', '2', '9']
828 ['0', '2', '9']
839 ['0', '2', '99']
840 ['0', '2', '99']
841 ['0', '2', '99']
842 ['0', '2', '99']
843 ['0', '2', '99']
844 ['0', '2', '99']
845 ['0', '2', '99']
846 ['0', '2', '99']
847 ['0', '2', '99']
848 ['0', '2', '99']
859 ['0', '2', '91']
860 ['0', '2', '91']
861 ['0', '2', '91']
862 ['0', '2', '91']
863 ['0', '2', '91']
864 ['0', '2', '91']
865 ['0', '2', '91']
866 ['0', '2', '91']
867 ['0', '2', '91']
868 ['0', '2', '91']
879 ['2', '0', '19']
880 ['2', '0', '19']
881 ['2', '0', '19']
882 ['2', '0', '19']
883 ['2', '0', '19']
884 ['2', '0', '19']
885 ['2', '0', '19']
886 ['2', '0', '19']
887 ['2', '0', '19']
888 ['2', '0', '19']
899 ['2', '0', '14']
900 ['2', '0', '14']
901 ['2', '0', '14']
902 ['2', '0', '14']
903 ['2', '0', '14']
904 ['2', '0', '14']
905 ['2', '0', '14']
906 ['2', '0', '14']
907 ['2', '0', '14']
908 ['2', '0', '72']
909 ['2', '0', '72']
910 ['2', '0', '72']
911 ['2', '0', '72']
912 ['2', '0', '72']
913 ['2', '0', '72']
914 ['2', '0', '72']
915 ['2', '0', '72']
916 ['2', '0', '72']
917 ['2', '0', '72']
918 ['2', '0', '72']
929 ['2', '0', '9']
930 ['2', '0', '9']
931 ['2', '0', '9']
932 ['2', '0', '9']
933 ['2', '0', '9']
934 ['2', '0', '9']
935 ['2', '0', '9']
936 ['2', '0', '9']
937 ['2', '0', '9']
938 ['2', '0', '9']
949 ['2', '0', '31']
950 ['2', '0', '31']
951 ['2', '0', '31']
952 ['2', '0', '31']
953 ['2', '0', '31']
954 ['2', '0', '31']
955 ['2', '0', '31']
956 ['2', '0', '31']
957 ['2', '0', '31']
958 ['2', '0', '31']
969 ['2', '0', '88']
970 ['2', '0', '88']
971 ['2', '0', '88']
972 ['2', '0', '88']
973 ['2', '0', '88']
974 ['2', '0', '88']
975 ['2', '0', '88']
976 ['2', '0', '88']
977 ['2', '0', '88']
978 ['2', '0', '88']
989 ['2', '0', '9']
990 ['2', '0', '9']
991 ['2', '0', '9']
992 ['2', '0', '9']
993 ['2', '0', '9']
994 ['2', '0', '9']
995 ['2', '0', '9']
996 ['2', '0', '9']
997 ['2', '0', '9']
998 ['2', '0', '9']
1009 ['2', '0', '72']
1010 ['2', '0', '72']
1011 ['2', '0', '72']
1012 ['2', '0', '72']
1013 ['2', '0', '72']
1014 ['2', '0', '72']
1015 ['2', '0', '72']
1016 ['2', '0', '72']
1017 ['2', '0', '72']
1018 ['2', '0', '72']
1019 ['2', '0', '72']
1030 ['2', '0', '24']
1031 ['2', '0', '24']
1032 ['2', '0', '24']
1033 ['2', '0', '24']
1034 ['2', '0', '24']
1035 ['2', '0', '24']
1036 ['2', '0', '24']
1037 ['2', '0', '24']
1038 ['2', '0', '24']
1039 ['2', '0', '24']
1050 ['2', '0', '42']
1051 ['2', '0', '42']
1052 ['2', '0', '42']
1053 ['2', '0', '42']
1054 ['2', '0', '42']
1055 ['2', '0', '42']
1056 ['2', '0', '42']
1057 ['2', '0', '42']
1058 ['2', '0', '42']
1059 ['2', '0', '42']
1070 ['2', '0', '25']
1071 ['2', '0', '25']
1072 ['2', '0', '25']
1073 ['2', '0', '25']
1074 ['2', '0', '25']
1075 ['2', '0', '25']
1076 ['2', '0', '25']
1077 ['2', '0', '25']
1078 ['2', '0', '25']
1079 ['2', '0', '25']
1090 ['2', '0', '99']
1091 ['2', '0', '99']
1092 ['2', '0', '99']
1093 ['2', '0', '99']
1094 ['2', '0', '99']
1095 ['2', '0', '99']
1096 ['2', '0', '99']
1097 ['2', '0', '99']
1098 ['2', '0', '99']
1099 ['2', '0', '99']
1110 ['2', '0', '33']
1111 ['2', '0', '33']
1112 ['2', '0', '33']
1113 ['2', '0', '33']
1114 ['2', '0', '33']
1115 ['2', '0', '33']
1116 ['2', '0', '33']
1117 ['2', '0', '33']
1118 ['2', '0', '33']
1119 ['2', '0', '33']
1130 ['2', '0', '14']
1131 ['2', '0', '14']
1132 ['2', '0', '14']
1133 ['2', '0', '14']
1134 ['2', '0', '14']
1135 ['2', '0', '14']
1136 ['2', '0', '14']
1137 ['2', '0', '14']
1138 ['2', '0', '14']
1139 ['2', '0', '14']
1150 ['2', '0', '31']
1151 ['2', '0', '31']
1152 ['2', '0', '31']
1153 ['2', '0', '31']
1154 ['2', '0', '31']
1155 ['2', '0', '31']
1156 ['2', '0', '31']
1157 ['2', '0', '31']
1158 ['2', '0', '31']
1159 ['2', '0', '31']
1170 ['2', '0', '72']
1171 ['2', '0', '9']
1172 ['2', '0', '9']
1173 ['2', '0', '9']
1174 ['2', '0', '9']
1175 ['2', '0', '9']
1176 ['2', '0', '9']
1177 ['2', '0', '9']
1178 ['2', '0', '9']
1179 ['2', '0', '9']
1180 ['2', '0', '9']
1181 ['2', '0', '9']
1192 ['2', '0', '19']
1193 ['2', '0', '19']
1194 ['2', '0', '19']
1195 ['2', '0', '19']
1196 ['2', '0', '19']
1197 ['2', '0', '19']
1198 ['2', '0', '19']
1199 ['2', '0', '19']
1200 ['2', '0', '19']
1201 ['2', '0', '19']
1212 ['2', '0', '32']
1213 ['2', '0', '32']
1214 ['2', '0', '32']
1215 ['0', '2', '72']
1216 ['0', '2', '72']
1217 ['0', '2', '72']
1218 ['0', '2', '72']
1219 ['0', '2', '72']
1220 ['0', '2', '72']
1221 ['0', '2', '72']
1222 ['0', '2', '72']
1223 ['0', '2', '72']
1224 ['0', '2', '72']
1225 ['0', '2', '72']
1236 ['0', '2', '111']
1237 ['0', '2', '111']
1238 ['0', '2', '111']
1239 ['0', '2', '111']
1240 ['0', '2', '111']
1241 ['0', '2', '111']
1242 ['0', '2', '111']
1243 ['0', '2', '111']
1244 ['0', '2', '111']
1245 ['0', '2', '111']
1256 ['0', '2', '9']
1257 ['0', '2', '9']
1258 ['0', '2', '9']
1259 ['0', '2', '9']
1260 ['0', '2', '9']
1261 ['0', '2', '9']
1262 ['0', '2', '9']
1263 ['0', '2', '9']
1264 ['0', '2', '9']
1265 ['0', '2', '9']
1276 ['0', '2', '72']
1277 ['0', '2', '72']
1278 ['0', '2', '72']
1279 ['0', '2', '72']
1280 ['0', '2', '72']
1281 ['0', '2', '72']
1282 ['0', '2', '72']
1283 ['0', '2', '72']
1284 ['0', '2', '72']
1285 ['0', '2', '72']
1296 ['0', '2', '112']
1297 ['0', '2', '112']
1298 ['0', '2', '112']
1299 ['0', '2', '112']
1300 ['0', '2', '112']
1301 ['0', '2', '112']
1302 ['0', '2', '112']
1303 ['0', '2', '112']
1304 ['0', '2', '112']
1305 ['0', '2', '112']
1316 ['0', '2', '70']
1317 ['0', '2', '34']
1318 ['0', '2', '34']
1319 ['0', '2', '34']
1320 ['0', '2', '34']
1321 ['0', '2', '34']
1322 ['0', '2', '34']
1323 ['0', '2', '34']
1324 ['0', '2', '34']
1325 ['0', '2', '34']
1326 ['0', '2', '34']
1327 ['0', '2', '34']
1338 ['0', '2', '15']
1339 ['0', '2', '15']
1340 ['0', '2', '15']
1341 ['0', '2', '15']
1342 ['0', '2', '15']
1343 ['0', '2', '15']
1344 ['0', '2', '15']
1345 ['0', '2', '15']
1346 ['0', '2', '15']
1347 ['0', '2', '15']
1358 ['0', '2', '14']
1359 ['0', '2', '14']
1360 ['0', '2', '14']
1361 ['0', '2', '14']
1362 ['0', '2', '14']
1363 ['0', '2', '14']
1364 ['0', '2', '14']
1365 ['0', '2', '14']
1366 ['0', '2', '14']
1367 ['0', '2', '14']
1378 ['0', '2', '28']
1379 ['0', '2', '28']
1380 ['0', '2', '28']
1381 ['0', '2', '28']
1382 ['0', '2', '28']
1383 ['0', '2', '28']
1384 ['0', '2', '28']
1385 ['0', '2', '28']
1386 ['0', '2', '28']
1387 ['0', '2', '28']
1398 ['0', '2', '91']
1399 ['0', '2', '91']
1400 ['0', '2', '91']
1401 ['0', '2', '91']
1402 ['0', '2', '91']
1403 ['0', '2', '91']
1404 ['0', '2', '91']
1405 ['0', '2', '91']
1406 ['0', '2', '91']
1407 ['0', '2', '91']
1418 ['0', '2', '68']
1419 ['0', '2', '68']
1420 ['0', '2', '68']
1421 ['0', '2', '68']
1422 ['0', '2', '68']
1423 ['0', '2', '68']
1424 ['0', '2', '68']
1425 ['0', '2', '68']
1426 ['0', '2', '68']
1427 ['0', '2', '68']
1438 ['2', '0', '72']
1439 ['2', '0', '72']
1440 ['2', '0', '72']
1441 ['2', '0', '72']
1442 ['2', '0', '72']
1443 ['2', '0', '72']
1444 ['2', '0', '72']
1445 ['2', '0', '72']
1446 ['2', '0', '72']
1447 ['2', '0', '72']
1458 ['2', '0', '9']
1459 ['2', '0', '9']
1460 ['2', '0', '9']
1461 ['2', '0', '9']
1462 ['2', '0', '9']
1463 ['2', '0', '9']
1464 ['2', '0', '9']
1465 ['2', '0', '9']
1466 ['2', '0', '9']
1467 ['2', '0', '9']
1478 ['2', '0', '59']
1479 ['2', '0', '59']
1480 ['2', '0', '59']
1481 ['2', '0', '59']
1482 ['2', '0', '59']
1483 ['2', '0', '59']
1484 ['2', '0', '59']
1485 ['2', '0', '59']
1486 ['2', '0', '59']
1487 ['2', '0', '59']
1498 ['2', '0', '57']
1499 ['2', '0', '57']
1500 ['2', '0', '57']
1501 ['2', '0', '57']
1502 ['2', '0', '57']
1503 ['2', '0', '57']
1504 ['2', '0', '57']
1505 ['2', '0', '57']
1506 ['2', '0', '57']
1507 ['2', '0', '57']
1518 ['2', '0', '52']
1519 ['2', '0', '52']
1520 ['2', '0', '52']
1521 ['2', '0', '52']
1522 ['2', '0', '52']
1523 ['2', '0', '52']
1524 ['2', '0', '52']
1525 ['2', '0', '52']
1526 ['2', '0', '52']
1527 ['2', '0', '52']
1538 ['2', '0', '19']
1539 ['2', '0', '19']
1540 ['2', '0', '19']
1541 ['2', '0', '19']
1542 ['2', '0', '19']
1543 ['2', '0', '19']
1544 ['2', '0', '19']
1545 ['2', '0', '19']
1546 ['2', '0', '19']
1547 ['2', '0', '19']
1558 ['2', '0', '9']
1559 ['2', '0', '9']
1560 ['2', '0', '9']
1561 ['2', '0', '9']
1562 ['2', '0', '9']
1563 ['2', '0', '9']
1564 ['2', '0', '9']
1565 ['2', '0', '9']
1566 ['2', '0', '9']
1567 ['2', '0', '9']
1578 ['2', '0', '34']
1579 ['2', '0', '34']
1580 ['2', '0', '34']
1581 ['2', '0', '34']
1582 ['2', '0', '34']
1583 ['2', '0', '34']
1584 ['2', '0', '34']
1585 ['2', '0', '34']
1586 ['2', '0', '34']
1587 ['2', '0', '34']
1598 ['0', '2', '9']
1599 ['0', '2', '9']
1600 ['0', '2', '9']
1601 ['0', '2', '9']
1602 ['0', '2', '9']
1603 ['0', '2', '9']
1604 ['0', '2', '9']
1605 ['0', '2', '9']
1606 ['0', '2', '9']
1607 ['0', '2', '9']
1608 ['0', '2', '9']
1619 ['0', '2', '41']
1620 ['0', '2', '41']
1621 ['0', '2', '41']
1622 ['0', '2', '41']
1623 ['0', '2', '41']
1624 ['0', '2', '41']
1625 ['0', '2', '41']
1626 ['0', '2', '41']
1627 ['0', '2', '41']
1628 ['0', '2', '41']
1639 ['0', '2', '48']
1640 ['0', '2', '48']
1641 ['0', '2', '48']
1642 ['0', '2', '48']
1643 ['0', '2', '48']
1644 ['0', '2', '48']
1645 ['0', '2', '48']
1646 ['0', '2', '48']
1647 ['0', '2', '48']
1648 ['0', '2', '48']
1659 ['0', '2', '70']
1660 ['0', '2', '70']
1661 ['0', '2', '70']
1662 ['0', '2', '70']
1663 ['0', '2', '70']
1664 ['0', '2', '70']
1665 ['0', '2', '70']
1666 ['0', '2', '70']
1667 ['0', '2', '70']
1668 ['0', '2', '70']
1679 ['0', '2', '15']
1680 ['0', '2', '15']
1681 ['0', '2', '15']
1682 ['0', '2', '15']
1683 ['0', '2', '15']
1684 ['0', '2', '15']
1685 ['0', '2', '15']
1686 ['0', '2', '15']
1687 ['0', '2', '15']
1688 ['0', '2', '15']
1699 ['0', '2', '9']
1700 ['0', '2', '9']
1701 ['0', '2', '9']
1702 ['0', '2', '9']
1703 ['0', '2', '9']
1704 ['0', '2', '9']
1705 ['0', '2', '9']
1706 ['0', '2', '9']
1707 ['0', '2', '9']
1708 ['0', '2', '9']
1719 ['0', '2', '67']
1720 ['0', '2', '67']
1721 ['0', '2', '67']
1722 ['0', '2', '67']
1723 ['0', '2', '67']
1724 ['0', '2', '67']
1725 ['0', '2', '67']
1726 ['0', '2', '67']
1727 ['0', '2', '67']
1728 ['0', '2', '67']
1739 ['0', '2', '9']
1740 ['0', '2', '9']
1741 ['0', '2', '9']
1742 ['0', '2', '9']
1743 ['0', '2', '9']
1744 ['0', '2', '9']
1745 ['0', '2', '9']
1746 ['0', '2', '9']
1747 ['0', '2', '9']
1748 ['0', '2', '9']
1759 ['0', '2', '34']
1760 ['0', '2', '34']
1761 ['0', '2', '34']
1762 ['0', '2', '34']
1763 ['0', '2', '34']
1764 ['0', '2', '34']
1765 ['0', '2', '34']
1766 ['0', '2', '34']
1767 ['0', '2', '34']
1768 ['0', '2', '34']
1779 ['0', '2', '9']
1780 ['0', '2', '9']
1781 ['0', '2', '9']
1782 ['0', '2', '9']
1783 ['0', '2', '9']
1784 ['0', '2', '9']
1785 ['0', '2', '9']
1786 ['0', '2', '9']
1787 ['0', '2', '9']
1788 ['0', '2', '9']
1799 ['2', '0', '1']
1800 ['2', '0', '1']
1801 ['2', '0', '1']
1802 ['2', '0', '1']
1803 ['2', '0', '1']
1804 ['2', '0', '1']
1805 ['2', '0', '1']
1806 ['2', '0', '1']
1807 ['2', '0', '1']
1808 ['2', '0', '1']
1819 ['2', '0', '119']
1820 ['2', '0', '119']
1821 ['2', '0', '119']
1822 ['2', '0', '119']
1823 ['2', '0', '119']
1824 ['2', '0', '119']
1825 ['2', '0', '119']
1826 ['2', '0', '119']
1827 ['2', '0', '119']
1828 ['2', '0', '119']
1839 ['2', '0', '76']
1840 ['2', '0', '76']
1841 ['2', '0', '76']
1842 ['2', '0', '76']
1843 ['2', '0', '9']
1844 ['2', '0', '9']
1845 ['2', '0', '9']
1846 ['2', '0', '9']
1847 ['2', '0', '9']
1848 ['2', '0', '9']
1849 ['2', '0', '9']
1850 ['2', '0', '9']
1851 ['2', '0', '9']
1852 ['2', '0', '9']
1853 ['2', '0', '9']
1864 ['0', '2', '117']
1865 ['0', '2', '117']
1866 ['0', '2', '117']
1867 ['0', '2', '117']
1868 ['0', '2', '117']
1869 ['0', '2', '117']
1870 ['0', '2', '117']
1871 ['0', '2', '117']
1872 ['0', '2', '117']
1873 ['0', '2', '117']
1884 ['2', '0', '14']
1885 ['2', '0', '14']
1886 ['2', '0', '14']
1887 ['2', '0', '14']
1888 ['2', '0', '14']
1889 ['2', '0', '14']
1890 ['2', '0', '14']
1891 ['2', '0', '14']
1892 ['2', '0', '14']
1893 ['2', '0', '14']
1904 ['2', '0', '49']
1905 ['2', '0', '49']
1906 ['2', '0', '49']
1907 ['2', '0', '49']
1908 ['2', '0', '49']
1909 ['2', '0', '49']
1910 ['2', '0', '49']
1911 ['2', '0', '49']
1912 ['2', '0', '49']
1913 ['2', '0', '49']
1924 ['2', '0', '9']
1925 ['2', '0', '9']
1926 ['2', '0', '9']
1927 ['2', '0', '9']
1928 ['2', '0', '9']
1929 ['2', '0', '9']
1930 ['2', '0', '9']
1931 ['2', '0', '9']
1932 ['2', '0', '9']
1933 ['2', '0', '9']
1944 ['2', '0', '119']
1945 ['2', '0', '119']
1946 ['2', '0', '119']
1947 ['2', '0', '119']
1948 ['2', '0', '119']
1949 ['2', '0', '119']
1950 ['2', '0', '119']
1951 ['2', '0', '119']
1952 ['2', '0', '119']
1953 ['2', '0', '119']
1964 ['0', '2', '44']
1965 ['0', '2', '44']
1966 ['0', '2', '44']
1967 ['0', '2', '44']
1968 ['0', '2', '44']
1969 ['0', '2', '44']
1970 ['0', '2', '44']
1971 ['0', '2', '44']
1972 ['0', '2', '44']
1973 ['0', '2', '44']
1984 ['2', '0', '57']
1985 ['2', '0', '57']
1986 ['2', '0', '57']
