0 ['92', '23', '8']
334 ['0', '2', '112']
345 ['0', '2', '77']
346 ['0', '2', '77']
347 ['0', '2', '77']
348 ['0', '2', '77']
349 ['0', '2', '77']
350 ['0', '2', '77']
351 ['0', '2', '77']
352 ['0', '2', '77']
353 ['0', '2', '77']
354 ['0', '2', '77']
365 ['0', '2', '19']
366 ['0', '2', '19']
367 ['0', '2', '19']
368 ['0', '2', '19']
369 ['0', '2', '19']
370 ['0', '2', '19']
371 ['0', '2', '19']
372 ['0', '2', '19']
373 ['0', '2', '19']
374 ['0', '2', '19']
385 ['2', '0', '15']
386 ['2', '0', '15']
387 ['2', '0', '15']
388 ['2', '0', '15']
389 ['2', '0', '15']
390 ['2', '0', '15']
391 ['2', '0', '15']
392 ['2', '0', '15']
393 ['2', '0', '15']
394 ['2', '0', '15']
405 ['2', '0', '47']
406 ['2', '0', '47']
407 ['2', '0', '47']
408 ['2', '0', '47']
409 ['2', '0', '47']
410 ['2', '0', '47']
411 ['2', '0', '47']
412 ['2', '0', '47']
413 ['2', '0', '47']
414 ['2', '0', '47']
425 ['0', '2', '76']
426 ['0', '2', '76']
427 ['0', '2', '76']
428 ['0', '2', '76']
429 ['0', '2', '76']
430 ['0', '2', '76']
431 ['0', '2', '76']
432 ['0', '2', '76']
433 ['0', '2', '76']
434 ['0', '2', '76']
445 ['0', '2', '20']
446 ['0', '2', '20']
447 ['0', '2', '20']
448 ['0', '2', '20']
449 ['0', '2', '20']
450 ['0', '2', '20']
451 ['0', '2', '20']
452 ['0', '2', '20']
453 ['0', '2', '20']
454 ['0', '2', '20']
465 ['2', '0', '33']
466 ['2', '0', '33']
467 ['2', '0', '33']
468 ['2', '0', '33']
469 ['2', '0', '33']
470 ['2', '0', '33']
471 ['2', '0', '33']
472 ['2', '0', '33']
473 ['2', '0', '33']
474 ['2', '0', '33']
485 ['2', '0', '81']
486 ['2', '0', '81']
487 ['2', '0', '81']
488 ['2', '0', '81']
489 ['2', '0', '81']
490 ['2', '0', '81']
491 ['2', '0', '81']
492 ['2', '0', '81']
493 ['2', '0', '81']
494 ['2', '0', '81']
505 ['2', '0', '32']
506 ['2', '0', '32']
507 ['2', '0', '32']
508 ['2', '0', '32']
509 ['2', '0', '32']
510 ['2', '0', '32']
511 ['2', '0', '34']
512 ['2', '0', '34']
513 ['2', '0', '34']
514 ['2', '0', '34']
515 ['2', '0', '34']
516 ['2', '0', '34']
517 ['2', '0', '34']
518 ['2', '0', '34']
519 ['2', '0', '34']
520 ['2', '0', '34']
521 ['2', '0', '34']
532 ['2', '0', '67']
533 ['2', '0', '67']
534 ['2', '0', '67']
535 ['2', '0', '67']
536 ['2', '0', '67']
537 ['2', '0', '67']
538 ['2', '0', '67']
539 ['2', '0', '67']
540 ['2', '0', '67']
541 ['2', '0', '67']
552 ['2', '0', '10']
553 ['2', '0', '10']
554 ['2', '0', '10']
555 ['2', '0', '10']
556 ['2', '0', '10']
557 ['2', '0', '10']
558 ['2', '0', '10']
559 ['2', '0', '10']
560 ['2', '0', '10']
561 ['2', '0', '10']
572 ['2', '0', '1']
573 ['2', '0', '1']
574 ['2', '0', '1']
575 ['2', '0', '1']
576 ['2', '0', '1']
577 ['2', '0', '1']
578 ['2', '0', '1']
579 ['2', '0', '1']
580 ['2', '0', '1']
581 ['2', '0', '1']
592 ['2', '0', '70']
593 ['2', '0', '70']
594 ['2', '0', '70']
595 ['2', '0', '70']
596 ['2', '0', '70']
597 ['2', '0', '70']
598 ['2', '0', '70']
599 ['2', '0', '70']
600 ['2', '0', '70']
601 ['2', '0', '70']
612 ['2', '0', '9']
613 ['2', '0', '9']
614 ['2', '0', '9']
615 ['2', '0', '9']
616 ['2', '0', '9']
617 ['2', '0', '9']
618 ['2', '0', '9']
619 ['2', '0', '9']
620 ['2', '0', '9']
621 ['2', '0', '9']
632 ['2', '0', '70']
633 ['2', '0', '70']
634 ['2', '0', '70']
635 ['2', '0', '70']
636 ['2', '0', '70']
637 ['2', '0', '70']
638 ['2', '0', '70']
639 ['2', '0', '70']
640 ['2', '0', '70']
641 ['2', '0', '70']
652 ['2', '0', '47']
653 ['2', '0', '47']
654 ['2', '0', '47']
655 ['2', '0', '47']
656 ['2', '0', '9']
657 ['2', '0', '9']
658 ['2', '0', '9']
659 ['2', '0', '9']
660 ['2', '0', '9']
661 ['2', '0', '9']
662 ['2', '0', '9']
663 ['2', '0', '9']
664 ['2', '0', '9']
665 ['2', '0', '9']
666 ['2', '0', '9']
677 ['0', '2', '48']
678 ['0', '2', '48']
679 ['0', '2', '48']
680 ['0', '2', '48']
681 ['0', '2', '48']
682 ['0', '2', '48']
683 ['0', '2', '34']
684 ['0', '2', '34']
685 ['0', '2', '34']
686 ['0', '2', '34']
687 ['0', '2', '34']
688 ['0', '2', '34']
689 ['0', '2', '34']
690 ['0', '2', '34']
691 ['0', '2', '34']
692 ['0', '2', '34']
693 ['0', '2', '34']
704 ['0', '2', '49']
705 ['0', '2', '49']
706 ['0', '2', '49']
707 ['0', '2', '49']
708 ['0', '2', '49']
709 ['0', '2', '70']
710 ['0', '2', '70']
711 ['0', '2', '70']
712 ['0', '2', '70']
713 ['0', '2', '70']
714 ['0', '2', '70']
715 ['0', '2', '70']
716 ['0', '2', '70']
717 ['0', '2', '70']
718 ['0', '2', '70']
719 ['0', '2', '70']
730 ['0', '2', '59']
731 ['0', '2', '59']
732 ['0', '2', '59']
733 ['0', '2', '59']
734 ['0', '2', '59']
735 ['0', '2', '59']
736 ['0', '2', '59']
737 ['0', '2', '59']
738 ['0', '2', '59']
739 ['0', '2', '59']
750 ['2', '0', '47']
751 ['2', '0', '47']
752 ['2', '0', '47']
753 ['2', '0', '47']
754 ['2', '0', '47']
755 ['2', '0', '47']
756 ['2', '0', '47']
757 ['2', '0', '47']
758 ['2', '0', '47']
759 ['2', '0', '47']
770 ['2', '0', '15']
771 ['2', '0', '15']
772 ['2', '0', '15']
773 ['2', '0', '15']
774 ['2', '0', '15']
775 ['2', '0', '15']
776 ['2', '0', '15']
777 ['2', '0', '15']
778 ['2', '0', '15']
779 ['2', '0', '15']
790 ['2', '0', '24']
791 ['2', '0', '24']
792 ['2', '0', '24']
793 ['2', '0', '24']
794 ['2', '0', '24']
795 ['2', '0', '24']
796 ['2', '0', '24']
797 ['2', '0', '24']
798 ['2', '0', '24']
799 ['2', '0', '24']
810 ['2', '0', '9']
811 ['2', '0', '9']
812 ['2', '0', '9']
813 ['2', '0', '9']
814 ['2', '0', '9']
815 ['2', '0', '9']
816 ['2', '0', '9']
817 ['2', '0', '9']
818 ['2', '0', '9']
819 ['2', '0', '9']
830 ['2', '0', '27']
831 ['2', '0', '27']
832 ['2', '0', '27']
833 ['2', '0', '27']
834 ['2', '0', '27']
835 ['2', '0', '27']
836 ['2', '0', '27']
837 ['2', '0', '27']
838 ['2', '0', '27']
839 ['2', '0', '27']
850 ['2', '0', '72']
851 ['2', '0', '72']
852 ['2', '0', '72']
853 ['2', '0', '72']
854 ['2', '0', '72']
855 ['2', '0', '72']
856 ['2', '0', '72']
857 ['2', '0', '72']
858 ['2', '0', '72']
859 ['2', '0', '72']
860 ['2', '0', '72']
871 ['0', '2', '9']
872 ['0', '2', '9']
873 ['0', '2', '9']
874 ['0', '2', '9']
875 ['0', '2', '9']
876 ['0', '2', '9']
877 ['0', '2', '9']
878 ['0', '2', '9']
879 ['0', '2', '9']
880 ['0', '2', '9']
891 ['0', '2', '18']
892 ['0', '2', '18']
893 ['0', '2', '18']
894 ['0', '2', '18']
895 ['0', '2', '18']
896 ['0', '2', '18']
897 ['0', '2', '18']
898 ['0', '2', '18']
899 ['0', '2', '18']
900 ['0', '2', '18']
911 ['0', '2', '9']
912 ['0', '2', '9']
913 ['0', '2', '9']
914 ['0', '2', '9']
915 ['0', '2', '9']
916 ['0', '2', '9']
917 ['0', '2', '9']
918 ['0', '2', '9']
919 ['0', '2', '9']
920 ['0', '2', '9']
931 ['0', '2', '48']
932 ['0', '2', '48']
933 ['0', '2', '48']
934 ['0', '2', '48']
935 ['0', '2', '48']
936 ['0', '2', '48']
937 ['0', '2', '70']
938 ['0', '2', '70']
939 ['0', '2', '70']
940 ['0', '2', '70']
941 ['0', '2', '70']
942 ['0', '2', '70']
943 ['0', '2', '70']
944 ['0', '2', '70']
945 ['0', '2', '70']
946 ['0', '2', '70']
947 ['0', '2', '70']
958 ['0', '2', '72']
959 ['0', '2', '72']
960 ['0', '2', '72']
961 ['0', '2', '72']
962 ['0', '2', '72']
963 ['0', '2', '72']
964 ['0', '2', '72']
965 ['0', '2', '72']
966 ['0', '2', '72']
967 ['0', '2', '72']
978 ['0', '2', '44']
979 ['0', '2', '44']
980 ['0', '2', '44']
981 ['0', '2', '44']
982 ['0', '2', '44']
983 ['0', '2', '44']
984 ['0', '2', '44']
985 ['0', '2', '44']
986 ['0', '2', '44']
987 ['0', '2', '44']
998 ['0', '2', '34']
999 ['0', '2', '34']
1000 ['0', '2', '34']
1001 ['0', '2', '34']
1002 ['0', '2', '34']
1003 ['0', '2', '34']
1004 ['0', '2', '34']
1005 ['0', '2', '34']
1006 ['0', '2', '34']
1007 ['0', '2', '34']
1018 ['0', '2', '72']
1019 ['0', '2', '72']
1020 ['0', '2', '72']
1021 ['0', '2', '72']
1022 ['0', '2', '72']
1023 ['0', '2', '72']
1024 ['0', '2', '72']
1025 ['0', '2', '72']
1026 ['0', '2', '72']
1027 ['0', '2', '72']
1038 ['0', '2', '32']
1039 ['0', '2', '32']
1040 ['0', '2', '32']
1041 ['0', '2', '32']
1042 ['0', '2', '32']
1043 ['0', '2', '32']
1044 ['0', '2', '32']
1045 ['0', '2', '32']
1046 ['0', '2', '32']
1047 ['0', '2', '32']
1058 ['0', '2', '44']
1059 ['0', '2', '44']
1060 ['0', '2', '44']
1061 ['0', '2', '44']
1062 ['0', '2', '44']
1063 ['0', '2', '44']
1064 ['0', '2', '44']
1065 ['0', '2', '44']
1066 ['0', '2', '44']
1067 ['0', '2', '44']
1078 ['0', '2', '34']
1079 ['0', '2', '34']
1080 ['0', '2', '34']
1081 ['0', '2', '34']
1082 ['0', '2', '34']
1083 ['0', '2', '34']
1084 ['0', '2', '34']
1085 ['0', '2', '34']
1086 ['0', '2', '34']
1087 ['0', '2', '34']
1098 ['0', '2', '41']
1099 ['0', '2', '41']
1100 ['0', '2', '41']
1101 ['0', '2', '41']
1102 ['0', '2', '41']
1103 ['0', '2', '41']
1104 ['0', '2', '41']
1105 ['0', '2', '41']
1106 ['0', '2', '41']
1107 ['0', '2', '41']
1118 ['0', '2', '19']
1119 ['0', '2', '19']
1120 ['0', '2', '19']
1121 ['0', '2', '19']
1122 ['0', '2', '19']
1123 ['0', '2', '19']
1124 ['0', '2', '19']
1125 ['0', '2', '19']
1126 ['0', '2', '19']
1127 ['0', '2', '19']
1138 ['0', '2', '111']
1139 ['0', '2', '111']
1140 ['0', '2', '111']
1141 ['0', '2', '111']
1142 ['0', '2', '111']
1143 ['0', '2', '70']
1144 ['0', '2', '70']
1145 ['0', '2', '70']
1146 ['0', '2', '70']
1147 ['0', '2', '70']
1148 ['0', '2', '70']
1149 ['0', '2', '70']
1150 ['0', '2', '70']
1151 ['0', '2', '70']
1152 ['0', '2', '70']
1153 ['0', '2', '70']
1164 ['0', '2', '20']
1165 ['0', '2', '20']
1166 ['0', '2', '20']
1167 ['0', '2', '20']
1168 ['0', '2', '20']
1169 ['0', '2', '20']
1170 ['0', '2', '20']
1171 ['0', '2', '20']
1172 ['0', '2', '20']
1173 ['0', '2', '20']
1184 ['0', '2', '88']
1185 ['0', '2', '88']
1186 ['0', '2', '88']
1187 ['0', '2', '88']
1188 ['0', '2', '88']
1189 ['0', '2', '88']
1190 ['0', '2', '88']
1191 ['0', '2', '88']
1192 ['0', '2', '88']
1193 ['0', '2', '88']
1204 ['2', '0', '81']
1205 ['2', '0', '81']
1206 ['2', '0', '81']
1207 ['2', '0', '81']
1208 ['2', '0', '81']
1209 ['2', '0', '81']
1210 ['2', '0', '81']
1211 ['2', '0', '81']
1212 ['2', '0', '81']
1213 ['2', '0', '81']
1224 ['2', '0', '50']
1225 ['2', '0', '50']
1226 ['2', '0', '50']
1227 ['2', '0', '50']
1228 ['2', '0', '70']
1229 ['2', '0', '70']
1230 ['2', '0', '70']
1231 ['2', '0', '70']
1232 ['2', '0', '70']
1233 ['2', '0', '70']
1234 ['2', '0', '70']
1235 ['2', '0', '70']
1236 ['2', '0', '70']
1237 ['2', '0', '70']
1238 ['2', '0', '70']
1249 ['2', '0', '50']
1250 ['2', '0', '50']
1251 ['2', '0', '50']
1252 ['2', '0', '50']
1253 ['2', '0', '50']
1254 ['2', '0', '50']
1255 ['2', '0', '50']
1256 ['2', '0', '50']
1257 ['2', '0', '50']
1258 ['2', '0', '50']
1269 ['2', '0', '111']
1270 ['2', '0', '111']
1271 ['2', '0', '111']
1272 ['2', '0', '111']
1273 ['2', '0', '111']
1274 ['2', '0', '111']
1275 ['2', '0', '111']
1276 ['2', '0', '111']
1277 ['2', '0', '111']
1278 ['2', '0', '111']
1289 ['2', '0', '57']
1290 ['2', '0', '57']
1291 ['2', '0', '57']
1292 ['2', '0', '57']
1293 ['2', '0', '57']
1294 ['2', '0', '57']
1295 ['2', '0', '57']
1296 ['2', '0', '57']
1297 ['2', '0', '57']
1298 ['2', '0', '57']
1309 ['2', '0', '49']
1310 ['2', '0', '49']
1311 ['2', '0', '49']
1312 ['2', '0', '49']
1313 ['2', '0', '49']
1314 ['2', '0', '49']
1315 ['2', '0', '49']
1316 ['2', '0', '49']
1317 ['2', '0', '34']
1318 ['2', '0', '34']
1319 ['2', '0', '34']
1320 ['2', '0', '34']
1321 ['2', '0', '34']
1322 ['2', '0', '34']
1323 ['2', '0', '34']
1324 ['2', '0', '34']
1325 ['2', '0', '34']
1326 ['2', '0', '34']
1327 ['2', '0', '34']
1338 ['0', '2', '9']
1339 ['0', '2', '9']
1340 ['0', '2', '9']
1341 ['0', '2', '9']
1342 ['0', '2', '9']
1343 ['0', '2', '9']
1344 ['0', '2', '9']
1345 ['0', '2', '9']
1346 ['0', '2', '9']
1347 ['0', '2', '9']
1358 ['0', '2', '42']
1359 ['0', '2', '42']
1360 ['0', '2', '42']
1361 ['0', '2', '42']
1362 ['0', '2', '42']
1363 ['0', '2', '42']
1364 ['0', '2', '42']
1365 ['0', '2', '42']
1366 ['0', '2', '42']
1367 ['0', '2', '42']
1378 ['0', '2', '11']
1379 ['0', '2', '11']
1380 ['0', '2', '11']
1381 ['0', '2', '11']
1382 ['0', '2', '11']
1383 ['0', '2', '11']
1384 ['0', '2', '11']
1385 ['0', '2', '11']
1386 ['0', '2', '11']
1387 ['0', '2', '9']
1388 ['0', '2', '9']
1389 ['0', '2', '9']
1390 ['0', '2', '9']
1391 ['0', '2', '9']
1392 ['0', '2', '9']
1393 ['0', '2', '9']
1394 ['0', '2', '9']
1395 ['0', '2', '9']
1396 ['0', '2', '9']
1397 ['0', '2', '9']
1408 ['0', '2', '42']
1409 ['0', '2', '42']
1410 ['0', '2', '42']
1411 ['0', '2', '42']
1412 ['0', '2', '42']
1413 ['0', '2', '42']
1414 ['0', '2', '42']
1415 ['0', '2', '42']
1416 ['0', '2', '42']
1417 ['0', '2', '42']
1428 ['0', '2', '77']
1429 ['0', '2', '77']
1430 ['0', '2', '77']
1431 ['0', '2', '77']
1432 ['0', '2', '77']
1433 ['0', '2', '77']
1434 ['0', '2', '77']
1435 ['0', '2', '77']
1436 ['0', '2', '77']
1437 ['0', '2', '77']
1448 ['0', '2', '78']
1449 ['0', '2', '78']
1450 ['0', '2', '78']
1451 ['0', '2', '78']
1452 ['0', '2', '78']
1453 ['0', '2', '78']
1454 ['0', '2', '78']
1455 ['0', '2', '78']
1456 ['0', '2', '78']
1457 ['0', '2', '78']
1468 ['0', '2', '24']
1469 ['0', '2', '24']
1470 ['0', '2', '24']
1471 ['0', '2', '24']
1472 ['0', '2', '24']
1473 ['0', '2', '24']
1474 ['0', '2', '24']
1475 ['0', '2', '24']
1476 ['0', '2', '24']
1477 ['0', '2', '24']
1488 ['0', '2', '34']
1489 ['0', '2', '34']
1490 ['0', '2', '34']
1491 ['0', '2', '34']
1492 ['0', '2', '34']
1493 ['0', '2', '34']
1494 ['0', '2', '34']
1495 ['0', '2', '34']
1496 ['0', '2', '34']
1497 ['0', '2', '34']
1508 ['0', '2', '34']
1509 ['0', '2', '34']
1510 ['0', '2', '34']
1511 ['0', '2', '34']
1512 ['0', '2', '34']
1513 ['0', '2', '34']
1514 ['0', '2', '34']
1515 ['0', '2', '34']
1516 ['0', '2', '34']
1517 ['0', '2', '34']
1528 ['0', '2', '72']
1529 ['0', '2', '72']
1530 ['0', '2', '72']
1531 ['0', '2', '72']
1532 ['0', '2', '72']
1533 ['0', '2', '72']
1534 ['0', '2', '72']
1535 ['0', '2', '72']
1536 ['0', '2', '72']
1537 ['0', '2', '72']
1548 ['0', '2', '114']
1549 ['0', '2', '114']
1550 ['0', '2', '114']
1551 ['0', '2', '114']
1552 ['0', '2', '114']
1553 ['0', '2', '114']
1554 ['0', '2', '114']
1555 ['0', '2', '114']
1556 ['0', '2', '114']
1557 ['0', '2', '114']
1568 ['0', '2', '81']
1569 ['0', '2', '81']
1570 ['0', '2', '81']
1571 ['2', '0', '72']
1572 ['2', '0', '72']
1573 ['2', '0', '72']
1574 ['2', '0', '72']
1575 ['2', '0', '72']
1576 ['2', '0', '72']
1577 ['2', '0', '72']
1578 ['2', '0', '72']
1579 ['2', '0', '72']
1580 ['2', '0', '72']
1581 ['2', '0', '72']
1592 ['2', '0', '91']
1593 ['2', '0', '91']
1594 ['2', '0', '91']
1595 ['2', '0', '91']
1596 ['2', '0', '91']
1597 ['2', '0', '91']
1598 ['2', '0', '91']
1599 ['2', '0', '91']
1600 ['2', '0', '91']
1601 ['2', '0', '91']
1612 ['2', '0', '70']
1613 ['2', '0', '70']
1614 ['2', '0', '70']
1615 ['2', '0', '70']
1616 ['2', '0', '70']
1617 ['2', '0', '70']
1618 ['2', '0', '70']
1619 ['2', '0', '70']
1620 ['2', '0', '70']
1621 ['2', '0', '70']
1632 ['2', '0', '20']
1633 ['2', '0', '20']
1634 ['2', '0', '20']
1635 ['2', '0', '20']
1636 ['2', '0', '20']
1637 ['2', '0', '20']
1638 ['2', '0', '20']
1639 ['2', '0', '20']
1640 ['2', '0', '20']
1641 ['2', '0', '20']
1652 ['2', '0', '96']
1653 ['2', '0', '96']
1654 ['2', '0', '34']
1655 ['2', '0', '34']
1656 ['2', '0', '34']
1657 ['2', '0', '34']
1658 ['2', '0', '34']
1659 ['2', '0', '34']
1660 ['2', '0', '34']
1661 ['2', '0', '34']
1662 ['2', '0', '34']
1663 ['2', '0', '34']
1664 ['2', '0', '34']
1675 ['2', '0', '99']
1676 ['2', '0', '99']
1677 ['2', '0', '99']
1678 ['2', '0', '99']
1679 ['2', '0', '99']
1680 ['2', '0', '99']
1681 ['2', '0', '99']
1682 ['2', '0', '99']
1683 ['2', '0', '99']
1684 ['2', '0', '99']
1695 ['2', '0', '47']
1696 ['2', '0', '47']
1697 ['2', '0', '47']
1698 ['2', '0', '47']
1699 ['2', '0', '47']
1700 ['2', '0', '47']
1701 ['2', '0', '47']
1702 ['2', '0', '47']
1703 ['2', '0', '47']
1704 ['2', '0', '47']
1715 ['2', '0', '77']
1716 ['2', '0', '77']
1717 ['2', '0', '77']
1718 ['2', '0', '77']
1719 ['2', '0', '77']
1720 ['2', '0', '77']
1721 ['2', '0', '77']
1722 ['2', '0', '77']
1723 ['2', '0', '77']
1724 ['2', '0', '77']
1735 ['0', '2', '24']
1736 ['0', '2', '24']
1737 ['0', '2', '24']
1738 ['0', '2', '24']
1739 ['0', '2', '24']
1740 ['0', '2', '24']
1741 ['0', '2', '24']
1742 ['0', '2', '24']
1743 ['0', '2', '24']
1744 ['0', '2', '24']
1755 ['0', '2', '41']
1756 ['0', '2', '41']
1757 ['0', '2', '41']
1758 ['0', '2', '41']
1759 ['0', '2', '41']
1760 ['0', '2', '41']
1761 ['0', '2', '41']
1762 ['0', '2', '41']
1763 ['0', '2', '41']
1764 ['0', '2', '41']
1775 ['2', '0', '34']
1776 ['2', '0', '34']
1777 ['2', '0', '34']
1778 ['2', '0', '34']
1779 ['2', '0', '34']
1780 ['2', '0', '34']
1781 ['2', '0', '34']
1782 ['2', '0', '34']
1783 ['2', '0', '34']
1784 ['2', '0', '34']
1795 ['2', '0', '9']
1796 ['2', '0', '9']
1797 ['2', '0', '9']
1798 ['2', '0', '9']
1799 ['2', '0', '9']
1800 ['2', '0', '9']
1801 ['2', '0', '9']
1802 ['2', '0', '9']
1803 ['2', '0', '9']
1804 ['2', '0', '9']
1815 ['2', '0', '52']
1816 ['2', '0', '52']
1817 ['2', '0', '52']
1818 ['2', '0', '52']
1819 ['2', '0', '52']
1820 ['2', '0', '70']
1821 ['2', '0', '70']
1822 ['2', '0', '70']
1823 ['2', '0', '70']
1824 ['2', '0', '70']
1825 ['2', '0', '70']
1826 ['2', '0', '70']
1827 ['2', '0', '70']
1828 ['2', '0', '70']
1829 ['2', '0', '70']
1830 ['2', '0', '70']
1841 ['2', '0', '9']
1842 ['2', '0', '9']
1843 ['2', '0', '9']
1844 ['2', '0', '9']
1845 ['2', '0', '9']
1846 ['2', '0', '9']
1847 ['2', '0', '9']
1848 ['2', '0', '9']
1849 ['2', '0', '9']
1850 ['2', '0', '9']
1861 ['2', '0', '70']
1862 ['2', '0', '70']
1863 ['2', '0', '70']
1864 ['2', '0', '70']
1865 ['2', '0', '70']
1866 ['2', '0', '70']
1867 ['2', '0', '70']
1868 ['2', '0', '70']
1869 ['2', '0', '70']
1870 ['2', '0', '70']
1881 ['2', '0', '14']
1882 ['2', '0', '14']
1883 ['2', '0', '14']
1884 ['2', '0', '14']
1885 ['2', '0', '14']
1886 ['2', '0', '14']
1887 ['2', '0', '14']
1888 ['2', '0', '14']
1889 ['2', '0', '14']
1890 ['2', '0', '34']
1891 ['2', '0', '34']
1892 ['2', '0', '34']
1893 ['2', '0', '34']
1894 ['2', '0', '34']
1895 ['2', '0', '34']
1896 ['2', '0', '34']
1897 ['2', '0', '34']
1898 ['2', '0', '34']
1899 ['2', '0', '34']
1900 ['2', '0', '34']
1911 ['2', '0', '96']
1912 ['2', '0', '96']
1913 ['2', '0', '96']
1914 ['2', '0', '96']
1915 ['2', '0', '96']
1916 ['2', '0', '96']
1917 ['2', '0', '96']
1918 ['2', '0', '96']
1919 ['2', '0', '96']
1920 ['2', '0', '96']
1931 ['2', '0', '96']
1932 ['2', '0', '34']
1933 ['2', '0', '34']
1934 ['2', '0', '34']
1935 ['2', '0', '34']
1936 ['2', '0', '34']
1937 ['2', '0', '34']
1938 ['2', '0', '34']
1939 ['2', '0', '34']
1940 ['2', '0', '34']
1941 ['2', '0', '34']
1942 ['2', '0', '34']
1953 ['2', '0', '9']
1954 ['2', '0', '9']
1955 ['2', '0', '9']
