0 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '850', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '239', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '1167', '703', '684', '273', '1034', '414', '318', '59', '295', '884', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '1087', '888', '233', '240', '697', '131', '428', '663', '289', '935', '1182', '334', '27', '949', '193', '122', '552', '490', '380', '678', '341', '477', '934', '642', '657', '1088', '1058', '1099', '687', '574', '1076', '895', '457', '465', '786', '747', '1092', '1027', '361', '638', '224', '527', '891', '528']
11 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '850', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '663', '289', '935', '334', '27', '949', '193', '122', '552', '380', '678', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1077', '1134', '1027', '826', '699', '687', '127', '779', '619']
12 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '663', '289', '935', '334', '27', '949', '193', '122', '552', '380', '678', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1077', '1134', '1027', '826', '699', '687', '127', '779', '619', '159']
13 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '678', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1077', '1134', '1027', '826', '699', '687', '127', '779', '619', '159', '327']
14 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1077', '1134', '1027', '826', '699', '687', '127', '779', '619', '159', '327', '333']
15 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1077', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271']
16 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177']
17 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '405', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '697', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177']
18 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '888', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625']
19 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1058', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33']
20 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '1092', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700']
21 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '366', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244']
22 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '243', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356']
23 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '813', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646']
24 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '979', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739']
25 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '779', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '254']
26 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '254', '62']
27 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '703', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362']
28 ['331', '110', '711', '951', '373', '913', '206', '706', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86']
29 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '552', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924']
30 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '465', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565']
31 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565', '986']
32 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565', '986']
33 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '440', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565', '986']
34 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '47', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565', '986', '163']
35 ['331', '110', '711', '951', '373', '913', '206', '774', '139', '1098', '507', '397', '72', '143', '45', '1046', '378', '374', '354', '660', '372', '226', '323', '461', '655', '728', '192', '155', '103', '756', '455', '1150', '417', '450', '623', '43', '1147', '780', '684', '273', '1034', '318', '59', '295', '272', '6', '171', '562', '536', '661', '917', '304', '401', '720', '55', '883', '1091', '950', '1013', '64', '877', '233', '240', '131', '428', '289', '935', '334', '27', '949', '193', '122', '380', '341', '477', '934', '642', '657', '1088', '1099', '574', '895', '457', '786', '747', '361', '224', '527', '891', '528', '36', '805', '1134', '1027', '826', '699', '687', '127', '159', '327', '333', '271', '1177', '697', '625', '33', '700', '244', '356', '646', '739', '62', '362', '86', '924', '565', '986', '163', '278']
