0 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '502', '537', '431', '446', '200', '944', '1043', '1167', '531', '171', '416', '912', '820', '92', '1110', '1088', '832', '1157', '1070', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '390', '381', '349', '179', '860', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '848', '427', '93', '236', '1160', '603', '450', '1119', '1076', '778', '332', '812', '689', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '721', '44', '769', '327', '830', '960', '685', '294', '83', '846', '814', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '432', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '457', '634', '534']
14 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '603', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '432', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189']
15 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '603', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '432', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189']
16 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '603', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '432', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189']
17 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '432', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189', '895']
18 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189', '895', '744']
19 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189', '895', '744']
20 ['1161', '994', '70', '795', '61', '292', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '634', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '124', '868', '353', '189', '895', '744']
21 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073']
22 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '813', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '545', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073']
23 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '681', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160']
24 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '773', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114']
25 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215']
26 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '1149', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215']
27 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '376', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215', '626']
28 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '294', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215', '626', '487']
29 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '211', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215', '626', '487', '764']
30 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '636', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215', '626', '487', '764', '528']
31 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '292', '124', '1073', '545', '160', '1114', '215', '626', '487', '764', '528', '1011']
32 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '825', '990', '947', '85', '930', '574', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '124', '1073', '545', '160', '1114', '215', '626', '487', '764', '528', '1011', '218']
33 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '239', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '825', '990', '947', '85', '930', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '124', '1073', '545', '160', '1114', '215', '626', '487', '764', '528', '1011', '218', '358']
34 ['1161', '994', '70', '795', '61', '738', '1104', '199', '1172', '735', '333', '537', '431', '446', '200', '1043', '1167', '531', '171', '416', '912', '92', '1110', '1088', '832', '1157', '595', '983', '1002', '804', '870', '303', '796', '1150', '660', '413', '381', '349', '179', '1010', '825', '990', '947', '85', '930', '427', '93', '236', '1160', '450', '1119', '1076', '778', '332', '550', '5', '384', '901', '250', '691', '276', '810', '285', '44', '769', '327', '830', '960', '685', '83', '846', '387', '856', '368', '252', '1084', '628', '1039', '472', '225', '921', '1048', '253', '934', '584', '707', '882', '1143', '692', '513', '998', '122', '534', '442', '39', '1070', '190', '674', '393', '988', '868', '353', '189', '895', '744', '124', '1073', '545', '160', '1114', '215', '626', '487', '764', '528', '1011', '218', '358', '656']
