0 ['626', '17', '648', '404', '64', '516', '996', '906', '569', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '586', '643', '588', '945', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '560', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '815', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '934', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '948', '922', '373', '659', '434', '163', '287', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '477', '797', '473', '540', '636', '391', '31']
11 ['626', '17', '648', '404', '64', '516', '906', '569', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '586', '588', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '934', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798']
12 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '586', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '934', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408']
13 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '934', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408', '204']
14 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408', '204', '712']
15 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '402', '683', '216', '634', '299', '445', '524', '769', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408', '204', '712']
16 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '473', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465']
17 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '948', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465', '687']
18 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '931', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465', '687', '862']
19 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '937', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465', '687', '862', '522']
20 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '666', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465', '687', '862', '522', '631']
21 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '588', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67']
22 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604']
23 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '528', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604']
24 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '705', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604', '428']
25 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604', '428', '810']
26 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '932', '644', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '327', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604', '428', '810']
27 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '932', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '933', '538', '24', '779', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604', '428', '810', '327', '211']
28 ['626', '17', '648', '404', '64', '516', '906', '822', '539', '179', '207', '306', '333', '717', '108', '819', '418', '671', '751', '686', '247', '388', '35', '342', '831', '838', '559', '160', '599', '280', '589', '43', '276', '480', '136', '82', '324', '752', '875', '953', '506', '273', '858', '694', '727', '972', '729', '566', '547', '432', '70', '154', '576', '952', '9', '170', '162', '107', '868', '22', '173', '199', '738', '94', '362', '453', '763', '222', '594', '507', '829', '595', '846', '662', '419', '313', '895', '609', '393', '814', '340', '390', '32', '941', '375', '437', '956', '683', '216', '634', '299', '445', '524', '842', '48', '123', '159', '932', '127', '198', '241', '69', '161', '42', '922', '373', '659', '434', '163', '62', '377', '901', '936', '7', '916', '358', '58', '267', '315', '79', '558', '893', '72', '541', '540', '636', '391', '31', '538', '24', '779', '545', '639', '798', '408', '204', '712', '402', '465', '687', '862', '522', '631', '67', '604', '428', '810', '327', '211', '427']
