0 ['4922', '3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '2266', '4071', '4359', '1244', '2417', '4249', '4773', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '3882', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '2395', '496', '3387', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '871', '3361', '4785', '2644', '2672', '3142', '2316', '1024', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '3230', '2225', '3325', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281']
11 ['4922', '3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '2266', '4071', '1244', '2417', '4249', '4773', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '3325', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122']
12 ['4922', '3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '2266', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '3325', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668']
13 ['3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '2266', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '3325', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376']
14 ['3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '3325', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204']
15 ['3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204', '1475']
16 ['3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '2436', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204', '1475']
17 ['3958', '2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204', '1475', '2937']
18 ['2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204', '1475', '2937', '3745']
19 ['2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '3080', '1792', '122', '668', '3376', '4204', '1475', '2937', '4694']
20 ['2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '575', '1838', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '1792', '122', '668', '3376', '4204', '1475', '2937', '4694', '3180']
21 ['2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '1838', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '1792', '122', '668', '3376', '4204', '1475', '2937', '4694', '3180', '3752']
22 ['2143', '1153', '1448', '2128', '1958', '3969', '3911', '1322', '2239', '4882', '3574', '2007', '1286', '1661', '3870', '4702', '2751', '3609', '3018', '1496', '735', '480', '4071', '1244', '2417', '4249', '4951', '4629', '2718', '2325', '3463', '1384', '3855', '1991', '1840', '1531', '454', '2345', '44', '2865', '100', '1174', '1689', '3559', '1835', '4369', '3229', '2979', '4663', '3249', '2498', '339', '4779', '2703', '979', '873', '3456', '1300', '2187', '4947', '52', '675', '3399', '161', '496', '3927', '1986', '173', '706', '2443', '1711', '1634', '3748', '316', '1108', '4502', '4267', '351', '2242', '2131', '4395', '4874', '3521', '505', '3849', '4558', '240', '4151', '4923', '4207', '840', '4446', '256', '2880', '430', '4568', '230', '2848', '3361', '4785', '2644', '2672', '2316', '976', '3643', '1989', '4662', '2137', '2140', '2827', '3169', '591', '2528', '1521', '4378', '4244', '3562', '922', '2404', '247', '567', '4525', '2225', '1395', '3904', '299', '4224', '3221', '1474', '883', '438', '1089', '757', '4281', '4374', '1729', '18', '3443', '1352', '1792', '122', '668', '3376', '4204', '1475', '2937', '4694', '3180', '3752', '3293']
