0 ['201', '75', '188', '35', '83', '252', '210', '238', '256', '325', '204', '170', '265', '12', '148']
42 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
43 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
44 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
45 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
46 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
47 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
48 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
49 ['238', '237', '217', '43', '315', '316', '77', '74', '250', '126', '129', '221', '185', '45', '256']
50 ['238', '237', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '29', '144', '112']
51 ['238', '237', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '29', '144', '112']
52 ['238', '237', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '144', '112', '310']
53 ['238', '237', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '144', '112', '310']
54 ['238', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '144', '112', '237', '89']
55 ['238', '217', '43', '126', '129', '221', '185', '45', '256', '8', '76', '144', '112', '237', '89']
56 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
57 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
58 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
59 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
60 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
61 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
62 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
63 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
64 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
65 ['238', '217', '43', '126', '129', '221', '185', '45', '76', '144', '112', '237', '89', '247', '255']
66 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
67 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
68 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
69 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
70 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
71 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
72 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
73 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
74 ['238', '217', '43', '126', '129', '221', '185', '45', '112', '237', '255', '64', '296', '243', '132']
75 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
76 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
77 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
78 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
79 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
80 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
81 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
82 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
83 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '39', '122', '321']
84 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '93', '3']
85 ['238', '43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '3', '225']
86 ['43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193']
87 ['43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193']
88 ['43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193']
89 ['43', '126', '129', '221', '185', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193']
90 ['43', '129', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183']
91 ['43', '129', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183']
92 ['43', '129', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183']
93 ['43', '129', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183']
94 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
95 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
96 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
97 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
98 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
99 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
100 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
101 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '153']
102 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
103 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
104 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
105 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
106 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
107 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
108 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
109 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
110 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
111 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
112 ['43', '221', '45', '112', '237', '255', '132', '217', '321', '3', '225', '193', '92', '183', '36']
123 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
124 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
125 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
126 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
127 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
128 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
129 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '224']
130 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '264']
131 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '264']
132 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '264']
133 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '264']
134 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '264']
135 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126']
136 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126']
137 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126']
138 ['43', '221', '45', '112', '132', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126']
139 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126', '117']
140 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126', '117']
141 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126', '117']
142 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126', '117']
143 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '217', '126', '117']
144 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
145 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
146 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
147 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
148 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
149 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
150 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
151 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
152 ['43', '221', '45', '112', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '74']
153 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
154 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
155 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
156 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
157 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
158 ['43', '221', '321', '3', '225', '193', '92', '183', '36', '326', '126', '117', '45', '112', '35']
159 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
160 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
161 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
162 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
163 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
164 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '35', '112', '232']
165 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
166 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
167 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
168 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
169 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
170 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
171 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
172 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
173 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
174 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
175 ['43', '221', '321', '3', '225', '92', '183', '36', '326', '126', '117', '45', '112', '241', '105']
186 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '192']
187 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '192']
188 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '192']
189 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
190 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
191 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
192 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
193 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
194 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
195 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '161']
196 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
197 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
198 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
199 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
200 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
201 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
202 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
203 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
204 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
205 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
206 ['43', '221', '321', '225', '183', '36', '326', '117', '45', '112', '241', '105', '142', '297', '125']
217 ['43', '221', '321', '225', '183', '117', '45', '112', '241', '105', '142', '297', '125', '36', '238']
218 ['43', '221', '321', '225', '183', '117', '45', '112', '241', '105', '142', '297', '125', '36', '238']
219 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '125', '36', '225', '291']
220 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
221 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
222 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
223 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
224 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
225 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
226 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
227 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
228 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
229 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
230 ['43', '221', '321', '183', '117', '45', '112', '241', '105', '142', '297', '36', '225', '291', '24']
241 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
242 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
243 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
244 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
245 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
246 ['43', '221', '321', '183', '117', '45', '112', '142', '297', '36', '24', '105', '229', '265', '302']
247 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
248 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
249 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
250 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
251 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
252 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
253 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
254 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
255 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
256 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
257 ['43', '221', '321', '183', '117', '45', '112', '297', '36', '24', '105', '229', '302', '142', '92']
268 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '92', '321', '57']
269 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '92', '321', '57']
270 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '92', '321', '57']
271 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '92', '321', '57']
272 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
273 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
274 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
275 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
276 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
277 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
278 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
279 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
280 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
281 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '57', '289']
282 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
283 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
284 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
285 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
286 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
287 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
288 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
289 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
290 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
291 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
292 ['43', '221', '183', '117', '45', '112', '297', '36', '24', '105', '229', '142', '321', '289', '280']
303 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '130']
304 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '130']
305 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '130']
306 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '130']
307 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
308 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
309 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
310 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
311 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
312 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
313 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
314 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
315 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
316 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
317 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '54']
328 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '291']
329 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '291']
330 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '291']
331 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '291']
332 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
333 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
334 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
335 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
336 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
337 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
338 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
339 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
340 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
341 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
342 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '297']
353 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
354 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
355 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
356 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
357 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
358 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
359 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
360 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
361 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
362 ['43', '221', '183', '117', '45', '112', '36', '24', '105', '229', '142', '321', '289', '280', '124']
373 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
374 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
375 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
376 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
377 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
378 ['43', '221', '117', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '150']
379 ['43', '221', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '117', '278']
380 ['43', '221', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '117', '278']
381 ['43', '221', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '117', '278']
382 ['43', '221', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '117', '278']
383 ['43', '221', '45', '112', '36', '24', '105', '229', '321', '289', '280', '183', '325', '117', '278']
