0 ['163', '17', '256', '24', '200', '13', '51', '230', '64', '115', '36', '275', '205', '272', '62']
38 ['24', '275', '117', '68', '326', '221', '91', '276', '103', '305', '307', '5', '141', '59', '255']
39 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
40 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
41 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
42 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
43 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
44 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
45 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
46 ['24', '275', '117', '68', '326', '221', '103', '305', '307', '5', '141', '59', '255', '171', '229']
47 ['24', '275', '117', '68', '326', '221', '255', '229', '53', '102', '306', '11', '27', '284', '129']
48 ['24', '275', '117', '68', '326', '221', '255', '229', '53', '102', '306', '11', '27', '284', '129']
49 ['24', '275', '117', '68', '326', '221', '255', '229', '53', '102', '306', '11', '27', '284', '129']
50 ['24', '275', '117', '68', '326', '221', '255', '229', '11', '27', '284', '129', '213', '195', '92']
51 ['24', '275', '117', '68', '326', '221', '255', '229', '11', '27', '284', '129', '213', '195', '92']
52 ['24', '275', '117', '68', '326', '221', '255', '229', '11', '27', '284', '129', '213', '195', '92']
53 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
54 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
55 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
56 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
57 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
58 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
59 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
60 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
61 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
62 ['24', '275', '117', '68', '326', '221', '255', '229', '284', '129', '213', '195', '92', '2', '185']
63 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
64 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
65 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
66 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
67 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
68 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
69 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '168', '57', '167', '239']
70 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '95', '189', '324']
71 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
72 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
73 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
74 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
75 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
76 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
77 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
78 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
79 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
80 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
81 ['24', '275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '189', '324', '31']
92 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
93 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
94 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
95 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
96 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
97 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
98 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
99 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
100 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
101 ['275', '117', '68', '326', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54']
112 ['275', '117', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54', '321', '279']
113 ['275', '117', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54', '321', '279']
114 ['275', '117', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54', '321', '279']
115 ['275', '117', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54', '321', '279']
116 ['275', '117', '221', '255', '229', '129', '92', '185', '239', '324', '24', '31', '54', '321', '279']
117 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '38', '155']
118 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '38', '155']
119 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
120 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
121 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
122 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
123 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
124 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
125 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
126 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
127 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
128 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
129 ['275', '117', '229', '129', '92', '185', '239', '324', '31', '54', '321', '279', '221', '155', '18']
140 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '98']
141 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '98']
142 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '98']
143 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '98']
144 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '148']
145 ['275', '117', '129', '185', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '148']
146 ['275', '117', '129', '239', '324', '54', '321', '279', '221', '155', '18', '280', '229', '148', '43']
147 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '43', '106']
148 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '43', '106']
149 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '43', '106']
150 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '134']
151 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '134']
152 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '134']
153 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '134']
154 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
155 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
156 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
157 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
158 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
159 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
160 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
161 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
162 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
163 ['275', '117', '129', '239', '54', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216']
164 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
165 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
166 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
167 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
168 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
169 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
170 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
171 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
172 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
173 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
174 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '148', '106', '216', '291']
185 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
186 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
187 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
188 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
189 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
190 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
191 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
192 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '280', '229', '106', '216', '291', '310']
193 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
194 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
195 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
196 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
197 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
198 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
199 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
200 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
201 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
202 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
203 ['275', '117', '129', '239', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164']
214 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '234']
215 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '234']
216 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '234']
217 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
218 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
219 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
220 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
221 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
222 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
223 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
224 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
225 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
226 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
227 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '291', '280', '164', '48']
238 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '51']
239 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
240 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
241 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
242 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
243 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
244 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
245 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
246 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
247 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
248 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
249 ['275', '117', '129', '321', '279', '221', '155', '18', '229', '106', '216', '280', '164', '289', '324']
260 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
261 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
262 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
263 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
264 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
265 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
266 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
267 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
268 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
269 ['275', '117', '129', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '167']
280 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
281 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
282 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
283 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
284 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
285 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
286 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
287 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
288 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
289 ['117', '321', '279', '221', '155', '229', '216', '280', '164', '289', '18', '106', '183', '124', '239']
300 ['117', '321', '279', '221', '155', '229', '280', '164', '18', '106', '183', '124', '239', '123', '322']
301 ['117', '321', '279', '221', '155', '229', '280', '164', '18', '106', '183', '124', '239', '123', '322']
302 ['117', '321', '279', '221', '155', '229', '280', '164', '18', '106', '183', '124', '239', '123', '322']
303 ['117', '321', '279', '221', '155', '229', '280', '164', '18', '106', '183', '124', '239', '123', '322']
304 ['117', '321', '279', '221', '155', '229', '280', '164', '18', '106', '183', '124', '239', '123', '322']
305 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
306 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
307 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
308 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
309 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
310 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
311 ['117', '321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '175']
312 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
313 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
314 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
315 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
316 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
317 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
318 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
319 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
320 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
321 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
322 ['321', '279', '221', '229', '280', '164', '18', '106', '183', '124', '239', '123', '155', '117', '216']
333 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
334 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
335 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
336 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
337 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
338 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
339 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
340 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
341 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
342 ['321', '279', '221', '229', '280', '18', '106', '183', '124', '239', '123', '155', '117', '157', '105']
353 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
354 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
355 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
356 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
357 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
358 ['321', '279', '221', '229', '280', '18', '183', '124', '239', '123', '155', '117', '157', '105', '212']
359 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
360 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
361 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
362 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
363 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
364 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
365 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
366 ['321', '279', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '136']
367 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
368 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
369 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
370 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
371 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
372 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
373 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
374 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
375 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
376 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
377 ['321', '221', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167']
388 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '194']
389 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '194']
390 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '194']
391 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '194']
392 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '194']
393 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
394 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
395 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
396 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
397 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
398 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
399 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
400 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
401 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
402 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
403 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '157', '105', '87', '279', '167', '212']
414 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
415 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
416 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
417 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
418 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
419 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
420 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
421 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
422 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
423 ['321', '229', '280', '18', '183', '124', '123', '155', '117', '105', '87', '279', '167', '157', '278']
