0 ['213', '0', '216', '192', '223', '50', '180', '15', '308', '24', '295', '262', '199', '245', '147']
209 ['216', '275', '24', '279', '112', '239', '45', '132', '229', '117', '123', '36', '106', '280', '207']
210 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
211 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
212 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
213 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
214 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
215 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
216 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
217 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
218 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
219 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
220 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '123', '36', '106', '280', '207', '245']
231 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '30']
232 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '30']
233 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '30']
234 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
235 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
236 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
237 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
238 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
239 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
240 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
241 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
242 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
243 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
244 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '106', '280', '207', '245', '92', '225']
255 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
256 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
257 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
258 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
259 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
260 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
261 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
262 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
263 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
264 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
265 ['216', '275', '24', '279', '112', '239', '45', '229', '117', '280', '207', '245', '106', '289', '278']
276 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
277 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
278 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
279 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
280 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
281 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
282 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
283 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
284 ['216', '24', '279', '112', '239', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321']
285 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
286 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
287 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
288 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
289 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
290 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
291 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
292 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
293 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
294 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
295 ['216', '24', '279', '112', '45', '229', '117', '280', '245', '106', '289', '275', '183', '321', '122']
306 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '113']
307 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '113']
308 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
309 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
310 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
311 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
312 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
313 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
314 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
315 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
316 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
317 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
318 ['216', '24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '96']
329 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '275']
330 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '275']
331 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '275']
332 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
333 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
334 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
335 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
336 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
337 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
338 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
339 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
340 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
341 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
342 ['24', '279', '112', '45', '229', '117', '245', '106', '289', '183', '321', '122', '280', '216', '221']
353 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
354 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
355 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
356 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
357 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
358 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
359 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
360 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
361 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
362 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '37']
373 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
374 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
375 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
376 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
377 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
378 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
379 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
380 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
381 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
382 ['24', '279', '112', '45', '117', '245', '106', '289', '321', '122', '280', '221', '229', '183', '101']
393 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
394 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
395 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
396 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
397 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
398 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
399 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
400 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
401 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
402 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
403 ['24', '279', '112', '45', '117', '245', '289', '321', '122', '221', '229', '183', '106', '280', '138']
414 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
415 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
416 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
417 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
418 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
419 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '325']
420 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
421 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
422 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
423 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
424 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
425 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
426 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
427 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
428 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
429 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
430 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '57']
441 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
442 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
443 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
444 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
445 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
446 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
447 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
448 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
449 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
450 ['24', '279', '112', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '138', '132']
461 ['24', '279', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '112', '138', '245']
462 ['24', '279', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '112', '138', '245']
463 ['24', '279', '45', '117', '289', '321', '122', '221', '229', '183', '106', '280', '112', '138', '245']
