0 ['146', '67', '49', '32', '4', '304', '94', '236', '152', '155', '130', '56', '95', '25', '265']
41 ['155', '237', '18', '221', '173', '264', '286', '101', '288', '86', '275', '57', '110', '67', '68']
42 ['155', '237', '18', '221', '173', '264', '286', '101', '288', '86', '275', '57', '110', '67', '68']
53 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
54 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
55 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
56 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
57 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
58 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
59 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
60 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
61 ['155', '18', '221', '264', '288', '93', '116', '58', '239', '112', '68', '183', '275', '42', '109']
62 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '109', '86', '94', '140', '150', '118']
63 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '109', '86', '94', '140', '150', '118']
64 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '94', '140', '150', '118', '1', '96']
65 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '94', '140', '150', '118', '1', '96']
66 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '94', '140', '150', '118', '1', '96']
67 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '94', '140', '150', '118', '1', '96']
68 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '94', '140', '150', '118', '1', '96']
69 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
70 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
71 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
72 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
73 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
74 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
75 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
76 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
77 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
78 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
79 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '1', '96', '37', '191', '148']
90 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
91 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
92 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
93 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
94 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
95 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '148', '167', '311', '48']
96 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
97 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
98 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
99 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
100 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
101 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
102 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
103 ['155', '18', '221', '264', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282']
104 ['155', '18', '221', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282', '245']
105 ['155', '18', '221', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282', '245']
106 ['155', '18', '221', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282', '245']
107 ['155', '18', '221', '239', '112', '68', '183', '275', '118', '96', '311', '48', '148', '282', '245']
108 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
109 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
110 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
111 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
112 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
113 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
114 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
115 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
116 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
117 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
118 ['155', '18', '221', '239', '112', '183', '275', '118', '96', '311', '48', '148', '282', '245', '88']
129 ['155', '18', '221', '239', '112', '183', '275', '118', '311', '48', '282', '88', '245', '148', '105']
130 ['155', '18', '221', '239', '112', '183', '275', '118', '311', '48', '282', '88', '245', '148', '105']
131 ['155', '18', '221', '239', '112', '183', '275', '118', '311', '48', '282', '88', '245', '148', '105']
132 ['155', '18', '221', '239', '112', '183', '275', '118', '311', '48', '282', '88', '245', '148', '105']
133 ['155', '18', '221', '112', '183', '275', '118', '48', '282', '88', '245', '148', '105', '87', '289']
134 ['155', '18', '221', '112', '183', '275', '118', '48', '282', '88', '245', '148', '105', '87', '289']
135 ['155', '18', '221', '112', '183', '275', '118', '282', '88', '245', '148', '105', '87', '289', '45']
136 ['155', '18', '221', '112', '183', '275', '118', '282', '88', '245', '148', '105', '87', '289', '45']
137 ['155', '18', '221', '112', '183', '275', '282', '88', '245', '105', '87', '289', '45', '118', '210']
138 ['155', '18', '221', '112', '183', '275', '282', '88', '245', '105', '87', '289', '45', '118', '210']
139 ['155', '18', '221', '112', '183', '275', '282', '88', '245', '105', '289', '45', '118', '210', '104']
140 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '289', '45', '118', '210', '104', '193']
141 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '210', '104', '193', '60']
142 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '210', '104', '193', '60']
143 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '210', '104', '193', '60']
144 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '210', '104', '193', '60']
145 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '60', '62', '278']
146 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '60', '62', '278']
147 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
148 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
149 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
150 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
151 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
152 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
153 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
154 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
155 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '45', '118', '193', '62', '278', '321']
156 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
157 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
158 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
159 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
160 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
161 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
162 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
163 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
164 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
165 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
166 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '305']
177 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
178 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
179 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
180 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
181 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
182 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
183 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
184 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
185 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
186 ['155', '18', '221', '112', '183', '275', '88', '245', '105', '118', '193', '278', '321', '45', '279']
197 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
198 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
199 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
200 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
201 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
202 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
203 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
204 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
205 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
206 ['155', '18', '112', '183', '275', '88', '245', '105', '193', '278', '321', '45', '279', '221', '118']
217 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
218 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
219 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
220 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
221 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
222 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
223 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
224 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
225 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
226 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '196', '225']
237 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
238 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
239 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
240 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
241 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
242 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
243 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
244 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
245 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
246 ['155', '18', '112', '183', '275', '88', '245', '105', '278', '321', '45', '221', '193', '12', '44']
257 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
258 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
259 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
260 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
261 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
262 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
263 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
264 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
265 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
266 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '207', '112', '116']
277 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '112', '129', '118']
278 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '112', '129', '118']
279 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '112', '129', '118']
280 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '112', '129', '118']
281 ['155', '18', '183', '275', '88', '245', '105', '278', '321', '45', '221', '12', '112', '129', '118']
282 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '12', '112', '118', '278', '3']
283 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '12', '112', '118', '278', '3']
284 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '118', '278', '3', '229']
285 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '118', '278', '3', '229']
286 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '118', '278', '3', '229']
287 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '118', '278', '3', '229']
288 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '278', '3', '229', '39']
289 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '278', '3', '229', '39']
290 ['155', '18', '183', '275', '88', '245', '105', '321', '45', '221', '112', '278', '229', '39', '230']
291 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '39', '230', '214']
292 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '39', '230', '214']
293 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '39', '230', '214']
294 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '230', '214', '4']
295 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '214', '4', '104']
296 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '4', '104', '160']
297 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '4', '104', '160']
298 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '4', '104', '160']
299 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '4', '104', '160']
300 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '4', '104', '160']
301 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
302 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
303 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
304 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
305 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
306 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
307 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '267']
308 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '160', '43']
309 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
310 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
311 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
312 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
313 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
314 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
315 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '104', '43', '258']
316 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '32']
317 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '32']
318 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '32']
319 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '32']
320 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '32']
321 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
322 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
323 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
324 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
325 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
326 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
327 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '225']
328 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
329 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
330 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
331 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
332 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
333 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
334 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
335 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
336 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
337 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
338 ['155', '18', '183', '275', '88', '105', '321', '45', '221', '112', '278', '229', '258', '43', '279']
349 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
350 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
351 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
352 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
353 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
354 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
355 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
356 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
357 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
358 ['155', '18', '183', '275', '88', '105', '321', '45', '112', '278', '229', '43', '279', '221', '264']
369 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '270']
370 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
371 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
372 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
373 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
374 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
375 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
376 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
377 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
378 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
379 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
380 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '96']
391 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
392 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
393 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
394 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
395 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
396 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
397 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
398 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
399 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
400 ['155', '18', '183', '275', '88', '105', '321', '112', '278', '229', '43', '264', '45', '221', '212']
411 ['155', '18', '183', '275', '105', '321', '112', '278', '229', '264', '45', '221', '212', '157', '279']
412 ['155', '18', '183', '275', '105', '321', '112', '278', '229', '264', '45', '221', '212', '157', '279']
413 ['155', '18', '183', '275', '105', '321', '112', '278', '229', '264', '45', '221', '212', '157', '279']
