0 ['258', '239', '250', '265', '215', '91', '154', '133', '256', '212', '18', '237', '270', '120', '80']
27 ['239', '212', '237', '38', '326', '18', '275', '236', '312', '33', '96', '217', '249', '226', '106']
28 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
29 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
30 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
31 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
32 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
33 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
34 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
35 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
36 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
37 ['239', '212', '237', '38', '326', '18', '275', '33', '96', '217', '249', '226', '106', '89', '105']
38 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
39 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
40 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
41 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
42 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
43 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
44 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
45 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
46 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
47 ['239', '212', '237', '38', '326', '18', '275', '217', '106', '105', '270', '141', '163', '308', '269']
48 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '6', '196', '181', '324']
49 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '196', '181', '324', '175']
50 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '196', '181', '324', '175']
51 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '181', '324', '175', '183']
52 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216']
53 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216']
54 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216']
55 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216']
56 ['239', '212', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216']
57 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
58 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
59 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
60 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
61 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
62 ['239', '237', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291']
63 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
64 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
65 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
66 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
67 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
68 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
69 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
70 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
71 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
72 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
73 ['239', '38', '18', '275', '217', '106', '105', '269', '326', '324', '175', '183', '216', '291', '43']
84 ['239', '38', '18', '275', '106', '269', '326', '324', '175', '183', '216', '291', '43', '105', '112']
85 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
86 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
87 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
88 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
89 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
90 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
91 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
92 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
93 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
94 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
95 ['239', '38', '18', '275', '106', '326', '324', '175', '183', '216', '291', '43', '105', '112', '221']
106 ['239', '38', '18', '106', '324', '175', '183', '216', '43', '105', '112', '221', '291', '275', '321']
107 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '291', '275', '321', '3', '289']
108 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '267']
109 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '267']
110 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '267']
111 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '267']
112 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '267']
113 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '56']
114 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '56']
115 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '67']
116 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '67']
117 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '67']
118 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '3', '289', '67']
119 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
120 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
121 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
122 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
123 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
124 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
125 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
126 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
127 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
128 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
129 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '67', '279']
140 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
141 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
142 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
143 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
144 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
145 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
146 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
147 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
148 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
149 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '275', '321', '289', '279', '269']
160 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '255']
161 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
162 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
163 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
164 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
165 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
166 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
167 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
168 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
169 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
170 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
171 ['239', '38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9']
182 ['38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '9', '193']
183 ['38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '193', '229']
184 ['38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '193', '229']
185 ['38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '193', '229']
186 ['38', '18', '106', '183', '216', '43', '105', '112', '221', '321', '279', '289', '45', '193', '229']
187 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
188 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
189 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
190 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
191 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
192 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
193 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
194 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
195 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
196 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
197 ['38', '18', '106', '183', '216', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297']
208 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
209 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
210 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
211 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
212 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
213 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
214 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
215 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
216 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
217 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '45', '193', '229', '297', '57']
228 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '5', '226']
229 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '5', '226']
230 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '5', '226']
231 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '5', '226']
232 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '5', '226']
233 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
234 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
235 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
236 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
237 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
238 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
239 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
240 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
241 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
242 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
243 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '79', '167']
254 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
255 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
256 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
257 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
258 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
259 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
260 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '289', '229', '57', '45', '167', '255']
261 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
262 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
263 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
264 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
265 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
266 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
267 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
268 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '185', '289', '196']
269 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '196', '0']
270 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '196', '0']
271 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '196', '0']
272 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '196', '0']
273 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '196', '0']
274 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '5']
275 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '5']
276 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '5']
277 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '5']
278 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
279 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
280 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
281 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
282 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
283 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
284 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
285 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
286 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
287 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
288 ['38', '18', '106', '183', '105', '112', '221', '321', '279', '229', '57', '45', '289', '0', '132']
299 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
300 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
301 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
302 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
303 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
304 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
305 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
306 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
307 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '57', '45', '289', '0', '279', '36']
308 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
309 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
310 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
311 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
312 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
313 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
314 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
315 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
316 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
317 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
318 ['38', '18', '106', '183', '105', '112', '221', '321', '229', '45', '289', '0', '279', '36', '278']
329 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
330 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
331 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
332 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
333 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
334 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
335 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
336 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
337 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
338 ['18', '183', '105', '112', '221', '321', '229', '45', '289', '0', '36', '278', '38', '106', '264']
349 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
350 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
351 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
352 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
353 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
354 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
355 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
356 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
357 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
358 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '126']
369 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
370 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
371 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
372 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
373 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
374 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
375 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
376 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
377 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
378 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '297', '88']
389 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '88', '114']
390 ['18', '183', '105', '112', '221', '321', '229', '45', '0', '278', '38', '106', '36', '88', '114']
391 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
392 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
393 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
394 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
395 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
396 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
397 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
398 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
399 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
400 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
401 ['183', '105', '112', '221', '321', '229', '0', '278', '38', '106', '36', '88', '45', '18', '289']
412 ['183', '105', '112', '229', '0', '278', '38', '106', '36', '45', '289', '18', '321', '221', '155']
413 ['183', '105', '112', '229', '0', '278', '106', '36', '45', '289', '18', '321', '221', '155', '146']
414 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
415 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
416 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
417 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
418 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
419 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
420 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
421 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
422 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
423 ['183', '105', '112', '229', '0', '278', '106', '45', '289', '18', '321', '221', '155', '146', '275']
