0 ['109', '313', '246', '360', '238', '287', '112', '122', '169', '194', '458', '269', '174', '314', '177', '491', '100', '403', '355', '283', '223', '126', '340', '22', '86', '127', '27', '374', '116', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '76', '72', '124', '412', '80', '277', '73', '191']
12 ['360', '238', '287', '112', '122', '169', '194', '269', '174', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '458', '334', '281', '309', '7']
13 ['360', '238', '287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '458', '334', '281', '309', '7', '394']
14 ['360', '238', '287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '458', '334', '281', '309', '7', '394']
15 ['360', '238', '287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '458', '334', '281', '309', '7', '394']
16 ['238', '287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446']
17 ['287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '362', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0']
18 ['287', '112', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476']
19 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '355', '223', '126', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296']
20 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '126', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '73', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261']
21 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '126', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372']
22 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '181', '405', '72', '124', '412', '80', '277', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '71']
23 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '108', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '71', '463']
24 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '71', '463', '62']
25 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '44', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '71', '463', '62']
26 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '71', '299']
27 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '71', '299']
28 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '71', '299']
29 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '71', '299']
30 ['287', '122', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '299', '90']
31 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '458', '446', '0', '476', '296', '261', '372', '463', '62', '299', '90', '283']
32 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '443', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '299', '90', '283', '305']
33 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '299', '90', '283', '305', '490']
34 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '405', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '299', '90', '283', '305', '490']
35 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '312']
36 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '312']
37 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '80', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272']
38 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311']
39 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311']
40 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311']
41 ['287', '169', '194', '269', '314', '177', '100', '403', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311']
42 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '43', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311', '169', '143']
43 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '62', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158']
44 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101']
45 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101']
46 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101']
47 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '374', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101']
48 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
49 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
50 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
51 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
52 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
53 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
54 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '380', '270', '57', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60']
55 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
56 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
57 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
58 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
59 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
60 ['287', '194', '269', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '439', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '143', '158', '101', '60', '487', '313']
61 ['287', '194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91']
62 ['287', '194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '476', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91']
63 ['287', '194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167']
64 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '490', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367']
65 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367', '88']
66 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367', '88']
67 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367', '88']
68 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '270', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '7', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367', '88']
69 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '487', '313', '269', '143', '91', '167', '367', '88', '38', '152']
70 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '191', '199', '2', '334', '281', '309', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310']
71 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '309', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31']
72 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '394', '446', '0', '296', '261', '372', '463', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153']
73 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '394', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350']
74 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '394', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350']
75 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157']
76 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157']
77 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157']
78 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '372', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157']
79 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
80 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
81 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
82 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
83 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
84 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '90', '283', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182']
85 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182', '190', '13']
86 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182', '190', '13']
87 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '305', '405', '272', '311', '169', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '31', '153', '350', '157', '182', '190', '13']
88 ['194', '314', '177', '100', '223', '340', '22', '86', '127', '36', '197', '464', '274', '72', '124', '412', '277', '199', '2', '334', '281', '446', '0', '296', '261', '305', '405', '272', '311', '158', '101', '60', '313', '269', '143', '91', '167', '367', '88', '38', '152', '310', '153', '350', '157', '182', '190', '13', '169', '347']
