0 ['319', '287', '347', '88', '459', '139', '1', '213', '202', '73', '181', '355', '350', '173', '116', '239', '327', '375', '156', '229', '35', '28', '159', '482', '410', '140', '390', '53', '275', '248', '478', '436', '346', '395', '150', '440', '187', '212', '352', '298', '472', '454', '29', '45', '280', '479', '321', '381', '84', '243']
26 ['88', '459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '284', '414', '229', '199', '29', '497', '280', '108', '201', '170', '69', '306', '56', '240', '161', '368']
27 ['88', '459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '284', '414', '229', '199', '29', '497', '280', '108', '201', '170', '69', '306', '56', '240', '161', '368']
28 ['88', '459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '284', '414', '229', '199', '29', '497', '280', '108', '201', '170', '69', '306', '56', '240', '161', '368']
29 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '284', '414', '229', '199', '29', '497', '280', '108', '201', '170', '69', '306', '56', '240', '161', '368', '5']
30 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '201', '170', '69', '306', '56', '240', '161', '368', '5', '245']
31 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '245', '224']
32 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '390', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '245', '224']
33 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '245', '224', '234']
34 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '234', '67']
35 ['459', '139', '1', '73', '181', '355', '350', '173', '116', '239', '327', '375', '35', '159', '410', '140', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '234', '67']
36 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '234', '67', '140', '31']
37 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
38 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
39 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
40 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
41 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
42 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
43 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
44 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
45 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
46 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
47 ['459', '139', '1', '73', '181', '355', '173', '116', '239', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '170', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109']
58 ['73', '173', '327', '375', '35', '159', '410', '53', '275', '478', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335']
59 ['73', '173', '35', '159', '53', '436', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379']
60 ['73', '173', '35', '159', '53', '395', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289']
61 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
62 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
63 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
64 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
65 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
66 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
67 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
68 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
69 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
70 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
71 ['73', '173', '35', '159', '53', '150', '440', '187', '352', '454', '479', '381', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '289', '356']
82 ['35', '159', '53', '187', '84', '253', '28', '338', '414', '229', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37']
83 ['35', '53', '187', '84', '28', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36']
84 ['35', '53', '187', '84', '28', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36']
85 ['35', '53', '187', '84', '28', '199', '29', '497', '280', '108', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36']
86 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
87 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
88 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
89 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
90 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
91 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
92 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
93 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
94 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
95 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
96 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '240', '161', '368', '5', '224', '67', '140', '31', '109', '171', '1', '190', '452', '373', '170', '61', '335', '48', '260', '492', '361', '379', '356', '73', '399', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '36', '316', '279', '112']
107 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
108 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
109 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
110 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
111 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
112 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
113 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
114 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
115 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
116 ['35', '53', '187', '84', '28', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '452', '373', '170', '61', '48', '260', '492', '361', '379', '73', '217', '173', '313', '409', '289', '142', '37', '414', '177', '159', '304', '279', '112', '352', '355', '334', '335', '36', '399', '356', '292', '402', '339']
127 ['35', '53', '187', '84', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '170', '379', '73', '173', '289', '37', '414', '159', '304', '279', '112', '355', '334', '335', '36', '399', '356', '292', '402', '339', '101', '352', '116', '118', '265', '164', '470', '94', '314', '92', '493', '233', '97', '324']
128 ['35', '53', '187', '84', '199', '29', '69', '306', '56', '161', '368', '5', '224', '67', '31', '1', '170', '379', '73', '173', '289', '37', '414', '159', '304', '279', '112', '355', '334', '335', '36', '399', '356', '292', '402', '339', '101', '352', '116', '118', '265', '164', '470', '94', '314', '92', '493', '233', '97', '324']
