0 ['128', '372', '79', '167', '32', '310', '162', '355', '264', '476', '462', '391', '449', '247', '364', '233', '343', '496', '46', '163', '36', '296', '413', '93', '369', '433', '331', '259', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '415', '271', '103', '318', '406', '87', '383']
17 ['128', '79', '167', '32', '233', '496', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '472', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187']
18 ['128', '79', '167', '32', '233', '496', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '472', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187']
19 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '113']
20 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
21 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
22 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
23 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
24 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
25 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
26 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
27 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
28 ['128', '79', '167', '32', '233', '46', '163', '36', '296', '413', '93', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '73', '3']
29 ['128', '79', '167', '32', '233', '163', '36', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382']
30 ['128', '79', '167', '32', '233', '163', '36', '369', '331', '392', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382']
31 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
32 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
33 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
34 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
35 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
36 ['128', '79', '167', '32', '233', '163', '36', '369', '314', '374', '293', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '261', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356']
37 ['79', '32', '233', '163', '36', '369', '314', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220']
38 ['79', '32', '233', '163', '36', '369', '314', '44', '31', '30', '308', '135', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220']
39 ['79', '32', '233', '163', '36', '369', '314', '44', '31', '308', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7']
40 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '466', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118']
41 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379']
42 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '342', '60', '160', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379']
43 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112']
44 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '130', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112']
45 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '66', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112', '16']
46 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112', '16', '256']
47 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '271', '103', '406', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112', '16', '256']
48 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '116', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41']
49 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '167', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17']
50 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
51 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
52 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
53 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
54 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
55 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
56 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '383', '28', '169', '141', '423', '108', '273', '190', '120', '259', '81', '61', '460', '187', '3', '90', '73', '456', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260']
57 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '120', '259', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149']
58 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '120', '259', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149']
59 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
60 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
61 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
62 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
63 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
64 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
65 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
66 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '61', '460', '187', '3', '90', '73', '382', '331', '356', '128', '268', '261', '220', '192', '7', '118', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '88', '456', '299', '149', '293', '53']
67 ['79', '32', '233', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '192', '7', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193']
68 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '192', '7', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168']
69 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '192', '7', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168']
70 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '192', '7', '379', '188', '112', '16', '256', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168']
71 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196']
72 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196']
73 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '280', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196']
74 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '41', '17', '260', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99']
75 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '41', '17', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432']
76 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '41', '17', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432']
77 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '41', '17', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432']
78 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '382', '356', '128', '220', '7', '379', '112', '16', '41', '17', '94', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432']
79 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
80 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
81 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
82 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
83 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
84 ['79', '32', '36', '369', '314', '44', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '81', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '456', '299', '149', '293', '53', '457', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35']
85 ['79', '32', '36', '369', '314', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '149', '53', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35', '44', '81', '62', '134', '192', '159']
86 ['79', '32', '36', '369', '314', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '149', '53', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35', '44', '81', '62', '134', '192', '159']
87 ['79', '32', '36', '369', '314', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '149', '53', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35', '44', '81', '62', '134', '192', '159']
88 ['79', '32', '36', '369', '314', '31', '308', '60', '315', '103', '87', '28', '169', '141', '273', '187', '3', '73', '356', '128', '220', '7', '379', '112', '16', '41', '17', '149', '53', '118', '88', '323', '487', '264', '408', '193', '168', '377', '358', '196', '99', '432', '382', '35', '44', '81', '62', '134', '192', '159']
