0 ['197', '129', '460', '61', '43', '374', '404', '314', '268', '370', '196', '142', '386', '311', '414', '419', '275', '133', '102', '119', '292', '42', '400', '186', '432', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128']
11 ['197', '43', '374', '404', '314', '268', '370', '196', '142', '386', '311', '414', '419', '275', '102', '119', '292', '42', '400', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95']
12 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
13 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
14 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
15 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
16 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
17 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
18 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
19 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
20 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
21 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
22 ['197', '314', '370', '196', '142', '386', '311', '419', '275', '102', '119', '292', '42', '186', '472', '71', '121', '192', '452', '69', '180', '473', '178', '70', '170', '447', '316', '309', '167', '307', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98']
33 ['197', '314', '196', '102', '121', '69', '70', '170', '316', '309', '167', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72']
34 ['197', '314', '196', '102', '121', '69', '70', '170', '316', '309', '167', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72']
35 ['197', '314', '196', '102', '121', '69', '170', '309', '167', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356']
36 ['197', '314', '196', '102', '121', '69', '170', '309', '167', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356']
37 ['197', '314', '196', '102', '121', '69', '170', '309', '167', '131', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356']
38 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34']
39 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34']
40 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34']
41 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34']
42 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '256', '113', '59', '232', '182', '303', '128', '353', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34']
43 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '85', '356', '360', '34', '198', '71', '231', '370', '81']
44 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '271', '124', '184', '95', '415', '414', '400', '135', '498', '98', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424']
45 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '271', '124', '184', '95', '415', '414', '400', '135', '498', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316']
46 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '135', '498', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '82', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5']
47 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '135', '498', '409', '186', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129']
48 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '135', '498', '409', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362']
49 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '498', '409', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109']
50 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '498', '409', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109']
51 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '498', '409', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109']
52 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '184', '95', '415', '414', '400', '498', '409', '486', '444', '162', '248', '452', '62', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109']
53 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
54 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
55 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
56 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
57 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
58 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '498', '409', '486', '444', '162', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54']
59 ['197', '314', '196', '102', '121', '69', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8']
60 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
61 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
62 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
63 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
64 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
65 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
66 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
67 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
68 ['197', '314', '196', '102', '121', '170', '167', '461', '113', '59', '128', '124', '95', '414', '248', '452', '482', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '198', '71', '231', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339']
69 ['197', '314', '196', '102', '121', '167', '461', '113', '59', '128', '124', '95', '414', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31']
70 ['197', '314', '196', '102', '121', '167', '461', '113', '59', '128', '124', '95', '414', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31']
71 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '275', '127', '42', '12', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202']
72 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '42', '12', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212']
73 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '42', '12', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212']
74 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
75 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
76 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
77 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
78 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
79 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
80 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
81 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
82 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '474', '72', '356', '360', '34', '71', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17']
83 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
84 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
85 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
86 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
87 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
88 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
89 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
90 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
91 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '370', '81', '424', '316', '5', '129', '362', '109', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '403']
92 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104']
93 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104']
94 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104']
95 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104']
96 ['197', '314', '196', '102', '121', '167', '461', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '240', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104']
97 ['197', '314', '196', '102', '121', '167', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '62', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104', '461', '176']
98 ['197', '314', '196', '102', '121', '167', '59', '128', '124', '95', '414', '245', '251', '127', '132', '72', '356', '34', '81', '5', '456', '54', '355', '181', '386', '451', '8', '339', '392', '231', '170', '198', '328', '31', '202', '212', '130', '17', '474', '462', '411', '154', '120', '71', '403', '203', '104', '461', '176', '36']
