0 ['326', '330', '179', '406', '57', '490', '302', '417', '94', '83', '468', '289', '110', '118', '394', '208', '80', '429', '467', '309', '142', '186', '229', '103', '271', '53', '378', '252', '488', '291', '58', '81', '357', '130', '400', '85', '486', '136', '409', '329', '317', '45', '64', '125', '48', '4', '410', '301', '25', '498']
18 ['330', '406', '57', '490', '417', '94', '83', '289', '110', '394', '208', '80', '429', '467', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69']
19 ['330', '406', '57', '490', '417', '94', '83', '289', '110', '394', '208', '80', '429', '467', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69']
20 ['330', '406', '57', '490', '417', '94', '83', '289', '110', '394', '208', '80', '429', '467', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69']
21 ['330', '406', '57', '490', '417', '94', '83', '289', '110', '394', '208', '80', '429', '467', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69']
22 ['83', '289', '110', '394', '208', '429', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52']
23 ['83', '289', '110', '394', '208', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363']
24 ['83', '289', '110', '394', '208', '309', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363']
25 ['83', '289', '110', '394', '208', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222']
26 ['83', '289', '110', '394', '208', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222']
27 ['83', '289', '110', '394', '208', '142', '186', '229', '103', '271', '53', '488', '291', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222']
28 ['83', '289', '110', '394', '208', '142', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352']
29 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
30 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
31 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
32 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
33 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
34 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
35 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
36 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
37 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
38 ['83', '289', '110', '394', '208', '186', '229', '103', '53', '488', '58', '81', '357', '130', '486', '136', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '168', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396']
39 ['83', '289', '110', '394', '208', '186', '103', '53', '58', '81', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68']
40 ['83', '289', '110', '394', '208', '186', '103', '53', '58', '81', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68']
41 ['83', '289', '110', '394', '208', '186', '103', '53', '58', '81', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68']
42 ['83', '289', '110', '394', '208', '186', '103', '53', '58', '81', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68']
43 ['83', '289', '110', '394', '208', '186', '103', '53', '58', '81', '409', '329', '317', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '118', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68']
44 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233']
45 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '64', '48', '4', '410', '301', '25', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233']
46 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '410', '301', '25', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105']
47 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '410', '301', '25', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105']
48 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '410', '301', '25', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105']
49 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '498', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60']
50 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
51 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
52 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
53 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
54 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
55 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
56 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '45', '4', '301', '281', '125', '273', '171', '268', '336', '179', '134', '69', '162', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14']
57 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
58 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
59 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
60 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
61 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
62 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '469', '467', '437', '253', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257']
63 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333']
64 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333']
65 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333']
66 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '279', '52', '363', '222', '291', '352', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333']
67 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104']
68 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '406', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104']
69 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79']
70 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79']
71 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79']
72 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '342', '334', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79']
73 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '94', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202']
74 ['83', '289', '110', '394', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8']
75 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '69', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492']
76 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '245']
77 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '245']
78 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '245']
79 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294']
80 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294']
81 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294']
82 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294']
83 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '145', '168', '68', '186', '118', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294']
84 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '68', '186', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294', '364', '316', '147']
85 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '68', '186', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294', '364', '316', '147']
86 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '68', '186', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294', '364', '316', '147']
87 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '68', '186', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294', '364', '316', '147']
88 ['83', '289', '110', '208', '103', '53', '58', '81', '329', '4', '301', '281', '125', '273', '179', '52', '363', '222', '396', '68', '186', '140', '233', '219', '105', '401', '60', '14', '180', '204', '481', '45', '386', '257', '78', '472', '172', '333', '130', '228', '104', '79', '203', '202', '8', '492', '294', '364', '316', '147']
