0 ['62', '60', '436', '54', '82', '224', '294', '374', '206', '399', '458', '213', '283', '42', '486', '171', '312', '395', '241', '200', '330', '164', '287', '73', '178', '56', '376', '127', '305', '88', '393', '325', '20', '223', '169', '24', '243', '173', '134', '146', '130', '334', '138', '268', '490', '454', '345', '429', '258', '359']
25 ['60', '54', '224', '206', '458', '241', '200', '330', '164', '287', '73', '178', '56', '305', '88', '393', '325', '20', '223', '169', '24', '243', '173', '134', '146', '130', '334', '138', '268', '345', '429', '258', '359', '378', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '103']
26 ['60', '54', '224', '206', '458', '241', '200', '330', '164', '287', '73', '178', '56', '305', '88', '393', '325', '20', '223', '169', '24', '243', '173', '134', '146', '130', '334', '138', '268', '345', '429', '258', '359', '378', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '103']
27 ['60', '54', '224', '206', '458', '241', '200', '330', '164', '287', '73', '178', '56', '305', '88', '393', '325', '20', '223', '169', '24', '243', '173', '134', '146', '130', '334', '138', '268', '345', '429', '258', '359', '378', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '103']
28 ['60', '54', '224', '206', '458', '241', '200', '330', '164', '287', '73', '178', '56', '305', '88', '393', '325', '20', '223', '169', '24', '243', '173', '134', '146', '130', '334', '138', '268', '345', '429', '258', '359', '378', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '103']
39 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
40 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
41 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
42 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
43 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
44 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '130', '334', '138', '268', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '31', '103', '366']
45 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257']
46 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '345', '429', '258', '359', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257']
47 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '429', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187']
48 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
49 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
50 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
51 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
52 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
53 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
54 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
55 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
56 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
57 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
58 ['60', '54', '224', '206', '458', '73', '56', '325', '20', '169', '24', '173', '258', '290', '329', '401', '436', '358', '405', '406', '75', '341', '300', '203', '8', '316', '311', '387', '239', '248', '444', '431', '135', '423', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281']
69 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
70 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
71 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
72 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
73 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
74 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
75 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
76 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
77 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
78 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
79 ['60', '54', '224', '206', '458', '73', '325', '20', '169', '24', '173', '258', '341', '8', '311', '387', '239', '248', '444', '431', '135', '397', '67', '22', '384', '70', '349', '103', '366', '347', '456', '327', '31', '257', '359', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363']
90 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
91 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
92 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
93 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
94 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
95 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
96 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
97 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
98 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
99 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
100 ['54', '224', '206', '458', '73', '325', '20', '169', '24', '258', '341', '8', '67', '22', '70', '103', '366', '347', '456', '327', '31', '187', '281', '316', '108', '109', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '202', '428', '111', '349', '380', '138', '66']
111 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '235', '34', '305', '329', '362', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415']
112 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
113 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
114 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
115 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
116 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
117 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
118 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
119 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '329', '23', '154', '164', '363', '246', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222']
120 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222', '172', '75', '329', '33']
121 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '328', '253', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222', '172', '75', '329', '33']
122 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '339', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122']
123 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '465']
124 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '225']
125 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '225']
126 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '225']
127 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '225']
128 ['54', '224', '206', '458', '73', '325', '169', '24', '258', '341', '8', '67', '22', '103', '366', '31', '187', '56', '34', '23', '363', '60', '438', '359', '149', '428', '111', '349', '380', '138', '66', '115', '485', '239', '433', '202', '421', '281', '244', '415', '305', '388', '222', '172', '75', '329', '33', '74', '122', '225']
