0 ['377', '175', '76', '160', '57', '148', '300', '250', '101', '190', '387', '305', '96', '123', '347', '494', '132', '270', '268', '46', '245', '408', '447', '36', '8', '251', '369', '370', '358', '142', '60', '453', '29', '385', '381', '213', '194', '493', '355', '263', '422', '170', '184', '479', '109', '176', '223', '353', '226', '345']
46 ['175', '76', '245', '36', '8', '60', '29', '381', '194', '355', '170', '184', '109', '176', '223', '226', '345', '442', '47', '384', '319', '196', '82', '494', '251', '344', '168', '7', '373', '468', '409', '199', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '167', '264', '422', '213', '118', '281', '423']
47 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '223', '226', '345', '442', '47', '384', '319', '196', '82', '494', '251', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32']
48 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '223', '226', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289']
49 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '223', '226', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289']
50 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
51 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
52 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
53 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
54 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
55 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
56 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '345', '442', '47', '384', '319', '196', '82', '494', '344', '168', '7', '373', '468', '409', '491', '342', '430', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314']
57 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
58 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
59 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
60 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
61 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
62 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
63 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
64 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
65 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
66 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
67 ['175', '76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '168', '7', '373', '468', '409', '491', '342', '242', '451', '482', '471', '31', '150', '260', '436', '264', '422', '213', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '98']
78 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '242', '31', '260', '436', '264', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95']
79 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '260', '436', '264', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399']
80 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '260', '436', '264', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399']
81 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '260', '436', '264', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399']
82 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '264', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363']
83 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34']
84 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '422', '118', '281', '423', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34']
85 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '422', '118', '281', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43']
86 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '118', '281', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10']
87 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '118', '281', '26', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10']
88 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10', '134', '122']
89 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '430', '131', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10', '134', '122']
90 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '339', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10', '134', '122', '430', '377']
91 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '318', '363', '34', '43', '10', '134', '122', '430', '377', '85']
92 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17']
93 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17']
94 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17']
95 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17']
96 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '286', '199', '167', '372', '437', '32', '289', '146', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17']
97 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '199', '167', '32', '289', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '444', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17', '359', '310', '205', '35']
98 ['76', '245', '36', '8', '60', '29', '170', '176', '47', '319', '196', '7', '31', '281', '199', '167', '32', '289', '314', '429', '459', '395', '207', '175', '145', '300', '486', '140', '342', '98', '213', '311', '446', '95', '399', '363', '34', '43', '10', '134', '122', '430', '377', '85', '17', '359', '310', '205', '35', '440']
