0 ['297', '183', '293', '278', '283', '205', '33', '68', '117', '155', '299', '309', '157', '245', '73', '72', '120', '324', '47', '86', '50', '106', '163', '69', '187', '173', '131', '102', '71', '315', '145', '204', '143']
50 ['117', '299', '120', '324', '50', '173', '131', '145', '143', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '4', '290']
51 ['117', '299', '120', '324', '50', '173', '131', '145', '143', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306']
52 ['117', '299', '324', '50', '173', '131', '145', '143', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8']
53 ['117', '299', '324', '50', '173', '131', '145', '143', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8']
54 ['117', '299', '324', '50', '173', '131', '145', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8', '158']
55 ['117', '299', '324', '50', '173', '131', '145', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8', '158']
56 ['117', '299', '324', '50', '173', '131', '145', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8', '158']
57 ['117', '299', '324', '50', '173', '131', '145', '301', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8', '158']
58 ['117', '299', '324', '50', '173', '131', '145', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '306', '8', '158', '66']
59 ['117', '299', '324', '50', '173', '131', '145', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '158', '66', '192']
60 ['117', '299', '324', '50', '173', '131', '145', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '158', '66', '192']
61 ['117', '299', '324', '50', '173', '131', '145', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38']
62 ['117', '299', '324', '50', '131', '145', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266']
63 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318']
64 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318']
65 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '75', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318']
66 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '232', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305']
67 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
68 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
69 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
70 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
71 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
72 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '20', '272', '184', '240', '316', '290', '8', '66', '192', '38', '266', '318', '305', '19']
73 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65']
74 ['117', '299', '324', '50', '131', '286', '194', '247', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65']
75 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303']
76 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303']
77 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '230', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303']
78 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303', '70']
79 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303', '70']
80 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '266', '318', '305', '19', '20', '65', '303', '70']
81 ['117', '299', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165']
82 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
83 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
84 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
85 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
86 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
87 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
88 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
89 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
90 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
91 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
92 ['117', '324', '50', '131', '286', '194', '179', '211', '308', '0', '268', '307', '277', '293', '46', '7', '272', '184', '240', '316', '290', '8', '66', '192', '318', '305', '19', '20', '65', '303', '70', '165', '32']
103 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
104 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
105 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
106 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
107 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
108 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
109 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '240', '290', '8', '66', '192', '318', '305', '19', '20', '303', '70', '165', '32', '328', '96', '216', '111', '319', '129']
110 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '318', '305', '19', '20', '303', '70', '165', '328', '96', '216', '111', '319', '129', '24', '240', '312']
111 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '328', '96', '216', '111', '319', '129', '24', '240', '312', '102']
112 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '328', '96', '216', '111', '319', '129', '24', '240', '312', '102']
113 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '328', '96', '216', '111', '319', '129', '24', '240', '312', '102']
114 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '102', '312', '236']
115 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '102', '312', '236']
116 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '102', '312', '236']
117 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '236', '8']
118 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
119 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
120 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
121 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
122 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
123 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '129', '24', '240', '312', '8', '81']
124 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '216', '111', '319', '24', '240', '312', '8', '81', '91']
125 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '319', '24', '240', '312', '8', '81', '91', '294']
126 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '24', '240', '312', '8', '81', '91', '294', '25']
127 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '136']
128 ['117', '131', '286', '194', '179', '308', '0', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '208']
129 ['117', '131', '286', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '208', '229']
130 ['117', '131', '286', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '208', '229']
131 ['117', '131', '286', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '208', '229']
132 ['117', '131', '286', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '8', '81', '91', '294', '25', '208', '229']
133 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '154', '251']
134 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '154', '251']
135 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '121']
136 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '121']
137 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '121']
138 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
139 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
140 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
141 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
142 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
143 ['117', '131', '194', '179', '308', '268', '307', '277', '293', '46', '7', '184', '290', '66', '192', '305', '19', '20', '303', '70', '165', '96', '111', '240', '312', '81', '91', '25', '208', '229', '8', '251', '65']
