0 ['100', '8', '173', '60', '293', '174', '200', '48', '112', '303', '167', '29', '226', '159', '198', '265', '274', '40', '134', '162', '0', '260', '67', '32', '204', '252', '192', '227', '321', '279', '302', '12', '283']
15 ['100', '8', '173', '60', '174', '200', '112', '29', '226', '159', '265', '274', '40', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '220']
16 ['8', '173', '60', '174', '200', '112', '29', '226', '159', '265', '274', '40', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '220', '270']
17 ['8', '173', '60', '200', '112', '29', '226', '159', '265', '274', '40', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '220', '270', '194']
18 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '40', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '220', '270', '194', '125']
19 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '40', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '270', '194', '125', '131']
20 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '270', '194', '125', '131', '175']
21 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '32', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '125', '131', '175', '3']
22 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '125', '131', '175', '3', '174']
23 ['173', '60', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '125', '131', '175', '3', '158']
24 ['173', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '125', '131', '175', '3', '158', '187']
25 ['173', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '67', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '125', '131', '175', '3', '158', '187']
26 ['173', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '252', '321', '12', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230']
27 ['173', '200', '112', '29', '226', '159', '265', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166']
28 ['173', '200', '29', '226', '159', '265', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141']
29 ['173', '200', '29', '159', '265', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22']
30 ['173', '200', '29', '159', '265', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22']
31 ['173', '200', '29', '159', '265', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22']
32 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231']
33 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '252', '321', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231']
34 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
35 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
36 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
37 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
38 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
39 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
40 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
41 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '207', '328', '195', '48', '194', '131', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '315', '163']
42 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
43 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
44 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
45 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
46 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
47 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
48 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
49 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '175', '3', '158', '187', '125', '230', '166', '141', '22', '231', '163', '315', '130', '294', '233', '210', '97']
50 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '233', '210', '97', '59', '125', '155', '175', '266', '249']
51 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '233', '210', '97', '59', '125', '155', '175', '266', '249']
52 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '210', '97', '59', '125', '155', '175', '266', '249', '325']
53 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '210', '97', '59', '125', '155', '175', '266', '249', '325']
54 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '155', '175', '266', '249', '325', '59', '306']
55 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '155', '175', '266', '249', '325', '59', '306']
56 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '266', '249', '325', '59', '306', '161']
57 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '59', '306', '161', '36']
58 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '59', '306', '161', '36']
59 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
60 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
61 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
62 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
63 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
64 ['173', '200', '29', '159', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '325', '306', '161', '36', '152']
65 ['173', '200', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215']
66 ['173', '200', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215']
67 ['173', '200', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215']
68 ['173', '200', '274', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215']
69 ['173', '200', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215', '81']
70 ['173', '200', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215', '81']
71 ['173', '200', '134', '162', '0', '260', '283', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '161', '36', '152', '27', '325', '215', '81']
72 ['173', '200', '162', '0', '260', '167', '287', '330', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247']
73 ['173', '200', '162', '0', '260', '167', '287', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '59']
74 ['173', '200', '162', '0', '260', '167', '287', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '59']
75 ['173', '200', '162', '0', '260', '167', '287', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '59']
76 ['173', '200', '162', '0', '260', '167', '287', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '285']
77 ['173', '200', '162', '0', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '22', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '285', '7']
78 ['173', '200', '162', '0', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '36', '152', '27', '325', '215', '81', '154', '161', '247', '285', '7', '248']
79 ['173', '200', '162', '0', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '27', '325', '215', '81', '154', '161', '247', '285', '7', '248', '109']
80 ['173', '200', '162', '0', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '247', '285', '7', '248', '109', '40']
81 ['173', '200', '162', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '247', '285', '7', '248', '109', '40', '233']
82 ['173', '200', '162', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42']
83 ['173', '200', '162', '260', '287', '144', '133', '328', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42']
84 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230']
85 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230']
86 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '125', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230']
87 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255']
88 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255']
89 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255']
90 ['173', '200', '162', '260', '287', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '325', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255']
91 ['173', '200', '162', '260', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255', '287', '39']
92 ['173', '200', '162', '260', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '40', '233', '42', '230', '255', '287', '39']
93 ['173', '200', '162', '260', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '233', '42', '230', '255', '287', '39', '186']
94 ['173', '200', '162', '260', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '233', '42', '230', '255', '287', '39', '186']
95 ['173', '200', '162', '260', '144', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '233', '42', '230', '255', '287', '39', '186']
96 ['173', '200', '162', '260', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116']
97 ['173', '200', '162', '260', '133', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116']
98 ['173', '200', '162', '260', '3', '158', '187', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301']
99 ['173', '200', '162', '260', '3', '158', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74']
100 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
101 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
102 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
103 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
104 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
105 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
106 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
107 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
108 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
109 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
110 ['173', '200', '162', '260', '3', '166', '141', '231', '163', '97', '175', '249', '306', '152', '215', '81', '154', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '186', '233', '116', '301', '74', '108']
121 ['173', '200', '162', '260', '3', '141', '97', '175', '306', '152', '215', '81', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '233', '116', '301', '74', '108', '236', '283', '231', '133', '298', '299']
122 ['173', '200', '162', '260', '3', '141', '97', '175', '306', '152', '215', '81', '161', '285', '7', '248', '109', '42', '230', '255', '287', '39', '233', '116', '301', '74', '108', '236', '283', '231', '133', '298', '299']
123 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '109', '42', '230', '255', '287', '39', '233', '116', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151']
124 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '230', '255', '287', '39', '233', '116', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296']
125 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '230', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257']
126 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249']
127 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249']
128 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249']
129 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '248', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249']
130 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323']
131 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323']
132 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '255', '287', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323']
133 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
134 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
135 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
136 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
137 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
138 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
139 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
140 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
141 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
142 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
143 ['173', '200', '162', '260', '3', '141', '175', '215', '81', '161', '7', '42', '39', '233', '301', '74', '108', '236', '283', '231', '133', '298', '299', '291', '282', '43', '151', '296', '257', '249', '323', '157', '226']
