0 ['1199', '2016', '1381', '1063', '1068', '1535', '630', '259', '1023', '165', '285', '342', '853', '1779', '2073', '1283', '1212', '233', '1640', '321', '237', '957', '2288', '1149', '1405', '993', '1527', '909', '1991', '445', '252', '684', '216', '1012', '1277', '1305', '481', '723', '329', '2202', '1677', '384', '2076', '939', '1248', '2047', '1605', '11', '918', '177', '1871', '1766', '1694', '377', '1721', '1725', '212', '350', '1253', '1390', '806', '1011', '1561', '1183', '264', '2226', '1030', '587', '2200', '805', '146', '1697', '1784', '1967', '884', '1315', '67', '859', '381', '792', '1545', '2078', '1838', '1908', '1823', '1849', '1115', '79', '981', '1856', '2017', '2302', '454', '592', '176', '1622', '1925', '2049', '2085', '1900', '845', '2146', '495', '163', '1610', '706', '1589', '851', '1792', '1708', '1470', '1430', '1017', '1420', '224', '439', '1723', '1672', '2121', '1606', '563', '1751', '1340', '1214', '1337', '2046', '1667', '1291', '485', '787', '2036', '533', '2323', '361', '1911', '1960', '114', '315', '1807', '1680', '1808', '967', '1819', '2206', '1249', '1542', '741', '1485', '666', '1906', '531', '2236', '1334', '2339', '1313', '336', '1719', '508', '1809', '1579', '1877', '0', '1952', '436', '1846', '2296', '1300', '83', '1955', '898', '435', '1472', '1409', '607', '35', '1998', '1922', '1478', '257', '825', '1412', '1834', '1279', '1814', '1994', '1355', '1446', '790', '964', '1710', '484', '1696', '791', '978', '24', '479', '297', '195', '66', '398']
715 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
716 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
717 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
718 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
719 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
720 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
721 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
722 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
723 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '1785', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '269', '1619', '1523', '1144', '1525', '1644', '14', '255', '1149', '1851', '1055', '274', '2100', '1196', '481', '2045', '881', '103', '1335', '1532', '1539', '1976', '1258', '55', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702']
734 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
735 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
736 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
737 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
738 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
739 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
740 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
741 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
742 ['1068', '342', '2073', '2288', '1405', '252', '2202', '939', '1605', '1390', '1561', '587', '805', '67', '1610', '1792', '1017', '485', '361', '666', '1906', '531', '2236', '1998', '1922', '1834', '1446', '1710', '978', '558', '1479', '287', '2016', '1862', '848', '2140', '1555', '1703', '1687', '73', '2253', '622', '771', '460', '605', '717', '2171', '628', '211', '620', '1793', '1354', '247', '1666', '1250', '768', '1015', '1647', '1839', '1833', '1943', '1276', '1672', '1050', '599', '921', '118', '843', '2169', '2263', '92', '564', '1911', '244', '1364', '2074', '1766', '933', '583', '1497', '1268', '348', '731', '1239', '1283', '776', '1082', '1946', '375', '1744', '695', '1120', '1907', '1991', '1227', '1625', '1348', '770', '943', '119', '1544', '657', '237', '1966', '217', '1930', '545', '2054', '2331', '222', '2129', '2119', '2172', '591', '818', '524', '563', '444', '459', '2094', '1797', '1798', '613', '2139', '1184', '2296', '743', '1093', '2228', '2107', '1247', '2049', '282', '1298', '139', '1230', '2157', '675', '2308', '40', '1010', '1264', '69', '204', '193', '534', '149', '1845', '777', '1427', '1368', '2265', '1447', '976', '681', '1604', '1256', '1559', '1608', '1241', '1796', '2148', '1619', '274', '1196', '481', '2045', '103', '1335', '1532', '1539', '1976', '1258', '173', '230', '1154', '8', '494', '61', '1779', '2122', '2208', '80', '1598', '595', '702', '1421', '992', '881', '986', '1805', '2029', '858', '2315', '1142', '1098', '1785', '2147', '1594', '1534']
