0 ['2053', '461', '121', '1712', '362', '1414', '1064', '2325', '1818', '2307', '910', '919', '143', '247', '1708', '824', '1537', '1199', '1112', '2035', '1573', '624', '1905', '604', '1780', '1739', '1305', '1274', '1572', '1486', '94', '145', '1964', '1228', '1521', '2050', '1122', '545', '992', '1005', '1562', '534', '228', '1829', '507', '366', '2036', '1696', '1680', '1640', '884', '555', '1440', '1658', '1422', '1499', '2116', '2110', '973', '1539', '382', '240', '2212', '2203', '2289', '1715', '1376', '281', '1831', '645', '1710', '1460', '1968', '1050', '196', '427', '1302', '1152', '151', '925', '1046', '1097', '1171', '519', '1432', '1852', '1435', '620', '8', '1991', '248', '1045', '1803', '401', '217', '2295', '1039', '185', '1736', '384', '1058', '1015', '2184', '1287', '1500', '2225', '1517', '780', '1787', '1293', '234', '431', '87', '663', '581', '655', '537', '670', '2170', '326', '1588', '123', '2214', '2311', '2087', '1272', '0', '509', '2291', '1833', '2255', '1970', '1436', '241', '2332', '77', '753', '133', '1770', '1492', '41', '2148', '52', '810', '2218', '556', '2281', '368', '385', '1336', '124', '263', '69', '2323', '1252', '1626', '621', '30', '613', '1026', '1439', '2329', '1079', '1016', '2017', '246', '735', '2278', '297', '2137', '117', '1394', '1230', '2012', '2106', '2334', '1222', '1322', '2111', '2240', '2296', '1992', '2272', '828', '518', '1541', '625', '1447', '2078', '997', '1450', '2150', '527', '2324', '1153', '1548', '512', '81', '459', '1599']
377 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '1296', '122', '926', '516', '1755', '1440', '1898', '1173', '2304', '1585', '1046', '1914', '653', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '1503', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289']
378 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '1296', '122', '926', '516', '1755', '1440', '1898', '1173', '2304', '1585', '1046', '1914', '653', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '1503', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289']
379 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '1296', '122', '926', '516', '1755', '1440', '1898', '1173', '2304', '1585', '1046', '1914', '653', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '1503', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289']
380 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '1296', '122', '926', '516', '1755', '1440', '1898', '1173', '2304', '1585', '1046', '1914', '653', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '1503', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289']
381 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119']
382 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119']
383 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119']
384 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '1353', '237', '601', '32', '1292', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119']
385 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '2062', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283']
386 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
387 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
388 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
389 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
390 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
391 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '261', '2157', '1444', '564', '1647', '1480', '2184', '1271', '948', '352', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844']
392 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '2157', '564', '1647', '1271', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844', '1999', '416', '946', '421', '2339', '979']
393 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '2157', '564', '1647', '1271', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844', '1999', '416', '946', '421', '2339', '979']
394 ['121', '1414', '247', '1708', '1739', '1274', '1964', '1521', '1562', '534', '507', '2203', '2289', '1968', '1050', '427', '151', '620', '401', '217', '384', '1787', '87', '537', '2170', '326', '1436', '133', '1770', '41', '810', '69', '2323', '613', '1079', '735', '1394', '1322', '2296', '1992', '1447', '1548', '459', '562', '504', '816', '2064', '1882', '2255', '2286', '379', '771', '1142', '2215', '414', '51', '1889', '578', '1329', '282', '1717', '2148', '681', '663', '348', '1095', '2054', '1452', '1437', '1524', '1512', '227', '666', '202', '491', '927', '933', '314', '1184', '122', '926', '516', '1898', '1173', '237', '2157', '564', '1647', '1271', '463', '2310', '1871', '997', '1179', '1672', '501', '17', '872', '1761', '163', '1063', '1295', '1168', '1386', '1293', '1704', '2135', '2169', '1635', '367', '183', '1481', '2232', '2022', '640', '1613', '403', '1137', '1602', '111', '25', '228', '1062', '2024', '158', '333', '1969', '662', '970', '2124', '1463', '181', '1686', '1855', '617', '541', '576', '984', '315', '1223', '885', '1868', '1802', '1981', '695', '846', '1965', '1020', '551', '1863', '878', '1176', '817', '986', '2149', '100', '540', '1779', '2332', '1963', '57', '1101', '1773', '2267', '945', '2316', '901', '1053', '2114', '2217', '705', '765', '1620', '1938', '1435', '813', '1221', '1000', '2218', '289', '652', '1503', '861', '225', '679', '1596', '1238', '992', '1119', '2038', '673', '371', '283', '844', '1999', '416', '946', '421', '2339', '979']
