0 ['954', '1602', '1690', '2244', '817', '1998', '1676', '1881', '1252', '1249', '1717', '511', '2006', '1080', '1760', '1534', '345', '458', '203', '292', '1978', '281', '671', '957', '1503', '616', '1895', '2209', '2291', '248', '40', '1355', '2138', '1476', '1068', '1458', '2210', '858', '66', '1031', '212', '2170', '2111', '1087', '1159', '1839', '1334', '290', '2237', '1149', '1627', '748', '735', '1146', '1674', '884', '662', '2070', '1715', '2066', '992', '378', '1646', '1844', '543', '398', '1813', '491', '1525', '0', '410', '1945', '387', '1318', '844', '1664', '1059', '846', '704', '2010', '1967', '987', '1356', '77', '2155', '456', '2239', '722', '782', '1800', '1307', '12', '2252', '683', '907', '1584', '434', '1679', '853', '1244', '580', '2077', '1693', '1139', '1048', '1466', '1963', '1383', '1863', '1876', '463', '335', '1574', '1987', '492', '840', '201', '2204', '786', '563', '959', '1380', '106', '1600', '1212', '1997', '1936', '1178', '357', '2091', '749', '1919', '267', '1906', '1223', '784', '2293', '1501', '230', '1498', '2046', '1955', '1039', '2284', '369', '1461', '1878', '1793', '1625', '874', '162', '71', '1382', '674', '1171', '454', '1514', '757', '1797', '1162', '374', '1974', '1734', '1279', '734', '44', '2202', '340', '172', '2236', '1562', '1067', '1648', '1823', '742', '1852', '2221', '1026', '1822', '623', '494', '800', '2179', '384', '1195', '1566', '619', '868', '2299', '1021', '2147', '1401', '1008', '500', '114', '1117', '1976', '1740', '2240', '1234']
1125 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1126 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1127 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1128 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1129 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1130 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1131 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1132 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1133 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '734', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '2195', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '1897', '2065', '1365', '176', '1377', '165']
1144 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '389', '1594', '1636', '1063', '901', '1799']
1145 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1146 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1147 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1148 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1149 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1150 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1151 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
1152 ['1690', '40', '1068', '1839', '662', '1813', '491', '1945', '387', '1664', '782', '2252', '683', '1178', '1906', '1955', '1793', '1382', '1797', '2202', '2236', '2221', '800', '500', '913', '1101', '1526', '2171', '348', '1329', '17', '1801', '67', '2054', '2220', '289', '2094', '1502', '2170', '516', '1298', '1372', '1642', '1271', '1348', '1936', '808', '558', '1352', '502', '217', '663', '1079', '76', '1716', '693', '1621', '1794', '2062', '524', '1251', '705', '667', '475', '2208', '1666', '1618', '276', '1639', '16', '222', '1456', '1462', '158', '1584', '681', '2030', '1968', '709', '1060', '1213', '1268', '960', '833', '745', '1438', '1355', '1176', '1054', '735', '1330', '1019', '1428', '618', '1728', '410', '1992', '2343', '2296', '979', '1789', '2188', '1119', '1077', '326', '1508', '848', '2064', '580', '1260', '842', '1938', '1562', '1790', '2332', '1947', '771', '1239', '829', '1734', '1184', '1120', '1930', '850', '2156', '2289', '1247', '2194', '1146', '418', '2169', '1466', '636', '1961', '2139', '2253', '1572', '1500', '2274', '469', '731', '2269', '1757', '482', '2049', '1504', '562', '2324', '2225', '1923', '1010', '2173', '1367', '904', '604', '459', '10', '199', '1050', '1561', '2015', '725', '647', '1735', '1006', '1882', '1366', '1002', '1474', '926', '1776', '251', '1703', '401', '716', '1619', '930', '515', '341', '1688', '1892', '2016', '8', '674', '643', '2024', '1375', '2085', '51', '1129', '1854', '321', '2065', '165', '1636', '1063', '901', '1799', '2211', '2338']
