0 ['993', '2493', '1298', '1810', '1477', '1398', '1092', '67', '1614', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '1066', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '103', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1387', '1577', '2349', '1347', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1258', '1737', '1637', '2041', '524', '2387', '1894']
11 ['1398', '1092', '67', '1614', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1258', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '60', '1445', '1619', '482', '934', '1396']
12 ['1092', '67', '1614', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1258', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627']
13 ['1092', '67', '1614', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855']
14 ['1092', '67', '1614', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855']
15 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '2250', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560']
16 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215']
17 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215']
18 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215']
19 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215']
20 ['67', '1537', '1097', '1003', '217', '535', '1528', '1380', '2030', '329', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215']
21 ['67', '1537', '1097', '1003', '535', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420']
22 ['67', '1537', '1097', '1003', '535', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420']
23 ['67', '1537', '1097', '1003', '535', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420']
24 ['67', '1537', '1097', '1003', '535', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420']
25 ['67', '1537', '1097', '1003', '535', '1489', '63', '938', '2395', '770', '1872', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420']
26 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186']
27 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186']
28 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186']
29 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '2322', '991', '1863', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186']
30 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
31 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
32 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
33 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
34 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
35 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
36 ['67', '1537', '1097', '1003', '535', '63', '714', '1749', '155', '542', '2330', '1580', '1891', '1666', '944', '367', '872', '1491', '605', '1711', '1516', '1412', '890', '1014', '267', '2454', '1952', '1139', '312', '225', '156', '1365', '1577', '2349', '1878', '1768', '570', '551', '159', '1116', '1180', '1290', '421', '1307', '371', '498', '2046', '2327', '2301', '301', '1080', '1959', '1025', '1557', '1622', '587', '493', '749', '2017', '2091', '2308', '1281', '324', '1053', '717', '377', '2110', '1737', '1637', '2041', '524', '2387', '1894', '2408', '838', '142', '1445', '1619', '482', '934', '1396', '60', '627', '855', '1934', '560', '215', '2294', '1881', '1549', '1741', '420', '2236', '1522', '1713', '1316', '1186', '931', '1568', '1296']
