0 ['969', '1834', '1540', '1978', '297', '2459', '1802', '1153', '648', '2495', '1040', '2263', '2238', '1357', '1503', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1883', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '1903', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906']
11 ['969', '1978', '297', '1802', '1040', '1357', '1503', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682']
12 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
13 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
14 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
15 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
16 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
17 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
18 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
19 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
20 ['969', '1978', '297', '1802', '1040', '1357', '422', '1320', '1448', '737', '1329', '2149', '499', '1825', '1967', '2075', '27', '882', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857']
21 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
22 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
23 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
24 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
25 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
26 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '2360', '2006', '1946', '1740', '1525', '1410', '2216', '1912', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318']
27 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1048', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069']
28 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
29 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
30 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
31 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
32 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
33 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
34 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
35 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
36 ['969', '1978', '297', '1802', '1040', '1357', '422', '737', '1329', '27', '1946', '1410', '724', '1479', '266', '1385', '1836', '617', '2475', '523', '876', '1100', '595', '1171', '1683', '919', '1309', '782', '355', '430', '543', '2250', '924', '1279', '2219', '1671', '244', '925', '2213', '111', '1251', '971', '828', '314', '1847', '2170', '606', '690', '254', '1634', '994', '972', '720', '541', '2195', '1894', '2084', '572', '219', '700', '2252', '2243', '1451', '1538', '1116', '1373', '2232', '1870', '1270', '2395', '1387', '2177', '476', '1906', '1034', '665', '2244', '1508', '148', '404', '1903', '817', '155', '682', '1857', '1305', '1223', '1238', '1089', '1881', '1563', '2492', '318', '1791', '1019', '2257', '1517', '1459', '2069', '445']
