0 ['904', '2011', '1328', '1902', '652', '2318', '577', '2100', '894', '948', '531', '525', '1405', '2009', '893', '1370', '285', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '2486', '197', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2405', '2211', '977', '2176', '1698', '2071', '619', '840', '772', '513', '1046', '1787', '2166', '640', '1501', '144', '2337', '1628', '795', '1083', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '2031', '1003', '510']
11 ['904', '2011', '1328', '1902', '652', '2318', '894', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '1501', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074']
12 ['904', '1328', '1902', '652', '2318', '894', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '1501', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406']
13 ['904', '1328', '1902', '652', '2318', '894', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '1501', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406']
14 ['904', '652', '2318', '894', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '1501', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446']
15 ['904', '652', '2318', '894', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155']
16 ['904', '652', '2318', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319']
17 ['904', '652', '2318', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319']
18 ['904', '652', '2318', '948', '531', '525', '1405', '2009', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319']
19 ['904', '652', '948', '525', '1405', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783']
20 ['904', '652', '948', '525', '1405', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783']
21 ['904', '652', '948', '525', '1405', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783']
22 ['904', '652', '948', '525', '1405', '893', '1370', '1892', '1248', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783']
23 ['904', '652', '948', '525', '1405', '1280', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499']
24 ['904', '652', '948', '525', '1405', '1429', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690']
25 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
26 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
27 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
28 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
29 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
30 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
31 ['904', '652', '948', '525', '1405', '543', '780', '2136', '1183', '2378', '2209', '2112', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130']
32 ['904', '652', '948', '525', '1405', '543', '780', '1183', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '1903', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130', '1565', '1567', '1332', '20']
33 ['904', '652', '948', '525', '1405', '543', '780', '1183', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '1074', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130', '1565', '1567', '1332', '20', '2056']
34 ['904', '652', '948', '525', '1405', '543', '780', '1183', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130', '1565', '1567', '1332', '20', '2056', '2108']
35 ['904', '652', '948', '525', '1405', '543', '780', '1183', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '1252', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '1499', '690', '130', '1565', '1567', '1332', '20', '2056', '2108']
36 ['904', '652', '948', '525', '1405', '543', '780', '1183', '1798', '1268', '2300', '2218', '421', '842', '1699', '1657', '1457', '3', '1173', '1442', '816', '1777', '1750', '187', '2057', '1355', '404', '1171', '2153', '1794', '966', '292', '2211', '977', '2176', '1698', '619', '840', '513', '1046', '1787', '2166', '640', '144', '2337', '1628', '795', '124', '1744', '268', '465', '1466', '757', '2289', '1854', '1847', '171', '847', '368', '760', '2097', '922', '1224', '767', '319', '1063', '1860', '2138', '1003', '510', '478', '577', '266', '197', '1463', '2113', '1765', '295', '939', '406', '1241', '446', '1155', '1319', '459', '1286', '783', '1983', '2414', '2316', '690', '130', '1565', '1567', '1332', '20', '2056', '2108', '1252', '1072']
