0 ['2045', '478', '964', '821', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1354', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '2388', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '1463', '2167', '489', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '1903', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '1081', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455']
11 ['478', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001']
12 ['478', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001']
13 ['478', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001']
14 ['478', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001']
15 ['478', '1305', '2262', '1247', '1177', '319', '2419', '358', '1871', '2293', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001']
16 ['478', '1177', '358', '1871', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311']
17 ['478', '1177', '358', '1871', '1503', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311']
18 ['478', '1177', '358', '1439', '1165', '2309', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64']
19 ['478', '1177', '358', '1439', '1165', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504']
20 ['478', '1177', '358', '1165', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95']
21 ['478', '1177', '358', '1165', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95']
22 ['478', '1177', '358', '1165', '571', '2183', '625', '1171', '1778', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95']
23 ['478', '1177', '358', '571', '625', '1171', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95', '1908', '2147', '686']
24 ['478', '1177', '358', '571', '625', '1171', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95', '1908', '2147', '686']
25 ['478', '1177', '358', '571', '625', '1171', '1941', '765', '360', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '1504', '95', '1908', '2147', '686']
26 ['478', '1177', '358', '571', '625', '1171', '765', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233']
27 ['478', '1177', '358', '571', '625', '1171', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008']
28 ['478', '1177', '358', '571', '625', '1171', '2312', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '2454', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008']
29 ['478', '1177', '358', '571', '625', '1171', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008', '366', '1723']
30 ['478', '1177', '358', '571', '625', '1171', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008', '366', '1723']
31 ['478', '1177', '358', '571', '625', '1171', '2330', '2404', '1518', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008', '366', '1723']
32 ['478', '1177', '358', '571', '625', '1171', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '2440', '663', '233', '1008', '366', '1723', '1967', '2306', '275']
33 ['478', '1177', '358', '571', '625', '1171', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '663', '233', '1008', '366', '1723', '1967', '2306', '275', '2241']
34 ['478', '1177', '358', '571', '625', '1171', '1739', '435', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '663', '233', '1008', '366', '1723', '1967', '2306', '275', '2241']
35 ['478', '1177', '358', '571', '625', '1171', '1039', '1569', '1419', '238', '106', '2075', '472', '1016', '2443', '322', '1561', '2372', '2424', '1029', '838', '2223', '1536', '2437', '1877', '114', '998', '2381', '2250', '23', '1282', '1494', '1470', '1495', '2260', '667', '2167', '1773', '1975', '409', '2274', '1894', '2300', '1257', '2296', '1270', '47', '773', '1622', '2246', '1314', '1115', '883', '1916', '543', '1761', '1142', '2237', '2024', '340', '1899', '618', '299', '1699', '1023', '2468', '1280', '1833', '455', '2231', '1646', '185', '159', '1998', '344', '968', '200', '1001', '1486', '2293', '1521', '846', '311', '2219', '64', '95', '1908', '2147', '686', '663', '233', '1008', '366', '1723', '1967', '2306', '275', '2241', '1956', '918']
